sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	qc_pass	qc_reasons	family_sequence_sha256	family_sequence_length	family_pf00741_status	family_pf00741_score	family_pf00741_sequence_score	family_pf00741_coverage	family_best_family	family_best_family_score	family_second_family	family_second_family_score	family_family_margin	family_best_model_coverage	family_best_query_coverage	family_family_status	family_classification_reason	family_gvpa_score	family_gvpj_score	family_hmm_family_status	family_similarity_best_family	family_similarity_best_reference	family_similarity_effective_identity	family_similarity_query_coverage	family_similarity_target_coverage	family_similarity_second_family	family_similarity_second_identity	family_similarity_margin	pool	pool_reason
vae_candidate_000144	b93956563cb6505a05013643f7befd20e08960734eb28ee8c93a6cde7f309551	true	false	eos	80	True	False	False	False	True	0.03973815656038579	0.06381829728796119	False	True	False	[]	True	False	[]	True		b93956563cb6505a05013643f7befd20e08960734eb28ee8c93a6cde7f309551	80	fail	24.0	26.5	0.6666666666666666			gvpa	38.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	38.7	18.6	unsupported	gvpa	nat_50547bc898f61f24df25	0.32222222222222224	0.8125	0.8111111111111111	gvpj	0.3103448275862069	0.011877394636015337	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000145	51ebe7200e137bb6add954b2ba3970f5deb0ec139b92dfde5b1b8e7056fda921	true	false	eos	72	True	False	False	False	True	0.020035125315919118	0.06381829728796119	False	True	False	[]	True	False	[]	True		51ebe7200e137bb6add954b2ba3970f5deb0ec139b92dfde5b1b8e7056fda921	72	fail	1.3	1.9	0.3333333333333333			gvpa	30.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	30.1	4.7	unsupported	gvpa	nat_0ae199fc6d044a2da135	0.4	0.9166666666666666	0.8842105263157894				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000146	2cd96b500f562124ba91388465434469cc91f92bc52e5b23a6b5a631a18a6f73	true	false	eos	174	True	False	False	False	True	0.07029927148575031	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	2cd96b500f562124ba91388465434469cc91f92bc52e5b23a6b5a631a18a6f73	174	fail	5.6	6.8	0.6153846153846154			gvpa	7.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	7.2	5.7	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000147	0084361ba30d031bc86de88e9ccc87a4d67457402884b0dab358b6c5d518204b	true	false	eos	64	True	False	False	False	True	0.07049877095686041	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	0084361ba30d031bc86de88e9ccc87a4d67457402884b0dab358b6c5d518204b	64	fail			0.0			gvpa	1.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	1.4		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000148	92f6d1223aef1df0a3719e5ad99ffb1a75654276bbfb2b83d25cde63b81e64f8	true	false	eos	64	True	False	False	False	True	0.12800890575777318	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	92f6d1223aef1df0a3719e5ad99ffb1a75654276bbfb2b83d25cde63b81e64f8	64	fail			0.0			gvpa	1.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	1.5		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000149	f199b63266d1bb6b33d10341af3ef1658acb0aeb2a98e62e30f68b0870744d59	true	false	eos	121	True	False	False	False	True	0.024798536260146865	0.06381829728796119	False	True	False	[]	True	False	[]	True		f199b63266d1bb6b33d10341af3ef1658acb0aeb2a98e62e30f68b0870744d59	121	pass	55.8	56.2	1.0	gvpa	119.4	gvpj	49.9	69.5	0.8918918918918919	0.8347107438016529	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	119.4	49.9	supported_gvpa	gvpa	nat_51eefbe258bc538937c4	0.4049586776859504	0.71900826446281	0.7938144329896907	gvpj	0.3140495867768595	0.09090909090909088	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000150	1b0adf679719adbdfdfd58f18604287fb5603c6d1215a2f6e606e22de5f27bad	true	false	eos	74	True	False	False	False	True	0.013948945224027755	0.06381829728796119	False	True	False	[]	True	False	[]	True		1b0adf679719adbdfdfd58f18604287fb5603c6d1215a2f6e606e22de5f27bad	74	pass	57.3	57.6	1.0			gvpa	118.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	118.4	56.6	unsupported	gvpa	nat_ea5746ec582bf06f4e03	0.6216216216216216	0.7027027027027027	0.7222222222222222	gvpj	0.581081081081081	0.04054054054054057	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000151	3ba9280ec1f075d96c8ed417f0379d69ff2f88c2dbf5be745215a4c9ac2778d1	true	false	eos	73	True	False	False	False	True	0.023530969318559053	0.06381829728796119	False	True	False	[]	True	False	[]	True		3ba9280ec1f075d96c8ed417f0379d69ff2f88c2dbf5be745215a4c9ac2778d1	73	pass	55.1	55.5	0.9487179487179487	gvpa	111.1	gvpj	46.4	64.69999999999999	0.6036036036036037	0.9452054794520548	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	111.1	46.4	supported_gvpa	gvpa	nat_1ed909a554bd91f8870f	0.726027397260274	0.9041095890410958	0.9315068493150684	gvpj	0.6438356164383562	0.0821917808219178	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000152	b9f9615a7656c27f997415678f15d4b0743afd9cd51c6fe9ed833d79ea9ce896	true	false	eos	59	True	False	False	False	True	0.12746140248689972	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	b9f9615a7656c27f997415678f15d4b0743afd9cd51c6fe9ed833d79ea9ce896	59	fail			0.0			gvpa	0.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.6		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000153	36daaa4f653074071e1cc710d733e0aaca8f5d2641c56d79339c342b951881e0	true	false	eos	104	True	False	False	False	True	0.015799828912517633	0.06381829728796119	False	True	False	[]	True	False	[]	True		36daaa4f653074071e1cc710d733e0aaca8f5d2641c56d79339c342b951881e0	104	pass	41.9	42.4	0.8205128205128205	gvpa	104.0	gvpj	37.3	66.7	0.9009009009009009	0.9423076923076923	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	104.0	37.3	supported_gvpa	gvpa	nat_2257aec2c4abeff42ec4	0.5	0.9711538461538461	1.0	gvpj	0.4423076923076923	0.05769230769230771	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000154	bede1acd3dfa03229336f2995685abe23605c54995c0d11b041de81ce819a88c	true	false	eos	88	True	False	False	False	True	0.06408489739361127	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	bede1acd3dfa03229336f2995685abe23605c54995c0d11b041de81ce819a88c	88	fail			0.0			gvpa	2.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	2.7	0.5	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000155	0408aa3e91484cb0ff22cfcee5bf7037ce784723e304e8e995aa32ac7a38c205	true	false	eos	87	True	False	False	False	True	0.06573490035718332	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	0408aa3e91484cb0ff22cfcee5bf7037ce784723e304e8e995aa32ac7a38c205	87	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000156	18a711fe656e7d0306a7eb7c07d6b4e38c4dc5a82b6a9f044b67587dc40b721c	true	false	eos	87	True	False	False	False	True	0.051315621373892804	0.06381829728796119	False	True	False	[]	True	False	[]	True		18a711fe656e7d0306a7eb7c07d6b4e38c4dc5a82b6a9f044b67587dc40b721c	87	pass	45.1	45.1	0.9743589743589743			gvpa	93.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	93.1	35.5	unsupported	gvpa	nat_f87e80c34ba5c8c8909b	0.4942528735632184	0.8850574712643678	0.7931034482758621	gvpj	0.41379310344827586	0.08045977011494254	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000157	54e6114d75184eb729413fb2dc6f4713bf5799d376a3a630e87f9b2f1fbb9372	true	false	eos	99	True	False	False	False	True	0.026180698420448418	0.06381829728796119	False	True	False	[]	True	False	[]	True		54e6114d75184eb729413fb2dc6f4713bf5799d376a3a630e87f9b2f1fbb9372	99	pass	57.1	57.4	1.0	gvpa	121.0	gvpj	50.4	70.6	0.6216216216216216	0.696969696969697	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	121.0	50.4	supported_gvpa	gvpa	nat_30c8db5b2a48ec02340b	0.6767676767676768	0.7070707070707071	0.7446808510638298	gvpj	0.43434343434343436	0.24242424242424243	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000158	8b40978c51799030cff722d3a3412c8db1b8c3fa81a7f02cafc80901ee1b37d1	true	false	eos	89	True	False	False	False	True	0.02776942093048162	0.06381829728796119	False	True	False	[]	True	False	[]	True		8b40978c51799030cff722d3a3412c8db1b8c3fa81a7f02cafc80901ee1b37d1	89	fail	1.2	2.1	0.5641025641025641			gvpa	35.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	35.6	12.2	unsupported	gvpa	nat_1f956fdbc151f2ec0ffb	0.5684210526315789	0.9438202247191011	0.9789473684210527				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000159	81f09ade331c8a29c45cd0c9b74066fa9850166563b0f20e0b9773365ca41d30	true	false	eos	56	True	False	False	False	True	0.12398782910206826	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	81f09ade331c8a29c45cd0c9b74066fa9850166563b0f20e0b9773365ca41d30	56	fail			0.0			gvpa	2.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	2.7		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000160	9dd7f2cc810aab79156ced1614d62aada5b77ed90a510333a85b97301e5162e9	true	false	eos	121	True	False	False	False	True	0.024870088045272395	0.06381829728796119	False	True	False	[]	True	False	[]	True		9dd7f2cc810aab79156ced1614d62aada5b77ed90a510333a85b97301e5162e9	121	pass	58.4	70.5	1.0	gvpa	97.3	gvpj	50.4	46.9	0.9099099099099099	0.8347107438016529	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	97.3	50.4	supported_gvpa	gvpa	nat_55802cc1c7918b91c298	0.460431654676259	0.9173553719008265	0.9640287769784173	gvpj	0.3884297520661157	0.07200190261014333	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000161	bcced92e03618490219479082e8c15fa26f631afa2ddeafbba54c297b4a1d2e7	true	false	eos	111	True	False	False	False	True	0.016577548745123696	0.06381829728796119	False	True	False	[]	True	False	[]	True		bcced92e03618490219479082e8c15fa26f631afa2ddeafbba54c297b4a1d2e7	111	pass	34.3	40.9	0.8205128205128205	gvpa	100.5	gvpj	27.8	72.7	0.7117117117117117	0.7927927927927928	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	100.5	27.8	supported_gvpa	gvpj	nat_65886a26326e73a96436	0.5254237288135594	0.9819819819819819	0.9322033898305084	gvpa	0.5238095238095238	0.0016142050040355294	ambiguous_exploration	qc_pass_but_gvpa_gvpj_ambiguous
vae_candidate_000162	320232909f14afde702de6217dbcd3ea5a33c4fd58c49f84fa5496efaf958b72	true	false	eos	139	True	False	False	False	True	0.02854573274630571	0.06381829728796119	False	True	False	[]	True	False	[]	True		320232909f14afde702de6217dbcd3ea5a33c4fd58c49f84fa5496efaf958b72	139	fail	3.1	2.2	0.2564102564102564			gvpa	30.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	30.1	5.5	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000163	3510ae80249bd2577b08d50783ab599b11784080600d8f2388bdba14169511e7	true	false	eos	78	True	False	False	False	True	0.03241894594213651	0.06381829728796119	False	True	False	[]	True	False	[]	True		3510ae80249bd2577b08d50783ab599b11784080600d8f2388bdba14169511e7	78	pass	27.8	28.7	0.9230769230769231	gvpa	57.7	gvpj	28.0	29.700000000000003	0.6036036036036037	0.8205128205128205	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	57.7	28.0	supported_gvpa	gvpa	nat_32fcf9c5b6202c499dc1	0.5568181818181818	0.9615384615384616	1.0	gvpj	0.5256410256410257	0.031177156177156107	ambiguous_exploration	qc_pass_but_gvpa_gvpj_ambiguous
vae_candidate_000164	fff358e816c7139b0f4493a199ac29cef6200668602f3f63de2d50b7def81600	true	false	eos	98	True	False	False	False	True	0.11052250077614602	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	fff358e816c7139b0f4493a199ac29cef6200668602f3f63de2d50b7def81600	98	fail			0.0			gvpv	0.9		0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000165	f092151e43cfa2fe0407f8ca5ca8326cd22a082f37a33ade280faeb6ac085f98	true	false	eos	114	True	False	False	False	True	0.019887416260190978	0.06381829728796119	False	True	False	[]	True	False	[]	True		f092151e43cfa2fe0407f8ca5ca8326cd22a082f37a33ade280faeb6ac085f98	114	fail	25.2	36.5	0.7948717948717948	gvpa	83.5	gvpj	27.7	55.8	0.8558558558558559	0.8947368421052632	unsupported	gvpa_profile_but_pf00741_gate_failed	83.5	27.7	unsupported	gvpj	nat_e2dc3b903f2c8b00f1a7	0.47413793103448276	0.9824561403508771	0.9913793103448276	gvpa	0.38596491228070173	0.08817301875378103	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000166	1d6cc61702b6fa5e322a0407d197324b0d5315c3e829be0d6155af7653b5ad0d	true	false	eos	71	True	False	False	False	True	0.06312119615029282	0.06381829728796119	False	True	False	[]	True	False	[]	True		1d6cc61702b6fa5e322a0407d197324b0d5315c3e829be0d6155af7653b5ad0d	71	fail	2.7	2.9	0.38461538461538464			gvpa	13.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	13.8	8.7	unsupported	gvpa	nat_ee10b37a92559cba1989	0.3804347826086957	0.7605633802816901	0.9239130434782609				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000167	f86db6d177f86b3f6a6969a24c14d1b9253c9454d7b09a1a74fa1d79524a34b9	true	false	eos	93	True	False	False	False	True	0.030366904736971383	0.06381829728796119	False	True	False	[]	True	False	[]	True		f86db6d177f86b3f6a6969a24c14d1b9253c9454d7b09a1a74fa1d79524a34b9	93	pass	43.9	44.6	1.0			gvpa	96.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	96.4	38.5	unsupported	gvpa	nat_142752963930eab74d74	0.41935483870967744	0.8279569892473119	0.8444444444444444	gvpj	0.40860215053763443	0.010752688172043001	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000168	505761e1094ef0275eed6858988df3a4e40b14303da2790c353fd83099184efb	true	false	eos	57	True	False	False	False	True	0.11104514036154374	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	505761e1094ef0275eed6858988df3a4e40b14303da2790c353fd83099184efb	57	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000169	d029f98a1551f893704ceb95163ce5da371af34b3a270d76bb32a51e6fb1b769	true	false	eos	93	True	False	False	False	True	0.023807587308347374	0.06381829728796119	False	True	False	[]	True	False	[]	True		d029f98a1551f893704ceb95163ce5da371af34b3a270d76bb32a51e6fb1b769	93	pass	54.0	54.4	1.0			gvpa	116.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	116.0	48.7	unsupported	gvpa	nat_dc6aa26cbe06c32b68c2	0.851063829787234	1.0	1.0	gvpj	0.46236559139784944	0.3886982383893846	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000170	7edd697090a5ff160a8ff2ee90e7df7d14cf21b835c3ac55f0f71f4ac21a2ccf	true	false	eos	113	True	False	False	False	True	0.030991098183472322	0.06381829728796119	False	True	False	[]	True	False	[]	True		7edd697090a5ff160a8ff2ee90e7df7d14cf21b835c3ac55f0f71f4ac21a2ccf	113	pass	43.4	52.5	0.8717948717948718			gvpa	70.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	70.0	29.0	unsupported	gvpa	nat_75679c0d4db585656573	0.3893805309734513	1.0	1.0	gvpj	0.3805309734513274	0.008849557522123908	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000171	9a7adce0cd18380dd22b1089be53e10e7e8ee590554cb9bbe732d5a3a5dc46ec	true	false	eos	131	True	False	False	False	True	0.02277138503757117	0.06381829728796119	False	True	False	[]	True	False	[]	True		9a7adce0cd18380dd22b1089be53e10e7e8ee590554cb9bbe732d5a3a5dc46ec	131	pass	29.6	32.5	0.8717948717948718			gvpa	88.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	88.5	38.5	unsupported	gvpa	nat_dca06c4ca76aafac96e9	0.4122137404580153	0.7786259541984732	0.8556701030927835				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000172	836d8acb165c0b0db5117f24d5cdaf7ddb42ad0f347ce8723a223113738f8f08	true	false	eos	122	True	False	False	False	True	0.01864254733125456	0.06381829728796119	False	True	False	[]	True	False	[]	True		836d8acb165c0b0db5117f24d5cdaf7ddb42ad0f347ce8723a223113738f8f08	122	pass	54.7	55.1	1.0	gvpa	119.0	gvpj	50.2	68.8	0.9009009009009009	0.9098360655737705	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	119.0	50.2	supported_gvpa	gvpa	nat_83b8beb8a3b426da1be8	0.4918032786885246	0.8770491803278688	0.9426229508196722	gvpj	0.4918032786885246	0.0	ambiguous_exploration	qc_pass_but_gvpa_gvpj_ambiguous
vae_candidate_000173	52852e6e29ee1b90b78e092b324389ac9baf4bb81fde00e8630e56dc31c2c868	true	false	eos	96	True	False	False	False	True	0.048052780083927195	0.06381829728796119	False	True	False	[]	True	False	[]	True		52852e6e29ee1b90b78e092b324389ac9baf4bb81fde00e8630e56dc31c2c868	96	fail			0.0			gvpa	25.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.4		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000174	8c0ed9541ec973d0a666dcf3b844a91d184a6bc496dd831b0d61ff3c3c16e7ee	true	false	eos	55	True	False	False	False	True	0.09517309479480718	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	8c0ed9541ec973d0a666dcf3b844a91d184a6bc496dd831b0d61ff3c3c16e7ee	55	fail			0.0			gvpa	5.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	5.3	0.0	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000175	109657dc7dcfa36d34cfcc80285b974b2ef722eebdfb980851f30e74fcee78f3	true	false	eos	60	True	False	False	False	True	0.08675045631461606	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	109657dc7dcfa36d34cfcc80285b974b2ef722eebdfb980851f30e74fcee78f3	60	fail	17.4	18.8	0.5384615384615384			gvpa	31.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	31.2	5.7	unsupported	gvpa	nat_fa70cf643277a18d9353	0.49206349206349204	0.85	0.9365079365079365	gvpj	0.43661971830985913	0.05544377375363291	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000176	c8ba94e8c286ae52b9074a92918e696567f9575262debab8e144b8fde83e93db	true	false	eos	109	True	False	False	False	True	0.029290309753205908	0.06381829728796119	False	True	False	[]	True	False	[]	True		c8ba94e8c286ae52b9074a92918e696567f9575262debab8e144b8fde83e93db	109	fail	35.2	35.8	0.717948717948718			gvpa	48.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	48.3	25.8	unsupported	gvpj	nat_92175699752c66f1a221	0.4473684210526316	0.9174311926605505	0.8771929824561403	gvpa	0.3853211009174312	0.06204732013520037	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000177	bc3ad30be95c58aad8fdc57ebda99720fe908a50b73b38db786073c8e1671cfd	true	false	eos	154	True	False	False	False	True	0.08123095384999934	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	bc3ad30be95c58aad8fdc57ebda99720fe908a50b73b38db786073c8e1671cfd	154	fail			0.0			gvpa	0.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.5		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000178	a94294cfc7ac86eac784c22b25226923ef83d2dff8e3cfcc9c3b119aae31d4b5	true	false	eos	70	True	False	False	False	True	0.019903322813244244	0.06381829728796119	False	True	False	[]	True	False	[]	True		a94294cfc7ac86eac784c22b25226923ef83d2dff8e3cfcc9c3b119aae31d4b5	70	pass	60.3	60.6	1.0			gvpa	117.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	117.6	57.4	unsupported	gvpa	nat_0101bc590c89813c161a	0.723404255319149	1.0	0.7446808510638298	gvpj	0.6027397260273972	0.12066452929175175	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000179	8b5e6adda9ef60506d79797e4d301b5e2604c21ae4d69d19610b2835e5686ad9	true	false	eos	91	True	False	False	False	True	0.02444340266705142	0.06381829728796119	False	True	False	[]	True	False	[]	True		8b5e6adda9ef60506d79797e4d301b5e2604c21ae4d69d19610b2835e5686ad9	91	pass	55.9	56.3	1.0	gvpa	114.6	gvpj	52.5	62.099999999999994	0.7297297297297297	0.8901098901098901	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	114.6	52.5	supported_gvpa	gvpa	nat_07bd0e36be9cf6488fb7	0.5604395604395604	0.9010989010989011	0.8901098901098901	gvpj	0.4835164835164835	0.07692307692307693	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000180	8143a2dd967ce7c65ea791c24e2b799ea6e7d707b687d2fcdd4bffeb57651266	true	false	eos	69	True	False	False	False	True	0.039751363327318684	0.06381829728796119	False	True	False	[]	True	False	[]	True		8143a2dd967ce7c65ea791c24e2b799ea6e7d707b687d2fcdd4bffeb57651266	69	fail	40.7	41.0	0.7948717948717948			gvpa	67.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	67.5	27.8	unsupported	gvpa	nat_5fa036ca3723472605e8	0.5428571428571428	0.8115942028985508	0.8857142857142857	gvpj	0.5277777777777778	0.015079365079365026	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000181	9809b2f6a3ab093fb40db71de3b62bca1d193654ff24e3f2a9eb9f61f2fddd06	true	false	eos	167	True	False	False	False	True	0.0541907318770687	0.06381829728796119	False	True	False	[]	True	False	[]	True		9809b2f6a3ab093fb40db71de3b62bca1d193654ff24e3f2a9eb9f61f2fddd06	167	pass	34.1	35.0	0.8461538461538461			gvpa	41.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	41.4	25.8	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000182	1412b0b35813875f6fbac55bd4fdfb0f14214d92eb3a8298b500f5b040b2f93b	true	false	eos	142	True	False	False	False	True	0.03340729744200527	0.06381829728796119	False	True	False	[]	True	False	[]	True		1412b0b35813875f6fbac55bd4fdfb0f14214d92eb3a8298b500f5b040b2f93b	142	pass	35.1	46.8	0.9230769230769231			gvpa	61.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	61.1	24.4	unsupported	gvpa	nat_8bfb3056e00dc3525ee8	0.496551724137931	0.9788732394366197	0.7586206896551724	gvpj	0.4014084507042254	0.09514327343370566	excluded	qc_pass_but_not_supported_gvpa
