sequence_id	pool	sequence_sha256	length	tm_segment_count	tm_segments_1based_inclusive	tm_residues	max_tm_segment_length	review_status
vae_candidate_000890	excluded	1a02c2a45b85324391ebac87e04b7641b3ff150e41be988d7a077247c5f3a8cc	135	0		0	0	no_extra_tm_evidence
vae_candidate_000891	excluded	78b0f3a2b2b68ee341ae17d14a54886495eabd383ba602ff7e5f85140799c6e7	80	0		0	0	no_extra_tm_evidence
vae_candidate_000892	excluded	52211b8597aa3ee2588f8cea719bff9418aa2bcc1c4182d74ed2087bb5ae98f5	180	0		0	0	no_extra_tm_evidence
vae_candidate_000893	excluded	e0418d8859cb8e82c87632e5f412cc137288a223a5201ad28455d8016dd946e2	117	0		0	0	no_extra_tm_evidence
vae_candidate_000894	main_supported_gvpa	80d47582a125f6161ae060ee831067b29e9a51085516c39a12acc95d250e1345	139	0		0	0	no_extra_tm_evidence
vae_candidate_000895	main_supported_gvpa	ae3e200e80e20ea626789747bae49c211374d5200f09b727ca3ec311d4e86935	72	0		0	0	no_extra_tm_evidence
vae_candidate_000896	ambiguous_exploration	92c52ddb68b9f2dbaa03a03c132e4d71a40294f2c3e4f1ddf206d2e3b0f3c505	122	0		0	0	no_extra_tm_evidence
vae_candidate_000897	excluded	7f8a096c0a94875e4f541c3923c361223799a521843a5390cf31bc8be340c961	55	0		0	0	no_extra_tm_evidence
vae_candidate_000898	excluded	8be360d77114fbc18ecbe92fe2936a1f81b54ebd69fc202efdb3a04ea4a7db10	116	0		0	0	no_extra_tm_evidence
vae_candidate_000899	excluded	05de6a85b151a6b600d1e22d692c4adf363098109f96c94e21210f88c7b874ef	104	0		0	0	no_extra_tm_evidence
vae_candidate_000900	main_supported_gvpa	00c3e52305cebeb585232daa3807a2c50d3442e1f88be148c74ec535d271b178	89	0		0	0	no_extra_tm_evidence
vae_candidate_000901	excluded	7e6e24d98c390ff8736f88efd653d88a19e90d9e4cd8579221b1215607b11d49	97	0		0	0	no_extra_tm_evidence
vae_candidate_000902	excluded	9830d1dede3a9fe5475e7e4b531860b9099c1c11212d3eb396f1a099b6f84bb6	149	0		0	0	no_extra_tm_evidence
vae_candidate_000903	main_supported_gvpa	aca2abfc6de64d5a9afa9e8ed3e4b890b59444c00f66dec5bd0766213cb619ff	95	0		0	0	no_extra_tm_evidence
vae_candidate_000904	excluded	bfa524ef5e2f08d76faae767e4afaa60d34387eb3afe70cb32a993ea8e23d9e3	67	0		0	0	no_extra_tm_evidence
vae_candidate_000905	main_supported_gvpa	3dd00c9183d716848d85329d9c73e90106f5b0093eabf627888ed7c79658f923	92	0		0	0	no_extra_tm_evidence
vae_candidate_000906	excluded	6faa50ef7527c3d01da2ad690e187bdeb62b3d7cac23336fc53b47b1d585b634	72	0		0	0	no_extra_tm_evidence
vae_candidate_000907	excluded	22e388b983f8668df8554f0ecd479c9e8b2c88611cd2ba43c21c148cb759b9ca	56	0		0	0	no_extra_tm_evidence
vae_candidate_000908	main_supported_gvpa	aba7dd779117b9479e3c747cee7d27f257be375eb04f9a4546acb4b26d2cb0a0	96	0		0	0	no_extra_tm_evidence
vae_candidate_000909	ambiguous_exploration	3d5b2c69068bae4cce3a45aa9944919c59b59253022b7b7961cfbac32c155df4	105	0		0	0	no_extra_tm_evidence
vae_candidate_000910	excluded	489cbd1c55bed028981620c9ae104a93cc61deaccbb57c39fb15673248360b0f	115	0		0	0	no_extra_tm_evidence
vae_candidate_000911	excluded	0ade9e9d4264f90b522033c4fa9033da2565020d4540a7ef2b49c103604f7bd0	154	0		0	0	no_extra_tm_evidence
vae_candidate_000912	main_supported_gvpa	59c908cbd00abbfdfa893315b82d461fdd5157d50a4aa36391fb40fbcd6a0d84	91	0		0	0	no_extra_tm_evidence
vae_candidate_000913	main_supported_gvpa	6d04e656c4b3aa499cbcfe920276fb025812ffd23f3f983e7ce57507b2da1d3f	97	0		0	0	no_extra_tm_evidence
vae_candidate_000914	main_supported_gvpa	0bf1aa4c7c9f548c28f0a1f17a83491c20146ab9ce74626081693fb4a4c40c56	98	0		0	0	no_extra_tm_evidence
vae_candidate_000915	excluded	6d23cb3f99e4119cf4a9ed26176177687fdbb1c9f610df5ed658850e789b48df	68	0		0	0	no_extra_tm_evidence
vae_candidate_000916	excluded	1dd5e78cf98a8c8050ad7abfabe5281cdb2c991ec43ee77767e24c257fa27685	99	0		0	0	no_extra_tm_evidence
vae_candidate_000917	excluded	5cecf5a4fb6d46ea9dc3e8be31195968bfb81b75f6e1266c40e71d460b85f402	88	0		0	0	no_extra_tm_evidence
vae_candidate_000918	excluded	d650d23a2a7c0e48e1806e70a9bfba59fac6a79eea506131f446562c7d6c8919	80	0		0	0	no_extra_tm_evidence
vae_candidate_000919	excluded	4e6599ab781d09fcc0acf35f1af79861cc9692dc39aaca5e66ea5e0c0e9f4660	71	0		0	0	no_extra_tm_evidence
vae_candidate_000920	excluded	d291d962aaf0b7b76038446177896de2dfa65fe9ccb223fb7b13ad1cb8bc530f	152	0		0	0	no_extra_tm_evidence
vae_candidate_000921	main_supported_gvpa	cf9cdc7ea1a1a1abbed73a3e8178ac619ff242c7e3f13f4e1e1ab9b2218a4436	89	0		0	0	no_extra_tm_evidence
vae_candidate_000922	excluded	19ce2d9f054fdf58fa577b954f27554ddddbd35eafecd74f5ed8ff2cd1a7483e	71	0		0	0	no_extra_tm_evidence
vae_candidate_000923	excluded	7d2acac64ccd3c6d7e8abe19ddf5f51b4f6f7d0c450c2806cf4454cf647c5ea6	68	0		0	0	no_extra_tm_evidence
vae_candidate_000924	excluded	1d7c629e05520a9bbde3a0c307a16a483071b2051ab29cbb9dd2d28e5d2e14e5	126	0		0	0	no_extra_tm_evidence
vae_candidate_000925	excluded	4983473191c10e1632be3f4623417fa972c7d272cbdeb506dfe80a3763a20574	63	0		0	0	no_extra_tm_evidence
vae_candidate_000926	main_supported_gvpa	58bd73e212f9c79c292e51e4a763d30b02aa7e9246ae684486f731610900d1cf	77	0		0	0	no_extra_tm_evidence
vae_candidate_000927	main_supported_gvpa	f99d738007b5f4312395573e1dc1144e078961787029fbeaf9836161e2483293	90	0		0	0	no_extra_tm_evidence
vae_candidate_000928	excluded	4260c1795a39aefee655a37341a51fccc2ac6bb7d6d964b9949971921155cb84	74	0		0	0	no_extra_tm_evidence
vae_candidate_000929	excluded	07ddb322879563c3017ae277b0ffe185fabb317bf77982b92b1f09548100099d	71	0		0	0	no_extra_tm_evidence
vae_candidate_000930	excluded	30901ae934754a04a524d7039002a6e9e8b517b4365befa95e415704e9ecebef	89	0		0	0	no_extra_tm_evidence
vae_candidate_000931	excluded	ab2933f68f1bb761ec8bcfa6e39a3a43ec336211df76f85316adbf78190cf659	87	0		0	0	no_extra_tm_evidence
vae_candidate_000932	excluded	0f7f215775840f35a7397a05a22fea5ee130213b4760e7d73d9aea7505a36ed5	67	0		0	0	no_extra_tm_evidence
vae_candidate_000933	excluded	6b57d414c85c12bda45f0d140c06876f922d51703e16f6a7fe517360e9146b10	53	0		0	0	no_extra_tm_evidence
vae_candidate_000934	excluded	05b6f6881ba3a30533eb2acc188cd0af1491321962f33d7e6b00c8d43907a4bc	77	0		0	0	no_extra_tm_evidence
vae_candidate_000935	excluded	c1011c1ed24e6fa928a19b4c90b5fb92b0ecd2bd11f32e40cf9c05936d68b591	71	0		0	0	no_extra_tm_evidence
vae_candidate_000936	excluded	5cd17d658067ba75a924562f95eb98855d1a7f710e7ef261ba0b84a4d58a88c7	107	0		0	0	no_extra_tm_evidence
vae_candidate_000937	excluded	9579db3f336210a354d97f6a379b7ffe770bbd83e214886d7a46451f7592ac32	142	0		0	0	no_extra_tm_evidence
vae_candidate_000938	excluded	da69c65c1161145df9e5cff525859de2cef1f69d14c8a1540a6f26ea6a9da0a7	75	0		0	0	no_extra_tm_evidence
vae_candidate_000939	excluded	0be93820d70adb308c6b0210aca5993495ac08450323f91f65ae35990a963635	71	0		0	0	no_extra_tm_evidence
vae_candidate_000940	excluded	1f62daaccbce3cf3c7a339e3567a22c2f277757cbb6558575764fd1c2e066564	106	0		0	0	no_extra_tm_evidence
vae_candidate_000941	excluded	cbc42552937d241895a6f223d81bcc7fd620262ccbc5b03a8093e8a4eceb9390	86	0		0	0	no_extra_tm_evidence
vae_candidate_000942	excluded	e71bacbd56e675a37ff0bb14a330d8dcec3e452822b01dd58811a4a3175f6d47	81	0		0	0	no_extra_tm_evidence
vae_candidate_000943	excluded	b959eb2ea5b204209904719ff2da42005fe316e9ce078c2bbedb2a49e8decc42	99	0		0	0	no_extra_tm_evidence
vae_candidate_000944	excluded	22ad2ed0c9b453620e8ba3d6cb071b17737d69d00f857fb63eac1453e03d7f37	92	0		0	0	no_extra_tm_evidence
vae_candidate_000945	excluded	21d11c26fb914c75f4d08c88faa3a8e812af830520be30a0aa2533e443f36c36	117	0		0	0	no_extra_tm_evidence
vae_candidate_000946	main_supported_gvpa	7ac6346f780a7e9e89e619a371b630d407f09016f226f197a8c5824be8ce3a41	117	0		0	0	no_extra_tm_evidence
vae_candidate_000947	excluded	ee2c146e47afd7c03bdcb93d33827719d3adde258ca70cfb205243eeef3ca618	170	0		0	0	no_extra_tm_evidence
vae_candidate_000948	main_supported_gvpa	e7dae682b64984c3f4f9cde3f0526632d867d7ef9cf5d83d26730717644171c2	104	0		0	0	no_extra_tm_evidence
vae_candidate_000949	excluded	016a538307ea11fa26542702e0f24178d26f39254cce1a57e18702b40d5f06c6	129	0		0	0	no_extra_tm_evidence
vae_candidate_000950	excluded	c1e7ec165e2f41709644462db240e985e99ac4b835f4b9a5abe032d1ea0e3fc2	114	0		0	0	no_extra_tm_evidence
vae_candidate_000951	excluded	00476fbf511b5819753d95fef44d404e893c47aadc054d2021bb3ab0ac3ed5b2	134	0		0	0	no_extra_tm_evidence
vae_candidate_000952	ambiguous_exploration	d21b2b1e58914fc915102e3a15252d7ddbfd598a9877ee76acea7638d71f2806	111	0		0	0	no_extra_tm_evidence
vae_candidate_000953	excluded	01def96d3f3e1281cf279fee5887315dbc21659b21b627d8e6f346ba9d1da891	98	0		0	0	no_extra_tm_evidence
vae_candidate_000954	excluded	b3386bfb8160ce396c54a0b9f26089ef2057ebd089091f8f6cb5de54cd31c9d9	112	0		0	0	no_extra_tm_evidence
vae_candidate_000955	excluded	92b37f51c0f433b9f15fc9b4489cacf25f2f1eec5b3a9fcf423a8e64bc14f8ce	55	0		0	0	no_extra_tm_evidence
vae_candidate_000956	excluded	e28b374ecd88c5391b233cb0d484d3d20f7fe57e5899fb53e69d582b60f8bacc	95	0		0	0	no_extra_tm_evidence
vae_candidate_000957	excluded	ad4dc6b3de2bed3c3e3ea94567ab412b6cd6dcc5651597f1ce577046421279d1	72	0		0	0	no_extra_tm_evidence
vae_candidate_000958	excluded	b76b8a2c68ce64888c42c4d80f3a39a07df0b96fc5459d26fd33691383ca4db7	86	0		0	0	no_extra_tm_evidence
vae_candidate_000959	main_supported_gvpa	9a6b2f7820c9b2b42f6e092ce5b18ce523f5c6ebaf4c2c333e98cccbe650dd89	108	0		0	0	no_extra_tm_evidence
vae_candidate_000960	excluded	41105ec467703ef33749fb072e71baf15201016af7b9d4a6d7dbf4e004da6791	113	0		0	0	no_extra_tm_evidence
vae_candidate_000961	excluded	c44b716ae573a387a58c71a57edf9822089346c1c1e42b925dea2eb881d3895a	180	0		0	0	no_extra_tm_evidence
vae_candidate_000962	excluded	2e6160b5195546952b390790ebcc8b95c6a187d1d3c6f5323faa0616b617f6d0	93	0		0	0	no_extra_tm_evidence
vae_candidate_000963	excluded	35bb5ca234352f1c871bd363e5a134290493d08f611963cb71b9c1b447de830c	169	0		0	0	no_extra_tm_evidence
vae_candidate_000964	excluded	a8db9f041e0330541374a92d10ae58ceb014f435c6cc6a8d5b700e8b228d14cc	103	0		0	0	no_extra_tm_evidence
vae_candidate_000965	main_supported_gvpa	4f72254750b56b8638c3793b88cc5bd2a5e2c3486ec30b3b933521ee032c2b26	92	0		0	0	no_extra_tm_evidence
vae_candidate_000966	main_supported_gvpa	a11f7b94d87017f4f8d10d9a03f51765f5b03cac1af3092bf99f40909ea40115	92	0		0	0	no_extra_tm_evidence
vae_candidate_000967	main_supported_gvpa	4f30a03192438b5225c5b72859ba45b639302f230b457a6f8e46b17323332233	95	0		0	0	no_extra_tm_evidence
vae_candidate_000968	excluded	ecbfde81ff77e954d9ae3d266ba257917aaa66b6be16e7bfa8f67dad195ac1bf	90	0		0	0	no_extra_tm_evidence
vae_candidate_000969	excluded	6b4fa21a5d780c8fff96b830780c3b73b2dade0274521adf31548aab7654630c	90	0		0	0	no_extra_tm_evidence
vae_candidate_000970	excluded	18126e2fa800e7331201055fe61d84bf6e249c0b3fd3c9f9161bd53f20a6ff0e	73	0		0	0	no_extra_tm_evidence
vae_candidate_000971	excluded	397edbc3a00ac60dc10e2a1dc676d4db8402e38f2c2230cafcede68d55c65d86	86	0		0	0	no_extra_tm_evidence
vae_candidate_000972	excluded	0ccd6410e8766c026f87de6a0c7546cadeab3f3e959edd72dab51a969e34a450	101	0		0	0	no_extra_tm_evidence
vae_candidate_000973	excluded	e72809e7630d6952aef820a66885a220d4bf909e86f41441131e35407d58878b	155	0		0	0	no_extra_tm_evidence
vae_candidate_000974	excluded	c97c8bedbd7a25d1338aecfbe9f0099b4c99bf96ad8227c17dead869471c95b8	68	0		0	0	no_extra_tm_evidence
vae_candidate_000975	main_supported_gvpa	041f6a7274ac24b2ffe8b016076df60fd353eddd3d229c1dba09df3183d1d43c	95	0		0	0	no_extra_tm_evidence
vae_candidate_000976	excluded	e5801935a1af9aa1ad80777037828f74d0fd42962c429634908750a950490d93	66	0		0	0	no_extra_tm_evidence
vae_candidate_000977	excluded	811df157edac62d5345b95ab1cd8a68dd9596985d167fc9eaea3f497abaa9332	110	0		0	0	no_extra_tm_evidence
vae_candidate_000978	excluded	ab04f66bad1edc99ded42d1c099bdce9b1023f870e5944812bf855c1b462b5fe	151	0		0	0	no_extra_tm_evidence
vae_candidate_000979	excluded	56897aca08a2bd2f2a283ebaeee754681e395d35f986df9dc79523cdcfb32dbe	87	0		0	0	no_extra_tm_evidence
vae_candidate_000980	excluded	72e1fc2733026ae20242a8f8e6f90cbaecbb3d087e27351e4571b06bffd4be1f	58	0		0	0	no_extra_tm_evidence
vae_candidate_000981	excluded	3f3ce1806bf6746d7b630a268cc565104f8d37cdfc8151dbed28a069af9e17f4	85	0		0	0	no_extra_tm_evidence
vae_candidate_000982	excluded	9497b30845886ea0363d5ef0a1e0b136a652cbf9b5ce54e25f3d70450c8fe053	114	0		0	0	no_extra_tm_evidence
vae_candidate_000983	excluded	ad96b723d38f1112179382ba57832471ffcb8f2b77ac0ebf7920985b2ef37610	73	0		0	0	no_extra_tm_evidence
vae_candidate_000984	excluded	17ae77349ee3c2dac28adbe033db4a4d6baff7a551b3d20c02413ee555a9f652	111	0		0	0	no_extra_tm_evidence
vae_candidate_000985	excluded	2de19879978ec5c695db022e9b4501c629939f3f3c4243bcbb43002e29567843	161	0		0	0	no_extra_tm_evidence
vae_candidate_000986	excluded	48aa3f227f162a13b2d77a1089ee74f01ee4fe9788dea04c2766b34e84e9dccf	100	0		0	0	no_extra_tm_evidence
vae_candidate_000987	excluded	6397c8f7524f347dc28370b8eb9d66ab84daede03953b8f35ba7b212d9739177	148	0		0	0	no_extra_tm_evidence
vae_candidate_000988	excluded	cf9170aaa0c98fee4d8d1c8dfaa790cd40428311c572e8967325f1dfd412a225	84	0		0	0	no_extra_tm_evidence
vae_candidate_000989	excluded	2d6504dbf5369ce265f32e113f66fbc7442acd808792eb66ce95407c5642c402	120	0		0	0	no_extra_tm_evidence
vae_candidate_000990	excluded	e41aacbc40d9698ef06efee2a218524d2bf1e08abea830b100f4d77bac5fbe84	180	0		0	0	no_extra_tm_evidence
vae_candidate_000991	excluded	6e28487735b244b096795ae41e0a6159ee7fb8a6603b3cfa90e25ab32019d5ec	117	0		0	0	no_extra_tm_evidence
vae_candidate_000992	excluded	52d54646c5997a16847ff0e56befe899d743c25dab1d186e4a0d0e3bd9fac3ab	66	0		0	0	no_extra_tm_evidence
vae_candidate_000993	excluded	0cef4128387f920221841a0ea0fd271b726940bdcc4f3ddc6598b1b618ea8536	129	0		0	0	no_extra_tm_evidence
vae_candidate_000994	excluded	722f97a1cf1ddd610bff3ec85725e679c53cc0a36a75c247f89b5f93644cd343	100	0		0	0	no_extra_tm_evidence
vae_candidate_000995	main_supported_gvpa	79c5509defba57a73b471ee581c1edef7453cbb251e1d37bad050ea96f1193dd	93	0		0	0	no_extra_tm_evidence
vae_candidate_000996	excluded	95dc5749aa1378541e7ba75839ef53427e3fab5c03bbda16514aba58cef007a2	62	0		0	0	no_extra_tm_evidence
vae_candidate_000997	excluded	d4a2c607000048bcbbc6945ed814db2077ac2860e579812d39a2f53b09f0b26a	103	0		0	0	no_extra_tm_evidence
vae_candidate_000998	excluded	293f20b4f7b92ab2399b79762e00dddecf7776fd9468050c1b6501f29e90a7f4	129	0		0	0	no_extra_tm_evidence
vae_candidate_000999	excluded	ee720de53aa1ab516401c384d76ac368972954a5ceb6b70d2c3cb640f6ef0c27	74	0		0	0	no_extra_tm_evidence
vae_candidate_001000	excluded	c39dc756c3cb3e9969dd1fd3ff6d964e8c070e5e1e5e70658358c76146f1ebf5	66	0		0	0	no_extra_tm_evidence
