reference_id	source_path	source_record_index	source_id	source_accession	source_header	sequence_sha256	length	annotated_family	annotation_reasons	seed_eligible	reference_status	fold	cluster_id	pf00741_pass	pf00741_score	pf00741_coverage	family_status	best_family	family_margin	classification_reason
nat_cbdc755c61207d00c902	data/raw/t05/gvpa/GvpA_NotPartial.fasta	979	WRY86001|gvpA|protein	WRY86001	WRY86001|gvpA|protein	cbdc755c61207d00c902ba0c1788c6a05ea2d6e169819de36a5b18ba9a3eba03	151	gvpa		True	high_confidence_gvpa	2	cluster_038b08407425f0209cdb	True	43.4	1.0	supported_gvpa	gvpa	77.0	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_626bf126ff6a42e860e1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	980	WRQ90840|gvpA|protein	WRQ90840	WRQ90840|gvpA|protein	626bf126ff6a42e860e1c20b32f28779f549346c7554d3694e519c08b6d8a44f	86	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.7	1.0	supported_gvpa	gvpa	72.6	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_ddd28b4f0183c6c3a6e1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	981	WRP06547|gvpA|protein	WRP06547	WRP06547|gvpA|protein	ddd28b4f0183c6c3a6e1f627f4ba7913059a06e6f7955ec67b16a218628ff1d1	86	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.7	1.0	gvpa_gvpj_ambiguous	gvpa	73.19999999999999	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_d68abcca0d121eb6dd4f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	982	WRH65089|gvpA|protein	WRH65089	WRH65089|gvpA|protein	d68abcca0d121eb6dd4f9bcc068b81d53a74962cb931c43cd414bfba836ed6e8	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	62.7	1.0	supported_gvpa	gvpa	81.1	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_70e619942db9ffc2c9b7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	983	WQI94473|gvpA|protein	WQI94473	WQI94473|gvpA|protein	70e619942db9ffc2c9b76b5fbe40eb0e3d554fa5d8f39c38d915e4afa6068257	86	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	55.9	1.0	gvpa_gvpj_ambiguous	gvpa	74.69999999999999	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict
nat_9ec7201d98ae2ffcf074	data/raw/t05/gvpa/GvpA_NotPartial.fasta	984	WP_054464971|gvpA|protein	WP_054464971	WP_054464971|gvpA|protein	9ec7201d98ae2ffcf07447a15a44a817abbd19328a09fa7d6c31e1d1bc8b898e	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	58.0	1.0	supported_gvpa	gvpa	80.3	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_45ceddea54f47745a1ad	data/raw/t05/gvpa/GvpA_NotPartial.fasta	985	WP_009626980|gvpA|protein	WP_009626980	WP_009626980|gvpA|protein	45ceddea54f47745a1ad9c65097c2d122a4bd298292f81068539903e0cbdd579	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	63.1	1.0	supported_gvpa	gvpa	80.1	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_bd681cfbd78ed763b9df	data/raw/t05/gvpa/GvpA_NotPartial.fasta	986	WP_070879557|gvpA|protein	WP_070879557	WP_070879557|gvpA|protein	bd681cfbd78ed763b9df5c426f960ada866da90b156367c3292b56b3e72ef7d3	89	gvpa		True	possible_gvpa	1	cluster_0283d587032de178b666	True	56.5	1.0	gvpa_gvpj_ambiguous	gvpa	92.19999999999999	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_e68eef3564e74af35e4a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	987	WP_070877683|gvpA|protein	WP_070877683	WP_070877683|gvpA|protein	e68eef3564e74af35e4a9a9b10e8b223ea3ff4b8fc1758ad6ef917d929493e04	87	gvpa		True	high_confidence_gvpa	0	cluster_09f47a4c9a94b657ae7d	True	45.2	1.0	supported_gvpa	gvpa	68.10000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_243a30af717d5651d5fa	data/raw/t05/gvpa/GvpA_NotPartial.fasta	988	WP_062232702|gvpA|protein	WP_062232702	WP_062232702|gvpA|protein	243a30af717d5651d5faa4134b52c94ba27cbaf36cee25267a21eee2dd07a50c	87	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	55.4	1.0	gvpa_gvpj_ambiguous	gvpa	72.0	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_1b1d36a4acc8ad9c6342	data/raw/t05/gvpa/GvpA_NotPartial.fasta	989	WP_057244326|gvpA|protein	WP_057244326	WP_057244326|gvpA|protein	1b1d36a4acc8ad9c634280ce855361980429c335a77298c0c9f374d476b863c2	86	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.7	1.0	supported_gvpa	gvpa	73.19999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_e0205c427b560fb5fab6	data/raw/t05/gvpa/GvpA_NotPartial.fasta	990	WP_032087041|gvpA|protein	WP_032087041	WP_032087041|gvpA|protein	e0205c427b560fb5fab631d1ec5ed63cc8c0aa7c7b755485941791546cbc6805	88	gvpa		True	possible_gvpa	1	cluster_0283d587032de178b666	True	55.8	1.0	gvpa_gvpj_ambiguous	gvpa	93.0	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_21fd512873a52dc47991	data/raw/t05/gvpa/GvpA_NotPartial.fasta	991	WP_029714942|gvpA|protein	WP_029714942	WP_029714942|gvpA|protein	21fd512873a52dc47991989d4a44dcc25431d3e22a3b8e5d29da536fa12bac79	92	gvpa		True	possible_gvpa	2	cluster_21fd512873a52dc47991	True	54.9	1.0	gvpa_gvpj_ambiguous	gvpa	61.60000000000001	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_c5a5f8d3e0297c749df7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	992	WP_019393985|gvpA|protein	WP_019393985	WP_019393985|gvpA|protein	c5a5f8d3e0297c749df71e201b09661efa435db12251191f1fed09764031bff7	87	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	59.2	1.0	supported_gvpa	gvpa	66.60000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_62aec584cfcef3208e2b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	993	WP_014459198|gvpA|protein	WP_014459198	WP_014459198|gvpA|protein	62aec584cfcef3208e2bbf0b8b84eb77c80c150d76415e09c97366ed3433727b	86	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.7	1.0	supported_gvpa	gvpa	73.4	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_626bf126ff6a42e860e1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	994	WP_013058000|gvpA|protein	WP_013058000	WP_013058000|gvpA|protein	626bf126ff6a42e860e1c20b32f28779f549346c7554d3694e519c08b6d8a44f	86	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.7	1.0	supported_gvpa	gvpa	72.6	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_6eb7664db70304cf0f2b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	995	WP_013057997|gvpA|protein	WP_013057997	WP_013057997|gvpA|protein	6eb7664db70304cf0f2ba846d31c4d016d07d8bebedb70ce52fe5ab7167e72cd	88	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	57.1	1.0	supported_gvpa	gvpa	67.5	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_7c1ee34913e269628b61	data/raw/t05/gvpa/GvpA_NotPartial.fasta	996	WP_013057921|gvpA|protein	WP_013057921	WP_013057921|gvpA|protein	7c1ee34913e269628b618a114cee0c9a5db90412949ae6bff681672ba1b795b8	92	gvpa		True	high_confidence_gvpa	2	cluster_21fd512873a52dc47991	True	54.9	1.0	supported_gvpa	gvpa	63.3	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_82d6c5940960b17a96d3	data/raw/t05/gvpa/GvpA_NotPartial.fasta	997	WPP03078|gvpA|protein	WPP03078	WPP03078|gvpA|protein	82d6c5940960b17a96d33ed7f30f9166d9ad35f19afddade725c4f4376ab8ed3	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	64.6	1.0	supported_gvpa	gvpa	68.80000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_aca6770bcb5a580c4c2a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	998	WP_278028173|gvpA|protein	WP_278028173	WP_278028173|gvpA|protein	aca6770bcb5a580c4c2ac6637a904e7b633ef4df91ea3eb56d8c300998abf82c	70	gvpa		True	possible_gvpa	2	cluster_08d35b42e1d455774e7b	True	58.3	1.0	unsupported			no_qualified_subfamily_hit
nat_8a3f5134cee921bb3c9c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	999	WP_258264475|gvpA|protein	WP_258264475	WP_258264475|gvpA|protein	8a3f5134cee921bb3c9c52886319cab5bcf48238743cad7d934892854cbdd111	86	gvpa		True	possible_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.7	1.0	gvpa_gvpj_ambiguous	gvpa	73.0	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict
nat_3f956a2c7b90437404b4	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1000	WP_100366348|gvpA|protein	WP_100366348	WP_100366348|gvpA|protein	3f956a2c7b90437404b414f68a0c290ad3faf7be1a5a024f647a75176008e10a	70	gvpa		True	possible_gvpa	2	cluster_08d35b42e1d455774e7b	True	60.2	1.0	unsupported			no_qualified_subfamily_hit
nat_7c1ee34913e269628b61	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1001	WPL45820|gvpA|protein	WPL45820	WPL45820|gvpA|protein	7c1ee34913e269628b618a114cee0c9a5db90412949ae6bff681672ba1b795b8	92	gvpa		True	high_confidence_gvpa	2	cluster_21fd512873a52dc47991	True	54.9	1.0	supported_gvpa	gvpa	63.3	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_626bf126ff6a42e860e1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1002	WPL45744|gvpA|protein	WPL45744	WPL45744|gvpA|protein	626bf126ff6a42e860e1c20b32f28779f549346c7554d3694e519c08b6d8a44f	86	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.7	1.0	supported_gvpa	gvpa	72.6	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_8aa5636b24c4e602865a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1003	WP_073640805|gvpA|protein	WP_073640805	WP_073640805|gvpA|protein	8aa5636b24c4e602865a552806a5f0342b48ae13c8da1912f7c694d2353dbcfe	73	gvpa		True	possible_gvpa	1	cluster_10816d30b94e7e319ed1	True	59.5	1.0	unsupported			no_qualified_subfamily_hit
nat_d565583d15eb6f192c57	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1004	QUL99245|gvpA|protein	QUL99245	QUL99245|gvpA|protein	d565583d15eb6f192c5761839f38d47464b1db2d5e7452ae290140b6cf00e933	67	gvpa		True	high_confidence_gvpa	0	cluster_d565583d15eb6f192c57	True	50.4	0.9743589743589743	supported_gvpa	gvpa	61.10000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_f82305b37f1af32ad1a0	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1005	WP_283753117|gvpA|protein	WP_283753117	WP_283753117|gvpA|protein	f82305b37f1af32ad1a04e0eccf669dd82743a244d7785717f85da95bc6b510c	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	58.2	1.0	supported_gvpa	gvpa	81.30000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_f872efd67a56d21a6340	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1006	WOJ88512|gvpA|protein	WOJ88512	WOJ88512|gvpA|protein	f872efd67a56d21a6340bfb63ed39bd3859d02d8cef7923a1fc7a47592530824	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	63.8	1.0	supported_gvpa	gvpa	68.19999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_b145d41f03ca300fa852	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1007	WP_193963479|gvpA|protein	WP_193963479	WP_193963479|gvpA|protein	b145d41f03ca300fa852173eb3cdba892b1458c61bb76d2c54aaf6738abff0fb	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.9	1.0	supported_gvpa	gvpa	81.89999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_44be345e568ee6f5e906	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1008	WP_036004549|gvpA|protein	WP_036004549	WP_036004549|gvpA|protein	44be345e568ee6f5e906d1708940c01f4f899fd301577fbe466b983faec9e1ff	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	61.0	1.0	supported_gvpa	gvpa	83.5	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_b145d41f03ca300fa852	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1009	WOD38711|gvpA|protein	WOD38711	WOD38711|gvpA|protein	b145d41f03ca300fa852173eb3cdba892b1458c61bb76d2c54aaf6738abff0fb	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.9	1.0	supported_gvpa	gvpa	81.89999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_1f275ce5dd842aaaf9d2	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1010	WOB68209|gvpA|protein	WOB68209	WOB68209|gvpA|protein	1f275ce5dd842aaaf9d24fd9cd1a995ccd28e8006db8fd5d12c958ce30deb19a	71	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.5	1.0	supported_gvpa	gvpa	79.7	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_1f275ce5dd842aaaf9d2	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1011	WOB68208|gvpA|protein	WOB68208	WOB68208|gvpA|protein	1f275ce5dd842aaaf9d24fd9cd1a995ccd28e8006db8fd5d12c958ce30deb19a	71	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.5	1.0	supported_gvpa	gvpa	79.7	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_1f275ce5dd842aaaf9d2	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1012	WOB68207|gvpA|protein	WOB68207	WOB68207|gvpA|protein	1f275ce5dd842aaaf9d24fd9cd1a995ccd28e8006db8fd5d12c958ce30deb19a	71	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.5	1.0	supported_gvpa	gvpa	79.7	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_d71bd42b79fe4d801a01	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1013	WOB42702|gvpA|protein	WOB42702	WOB42702|gvpA|protein	d71bd42b79fe4d801a018917a7a99157b39016a64db58d59d1c12c9993255219	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.5	1.0	supported_gvpa	gvpa	84.4	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_51a017c7ff97500f71b8	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1014	WNZ64804|gvpA|protein	WNZ64804	WNZ64804|gvpA|protein	51a017c7ff97500f71b8cc37a06c698ef11be1326ea6263a19b0d6346a880783	74	gvpa	conflicting_family_annotation	False	excluded_or_unresolved			True	54.9	0.9487179487179487	unsupported			conflicting_family_annotation
nat_6f827542d262f6a8575a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1015	WNZ47247|gvpA|protein	WNZ47247	WNZ47247|gvpA|protein	6f827542d262f6a8575a7ac08f23d14f643c985ecf8d65260a44d1f5c7ecb48c	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	60.3	1.0	supported_gvpa	gvpa	82.6	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_44be345e568ee6f5e906	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1016	WNZ23275|gvpA|protein	WNZ23275	WNZ23275|gvpA|protein	44be345e568ee6f5e906d1708940c01f4f899fd301577fbe466b983faec9e1ff	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	61.0	1.0	supported_gvpa	gvpa	83.5	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_b017d8236271e13a1522	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1017	CAJ0779958|gvpA|protein	CAJ0779958	CAJ0779958|gvpA|protein	b017d8236271e13a1522a8ef3c3e41b212de7d09a483ea1ebbfd4dee7dac5625	116	gvpa		True	possible_gvpa	1	cluster_b017d8236271e13a1522	True	52.2	1.0	unsupported			no_qualified_subfamily_hit
nat_fd5c322037d42e8f890c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1018	WP_253707812|gvpA|protein	WP_253707812	WP_253707812|gvpA|protein	fd5c322037d42e8f890cbb82759a0d998e5c4641f19585fd53d898e2e93c048a	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	63.8	1.0	supported_gvpa	gvpa	68.5	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_f872efd67a56d21a6340	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1019	WP_123176516|gvpA|protein	WP_123176516	WP_123176516|gvpA|protein	f872efd67a56d21a6340bfb63ed39bd3859d02d8cef7923a1fc7a47592530824	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	63.8	1.0	supported_gvpa	gvpa	68.19999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_0c568d3a5b09c7ed2240	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1020	WP_190643620|gvpA|protein	WP_190643620	WP_190643620|gvpA|protein	0c568d3a5b09c7ed22406d3295924ff2d54a5753d8971e812d702ca3e9f83638	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	60.3	1.0	supported_gvpa	gvpa	82.70000000000002	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_d71bd42b79fe4d801a01	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1021	WP_068510916|gvpA|protein	WP_068510916	WP_068510916|gvpA|protein	d71bd42b79fe4d801a018917a7a99157b39016a64db58d59d1c12c9993255219	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.5	1.0	supported_gvpa	gvpa	84.4	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_e2b9c94c60da4c449a4d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1022	WP_015171018|gvpA|protein	WP_015171018	WP_015171018|gvpA|protein	e2b9c94c60da4c449a4d77e69aa77b7d21974537c85530de7782f648b2a3f592	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	60.8	1.0	supported_gvpa	gvpa	83.80000000000001	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_dda877b0008607a0fc71	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1023	WP_301077186|gvpA|protein	WP_301077186	WP_301077186|gvpA|protein	dda877b0008607a0fc715bf1e261281865393b5cd3d35f1e590e3af5d6480f76	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	63.2	1.0	supported_gvpa	gvpa	67.89999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_f31ef9ed0a87f1bcd7f1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1024	WP_287130436|gvpA|protein	WP_287130436	WP_287130436|gvpA|protein	f31ef9ed0a87f1bcd7f16380f5c67a3c99ab66cda4b11e28e567896af35c10fb	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	61.8	1.0	supported_gvpa	gvpa	79.70000000000002	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_48dbcd4ed98d41a9651a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1025	CAI7976625|gvpA|protein	CAI7976625	CAI7976625|gvpA|protein	48dbcd4ed98d41a9651a9e5de609f285c1f0c43c3f8a21fac606361f33ba067e	143	gvpa		True	possible_gvpa	0	cluster_48dbcd4ed98d41a9651a	True	48.3	0.9743589743589743	unsupported			no_qualified_subfamily_hit
nat_29752096fb51cc573566	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1026	WP_184385022|gvpA|protein	WP_184385022	WP_184385022|gvpA|protein	29752096fb51cc573566c94e21ddee0921c9c57323cf37953e3e169fafe49253	70	gvpa		True	possible_gvpa	2	cluster_0b5cd7683d0975317579	True	56.7	1.0	unsupported			no_qualified_subfamily_hit
nat_ab18ddbecb739bae7c0a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1027	WP_071272778|gvpA|protein	WP_071272778	WP_071272778|gvpA|protein	ab18ddbecb739bae7c0a720dfd55228c92afa153cc615fda38c1f4a95b049f96	86	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	56.7	1.0	supported_gvpa	gvpa	72.6	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_1ca802048c4a6cd9dca3	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1028	GLV59265|gvpA|protein	GLV59265	GLV59265|gvpA|protein	1ca802048c4a6cd9dca398191c084cfbc6061238919610b015007080f09a9f15	76	gvpa		True	possible_gvpa	2	cluster_1ca802048c4a6cd9dca3	True	60.8	1.0	gvpa_gvpj_ambiguous	gvpa	72.5	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_cc5b8e3667bee7376c85	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1029	WNG55795|gvpA|protein	WNG55795	WNG55795|gvpA|protein	cc5b8e3667bee7376c85c96e25b0f21f12f9709697bdba377d1aa75580555864	99	gvpa		True	possible_gvpa	0	cluster_261427cf6474f66e5844	True	40.2	1.0	gvpa_gvpj_ambiguous	gvpa	63.7	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_1f275ce5dd842aaaf9d2	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1030	WNF13145|gvpA|protein	WNF13145	WNF13145|gvpA|protein	1f275ce5dd842aaaf9d24fd9cd1a995ccd28e8006db8fd5d12c958ce30deb19a	71	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.5	1.0	supported_gvpa	gvpa	79.7	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_1f275ce5dd842aaaf9d2	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1031	WNF13144|gvpA|protein	WNF13144	WNF13144|gvpA|protein	1f275ce5dd842aaaf9d24fd9cd1a995ccd28e8006db8fd5d12c958ce30deb19a	71	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	59.5	1.0	supported_gvpa	gvpa	79.7	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_12c980f97c4e594a42de	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1032	WP_191265777|gvpA|protein	WP_191265777	WP_191265777|gvpA|protein	12c980f97c4e594a42de307ad5e2bf831d28aa2d1c3ee50ad7cc558e691838f2	74	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	54.0	1.0	supported_gvpa	gvpa	64.4	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_eccab6536bed142192aa	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1033	GLK71416|gvpA|protein	GLK71416	GLK71416|gvpA|protein	eccab6536bed142192aa8ae35f75a35f64e1e978ec751eee4b6251731c6ee4f8	70	gvpa		True	high_confidence_gvpa	0	cluster_02e83ad46b86e8eaf5e7	True	59.5	1.0	supported_gvpa	gvpa	78.19999999999999	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_168a7720be25950ce7a5	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1034	WMT08004|gvpA|protein	WMT08004	WMT08004|gvpA|protein	168a7720be25950ce7a56e347f224374ee278a9197375f2b7d12fea4130f8457	94	gvpa		True	high_confidence_gvpa	0	cluster_00058845722df3ede422	True	59.9	1.0	supported_gvpa	gvpa	70.4	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_168a7720be25950ce7a5	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1035	WMT07372|gvpA|protein	WMT07372	WMT07372|gvpA|protein	168a7720be25950ce7a56e347f224374ee278a9197375f2b7d12fea4130f8457	94	gvpa		True	high_confidence_gvpa	0	cluster_00058845722df3ede422	True	59.9	1.0	supported_gvpa	gvpa	70.4	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_867df19266611b1dd32b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1036	WP_067726060|gvpA|protein	WP_067726060	WP_067726060|gvpA|protein	867df19266611b1dd32b5cfc5f295c4f1197d03d3e66704596b1abb14590c684	91	gvpa		True	high_confidence_gvpa	0	cluster_00eda75e8d86c0000a3e	True	59.0	1.0	supported_gvpa	gvpa	67.9	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_a1131689eff9ccc2bc1c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1037	WP_018390783|gvpA|protein	WP_018390783	WP_018390783|gvpA|protein	a1131689eff9ccc2bc1cb9c6417b27251120988628db25efce7ae158aaecf416	70	gvpa		True	high_confidence_gvpa	0	cluster_02e83ad46b86e8eaf5e7	True	59.5	1.0	supported_gvpa	gvpa	77.6	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_9c9277ab558db757d72c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1038	GIL19100|gvpA|protein	GIL19100	GIL19100|gvpA|protein	9c9277ab558db757d72cbabe7f06a699df4f536c1b2a7f9669ab077692fbfbda	72	gvpa		True	high_confidence_gvpa	0	cluster_044b97bbcc6fc75d19af	True	61.5	1.0	supported_gvpa	gvpa	66.5	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_9d1e986876b41ef2d630	data/raw/t05/gvpa/GvpA_NotPartial.fasta	1039	GHO93516|gvpA|protein	GHO93516	GHO93516|gvpA|protein	9d1e986876b41ef2d630bab0549feec753da10da9bee5c8f80d804af859159fc	70	gvpa	conflicting_family_annotation	False	excluded_or_unresolved			True	58.0	1.0	unsupported			conflicting_family_annotation
