reference_id	annotated_family	cluster_id	fold	reviewed_anchor	profile_representative
nat_cb92aed15bdbfa6f9474	gvpa	cluster_37d7954f2ba849ee9a13	2	False	False
nat_7aeb2efcf40db3e46e7e	gvpa	cluster_37d7954f2ba849ee9a13	2	False	False
nat_95a5abf872e631139217	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_d93f2e1e8fed25eda55f	gvpa	cluster_0890e07d5e23fde5596e	1	False	False
nat_96462335ed2439837985	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_276fe76ab836731f2d2f	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_677429b5c213ba9473a5	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_c0da453357697c088275	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_fef6ccaa9b3233e46f07	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_97c619177bea2c666834	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_88aac7f04fbc033600c5	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_a992b4345d901f6ad67d	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_14eaddbb6f4ac252e678	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_21445f81bd709996cb4c	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_3578e9166bb2ea6b7aa7	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_ce67780828ddbb2c93cf	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_62eb49c878ad7ce0be56	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_05aec1de9ccb89179086	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_0b443f112af31da4c521	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_38c50a9f5c23bd9138cf	gvpa	cluster_1928e65272069bd9fa51	0	False	False
nat_5db4f89b8985994be8c6	gvpa	cluster_5db4f89b8985994be8c6	0	False	False
nat_81fe8a6c5a2a9f1f516d	gvpa	cluster_2020b232078a08b4fb2b	0	False	False
nat_614ee05c12fc168e53ed	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_9b1b09a459a6ac047cab	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_1722f0f85deef45697a7	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_9d028f688f23701e4c2b	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_8ef96f328be5cf2ac1ef	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_1cc68774b93a831e1a93	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_3b18df9990357338331a	gvpa	cluster_057e1cbe9c0aca38bc03	0	False	False
nat_baa6b104c739419a55bf	gvpa	cluster_13ee99e71183bcf01114	1	False	False
nat_861aafc294a955cecd2e	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_9b2a86e0f5de235d8cf5	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_31b58a77b806c43147b8	gvpa	cluster_0283d587032de178b666	1	False	False
nat_d3c6f8adf24bb50b5677	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_eac8d42dcf851f8eb6d8	gvpa	cluster_240500bb8aaece16c8a7	1	False	False
nat_575a3ddb97ad6997411f	gvpa	cluster_575a3ddb97ad6997411f	0	False	False
nat_dabe1f4728c04495925e	gvpa	cluster_2020b232078a08b4fb2b	0	False	False
nat_5fe0328494dc254c515b	gvpa	cluster_23547210dabe68635401	0	False	False
nat_2020b232078a08b4fb2b	gvpa	cluster_2020b232078a08b4fb2b	0	False	False
nat_438c70c6875cb7fc8740	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_495c2735bcdc48076ab6	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_82b87d3bb03732004ea1	gvpa	cluster_038b08407425f0209cdb	2	False	False
nat_d51344965969dceb6639	gvpa	cluster_049b976820314d6d1bba	1	False	False
nat_a35562a6d386286458f3	gvpa	cluster_057e1cbe9c0aca38bc03	0	False	False
nat_e94fe6c2cd879bdd36af	gvpa	cluster_18287ab709e4536a8a89	2	False	False
nat_93f54d1ba2a517138e6d	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_72774f3330f715fae401	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_43e7561c7d05facf2895	gvpa	cluster_43e7561c7d05facf2895	2	False	False
nat_ba64cf7825cd36a3f8b7	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_e1f5f0f2180e18c35aa7	gvpa	cluster_e1f5f0f2180e18c35aa7	2	False	False
nat_6da5911cb6f5dbfefd09	gvpa	cluster_18287ab709e4536a8a89	2	False	False
nat_942bc0624c6f9016a403	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_f4f90ca0708a5faa9c5b	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_15e32a2edd6bff0d0784	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_0e118acdc2771e80b4ea	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_d8ac85c1e2427ebd2b9e	gvpa	cluster_23547210dabe68635401	0	False	False
nat_240500bb8aaece16c8a7	gvpa	cluster_240500bb8aaece16c8a7	1	False	False
nat_93fc211ea4b34cbb8750	gvpa	cluster_038b08407425f0209cdb	2	False	False
nat_6941eadb95ed4bfec34a	gvpa	cluster_1c76cf5c7e439b773485	1	False	False
nat_36827e11a82ffe460664	gvpa	cluster_1928e65272069bd9fa51	0	False	False
nat_a780429eddf249c23975	gvpa	cluster_25ee00a9c2b4e74f79dd	2	False	False
nat_2f6b62c5722bcacabd8e	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_2ac756cb783ba8cf7947	gvpa	cluster_18287ab709e4536a8a89	2	False	False
nat_8bf5071aed606f94333c	gvpa	cluster_038b08407425f0209cdb	2	False	False
nat_833997551203b7f90ae0	gvpa	cluster_0f78d7acac5b21f9e204	0	False	False
nat_0ebe1baa66ad5d5cb860	gvpa	cluster_0ebe1baa66ad5d5cb860	0	False	False
nat_f857f47b85a0e9d56172	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_5dfa27bda2e1f6e4c411	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_aa0a61561315386ac57d	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_f5798c1d664fe6d4faa5	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_6f39269f430d826538e8	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_959b710d458909b25f21	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_f44c857654f488ee7ad6	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_f9153534fd162239df4c	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_1cefe08dae83aa5bd96d	gvpa	cluster_038b08407425f0209cdb	2	False	False
nat_6bca999a70c09bc7d8d3	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_d1717d58239a48d6df6a	gvpa	cluster_16be3cd3d97ccaa2c7df	2	False	False
nat_98510cc23b6e65ce4afa	gvpa	cluster_00eda75e8d86c0000a3e	0	False	False
nat_dda4548fde968a05b6df	gvpa	cluster_2020b232078a08b4fb2b	0	False	False
nat_55802cc1c7918b91c298	gvpa	cluster_038b08407425f0209cdb	2	False	False
nat_fd0fbb7fdb870f3d334b	gvpa	cluster_18287ab709e4536a8a89	2	False	False
nat_1928e65272069bd9fa51	gvpa	cluster_1928e65272069bd9fa51	0	False	False
nat_cabc629dd821e7c45393	gvpa	cluster_0a0b47ef48e73f6907dd	1	False	False
nat_1f087f3f20cf0e414c21	gvpa	cluster_1928e65272069bd9fa51	0	False	False
nat_bdb27357528f1d5d6c47	gvpa	cluster_240500bb8aaece16c8a7	1	False	False
nat_21636e3756ac6619107d	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_57133a7b2510b9196439	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_efd26199102e35f9b478	gvpa	cluster_821a6d2a970cf6bcf9bb	2	False	False
nat_47270a133b8b28fe68b5	gvpa	cluster_16be3cd3d97ccaa2c7df	2	False	False
nat_901c21e0006125b0e9d7	gvpa	cluster_0890e07d5e23fde5596e	1	False	False
nat_57c2b381c8bb4035d01c	gvpa	cluster_57c2b381c8bb4035d01c	1	False	False
nat_0a0b47ef48e73f6907dd	gvpa	cluster_0a0b47ef48e73f6907dd	1	False	False
nat_7ca23b11f7e72b0b7519	gvpa	cluster_7ca23b11f7e72b0b7519	0	False	False
nat_0f515c4258dc68fd3f9c	gvpa	cluster_038b08407425f0209cdb	2	False	False
nat_241c00832790324418cd	gvpa	cluster_03e37b9ff61818fe868f	0	False	False
nat_ab4678bc7e147bea24f4	gvpa	cluster_05faae01597311327997	1	False	False
nat_40df730c74b4411daafa	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_d57269e318a762146774	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_c40ddec53c95be722ddc	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_71225d296257b8b08410	gvpa	cluster_05aec1de9ccb89179086	2	False	False
nat_7d62c45eb5711910c788	gvpa	cluster_0ccad4d436403131ae6a	2	False	False
nat_b44c98ec309ed12410ab	gvpa	cluster_16be3cd3d97ccaa2c7df	2	False	False
nat_14b8d1a3240d87319476	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_0e04889ea449c11132b4	gvpj	cluster_044b97bbcc6fc75d19af	0	False	False
nat_48ea71fe1cd777e6ddfc	gvpj	cluster_0283d587032de178b666	1	False	False
nat_ed46c9e7b97a1b13dc86	gvpj	cluster_0283d587032de178b666	1	False	False
nat_ff9c5d10b21ed7b06913	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_f9d423597b7778d440ea	gvpj	cluster_0283d587032de178b666	1	False	False
nat_2afc6fb850c8bc89b0f2	gvpj	cluster_044b97bbcc6fc75d19af	0	False	False
nat_6d995d9db67c9b27bce8	gvpj	cluster_044b97bbcc6fc75d19af	0	False	False
nat_a46817057b2430d35a66	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_375409e47c121ca81b85	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_de3106e39b73b2986cc3	gvpj	cluster_0283d587032de178b666	1	False	False
nat_7549e3c1301e8688c306	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_7b11238f75117cdf3b62	gvpj	cluster_0844cfaee9f234d540b5	0	False	False
nat_dbc06e5fd5d989a1d1e4	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_fdd60eac4981a8e64371	gvpj	cluster_0844cfaee9f234d540b5	0	False	False
nat_6e6874947488b4bf79cd	gvpj	cluster_11170a4c1f77a2510e97	2	False	False
nat_172247f25d7a88e5c254	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_76fdc377bbf82dcb5234	gvpj	cluster_0844cfaee9f234d540b5	0	False	False
nat_1d37cbb7aad699cb8ab2	gvpj	cluster_08d35b42e1d455774e7b	2	False	False
nat_883a9edd1d317110f140	gvpj	cluster_044b97bbcc6fc75d19af	0	False	False
nat_52dd92a4f7bccb199db6	gvpj	cluster_21fd512873a52dc47991	2	False	False
nat_c8ca500d58f82227374e	gvpj	cluster_10816d30b94e7e319ed1	1	False	False
nat_7e5a0ca10a01973b587c	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_2042b63e95655cdc9d68	gvpj	cluster_1589f15763a3b3a0bf84	0	False	False
nat_c2f24f987da7fa8e29d9	gvpa	cluster_11170a4c1f77a2510e97	2	False	False
nat_acfca75ffa4093670cf2	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_38939b26cbc5a274769e	gvpa	cluster_044b97bbcc6fc75d19af	0	False	False
nat_8e3261c808d07fdff696	gvpn	cluster_8e3261c808d07fdff696	2	False	True
nat_aa024521c48af22f0cac	gvpn	cluster_8e3261c808d07fdff696	2	False	False
nat_8343c46d763785dc6094	gvpn	cluster_8343c46d763785dc6094	1	False	True
nat_2e67a9559a5d385089e1	gvpn	cluster_2e67a9559a5d385089e1	0	False	True
nat_56c649d91320de13c3d9	gvpn	cluster_56c649d91320de13c3d9	1	False	True
nat_b6bdb8734681bcea444a	gvpn	cluster_b6bdb8734681bcea444a	0	False	True
nat_d93cc995798d0a5e81e9	gvpn	cluster_d93cc995798d0a5e81e9	1	False	True
nat_d35f18eddb686cd97007	gvpn	cluster_b6bdb8734681bcea444a	0	False	False
nat_af322d28976cc7014aac	gvpn	cluster_1944acf2ada2119aa498	1	False	False
nat_5322cde66edfa53888a3	gvpn	cluster_5322cde66edfa53888a3	0	False	True
nat_56012f16429563f68895	gvpn	cluster_1944acf2ada2119aa498	1	False	False
nat_6b111238dff8d4fcf344	gvpn	cluster_6b111238dff8d4fcf344	1	False	True
nat_eea50b6e1902af9b049c	gvpn	cluster_eea50b6e1902af9b049c	0	False	True
nat_1944acf2ada2119aa498	gvpn	cluster_1944acf2ada2119aa498	1	False	True
nat_cd472e1a07548a06f478	gvpn	cluster_cd472e1a07548a06f478	1	False	True
nat_2c6ae47f69b03e002709	gvpn	cluster_1944acf2ada2119aa498	1	False	False
nat_7a9a8f4b94c47657684d	gvpn	cluster_26cacb69c4d3a7cc7caa	1	False	False
nat_2380c4be7e7372c40f84	gvpn	cluster_2380c4be7e7372c40f84	2	False	True
nat_6f418e83201670537daa	gvpn	cluster_1944acf2ada2119aa498	1	False	False
nat_e953b5f5229ead5bb05c	gvpn	cluster_823d96f8c4b516596394	0	False	False
nat_219ec296ddb38c6ad41b	gvpn	cluster_1944acf2ada2119aa498	1	False	False
nat_b8d08df1b5aa716dd206	gvpn	cluster_26cacb69c4d3a7cc7caa	1	False	False
nat_26cacb69c4d3a7cc7caa	gvpn	cluster_26cacb69c4d3a7cc7caa	1	False	True
nat_42d94b6cd2db52cdbdb2	gvpn	cluster_1944acf2ada2119aa498	1	False	False
nat_accc808f32fd9286f55b	gvpn	cluster_1944acf2ada2119aa498	1	False	False
nat_8c8b0a437c2091328021	gvpn	cluster_1944acf2ada2119aa498	1	False	False
nat_9c8132712ea576438b26	gvpn	cluster_9c8132712ea576438b26	0	False	True
nat_2fcd2fc7cc42472e48ca	gvpn	cluster_2fcd2fc7cc42472e48ca	2	False	True
nat_9735bbf071ea4d0e88dc	gvpn	cluster_5322cde66edfa53888a3	0	False	False
nat_7c5a6a1b6410258202e8	gvpn	cluster_1944acf2ada2119aa498	1	False	False
nat_7e9dfacf48635d46c7ca	gvpn	cluster_7e9dfacf48635d46c7ca	1	False	True
nat_b73eed73eb852a72ba5a	gvpn	cluster_b73eed73eb852a72ba5a	2	False	True
nat_0191a16db7363afe30ed	gvpn	cluster_0191a16db7363afe30ed	2	False	True
nat_b36efd570ae197486e36	gvpn	cluster_66568342e223b00f8d59	1	False	False
nat_a7e1b39edec953be30ee	gvpn	cluster_a7e1b39edec953be30ee	1	False	True
nat_704a249b0764cecf43df	gvpn	cluster_704a249b0764cecf43df	1	False	True
nat_95be5a9e931724aad2ad	gvpn	cluster_95be5a9e931724aad2ad	1	False	True
nat_0ab9e0e44efcffa9a877	gvpn	cluster_0ab9e0e44efcffa9a877	1	False	True
nat_cf3c565e051319b837ba	gvpn	cluster_6b111238dff8d4fcf344	1	False	False
nat_aea83ae7d90d55b47242	gvpn	cluster_aea83ae7d90d55b47242	2	False	True
nat_b801b8f74a7687732592	gvpn	cluster_8eec0303cc68de85791a	0	False	False
nat_0a4e225cb9c56d6b84d6	gvpn	cluster_0a4e225cb9c56d6b84d6	0	False	True
nat_c969850f1da43f74401f	gvpn	cluster_c969850f1da43f74401f	2	False	True
nat_33822746f06064c1e8e3	gvpn	cluster_0ab9e0e44efcffa9a877	1	False	False
nat_9414dc44ac8316d2782f	gvpn	cluster_0ab9e0e44efcffa9a877	1	False	False
nat_59bcd37fbc5cf35ab3cc	gvpn	cluster_0ab9e0e44efcffa9a877	1	False	False
nat_8eec0303cc68de85791a	gvpn	cluster_8eec0303cc68de85791a	0	False	True
nat_e9c94abf9541bdaab211	gvpn	cluster_0a4e225cb9c56d6b84d6	0	False	False
nat_af4dd8eeb92221642da5	gvpn	cluster_aea83ae7d90d55b47242	2	False	False
nat_2648d629b38e7cef6323	gvpn	cluster_20a0c3cba5c7bfbc2968	0	False	False
nat_46e559775f06ae9479dd	gvpn	cluster_46e559775f06ae9479dd	2	False	True
nat_6fbd68d02ac2a1e1dafe	gvpn	cluster_6fbd68d02ac2a1e1dafe	0	False	True
nat_54f42a9ee5419e125305	gvpn	cluster_0a4e225cb9c56d6b84d6	0	False	False
nat_20a0c3cba5c7bfbc2968	gvpn	cluster_20a0c3cba5c7bfbc2968	0	False	True
nat_bea89c7ed81148b012f8	gvpn	cluster_b6d0df7dc4c2cb18d0b7	1	False	False
nat_7f3d6f1f346dd38132e2	gvpn	cluster_0a4e225cb9c56d6b84d6	0	False	False
nat_51a971d9f338f8db29b2	gvpn	cluster_2fcd2fc7cc42472e48ca	2	False	False
nat_423e61c432bfd3ff9c3b	gvpn	cluster_0a4e225cb9c56d6b84d6	0	False	False
nat_fbd3fd4e6b2a9a3985ad	gvpn	cluster_0a4e225cb9c56d6b84d6	0	False	False
nat_f1576cf15faeaea3dbc6	gvpc	cluster_f1576cf15faeaea3dbc6	1	False	True
nat_149d79d1e2e651f0b2cf	gvpn	cluster_0a4e225cb9c56d6b84d6	0	False	False
nat_32fdbf8eba6ab6b512a2	gvpn	cluster_32fdbf8eba6ab6b512a2	0	False	True
nat_02aa5adb843bcbb28558	gvpn	cluster_02aa5adb843bcbb28558	0	False	True
nat_04782b3e5d10ee5f349b	gvpn	cluster_04782b3e5d10ee5f349b	0	False	True
nat_83b35e1afef7eb2b15e7	gvpn	cluster_2fcf63c4d0b08851d7bb	0	False	False
nat_5a8b313f8585f54f4658	gvpn	cluster_0a4e225cb9c56d6b84d6	0	False	False
nat_f082034c255acfb4220b	gvpn	cluster_c969850f1da43f74401f	2	False	False
nat_f31c98742504249bd8b1	gvpn	cluster_f31c98742504249bd8b1	2	False	True
nat_f349a9497408e858de5d	gvpn	cluster_2fcf63c4d0b08851d7bb	0	False	False
nat_69cee74069ea570841b6	gvpc	cluster_69cee74069ea570841b6	0	False	True
nat_01156e841deb1d9a772b	gvpn	cluster_01156e841deb1d9a772b	1	False	True
nat_b13a30afcbd95f756c01	gvpn	cluster_1027009e86e43030bf4d	2	False	False
nat_d0ec3f874170382d9f35	gvpn	cluster_d0ec3f874170382d9f35	0	False	True
nat_938a17e9c3546d6b6666	gvpn	cluster_20a0c3cba5c7bfbc2968	0	False	False
nat_973ad1057434fe5da28a	gvpn	cluster_973ad1057434fe5da28a	0	False	True
nat_748023a818ca467884d7	gvpn	cluster_1027009e86e43030bf4d	2	False	False
nat_d0019d622a7986c35070	gvpn	cluster_1027009e86e43030bf4d	2	False	False
nat_0ea2e01b050da8389800	gvpn	cluster_0ea2e01b050da8389800	0	False	True
nat_e6f1534b15baac6e3fa3	gvpn	cluster_e6f1534b15baac6e3fa3	1	False	True
nat_17f71edb92fc68b2218c	gvpn	cluster_17f71edb92fc68b2218c	2	False	True
nat_bfe2f0c48495399ac8c4	gvpn	cluster_38bf58c786f61248c36c	0	False	False
nat_66568342e223b00f8d59	gvpn	cluster_66568342e223b00f8d59	1	False	True
nat_4f933ce975202631fc9d	gvpn	cluster_38bf58c786f61248c36c	0	False	False
nat_944e12d4a525f631f49f	gvpn	cluster_1027009e86e43030bf4d	2	False	False
nat_2fcf63c4d0b08851d7bb	gvpn	cluster_2fcf63c4d0b08851d7bb	0	False	True
nat_38bf58c786f61248c36c	gvpn	cluster_38bf58c786f61248c36c	0	False	True
nat_b6d0df7dc4c2cb18d0b7	gvpn	cluster_b6d0df7dc4c2cb18d0b7	1	False	True
nat_6041dd5ee0473abd30f2	gvpn	cluster_17f71edb92fc68b2218c	2	False	False
nat_e7ed1202d1618f77bb2e	gvpn	cluster_38bf58c786f61248c36c	0	False	False
nat_3d86e49e4c25ff3762f1	gvpn	cluster_1027009e86e43030bf4d	2	False	False
nat_28a3b1efd26c46ff28f4	gvpn	cluster_137fdc7c703d1b0379db	0	False	False
nat_1027009e86e43030bf4d	gvpn	cluster_1027009e86e43030bf4d	2	False	True
nat_5bd91d40ed4572144cd6	gvpn	cluster_01156e841deb1d9a772b	1	False	False
nat_c6a9f832eed0a9cab749	gvpn	cluster_1027009e86e43030bf4d	2	False	False
nat_8c6a661abd0d8e73a28d	gvpn	cluster_01156e841deb1d9a772b	1	False	False
nat_4cb365260a07785de158	gvpn	cluster_01156e841deb1d9a772b	1	False	False
nat_cca3339c235cc5e70bbc	gvpn	cluster_01156e841deb1d9a772b	1	False	False
nat_daf355aea3f08a665714	gvpn	cluster_01156e841deb1d9a772b	1	False	False
nat_4b7705e733d8c506a3f1	gvpn	cluster_137fdc7c703d1b0379db	0	False	False
nat_f838ee1433dbb14490af	gvpn	cluster_dbae310253aa128f5396	2	False	False
nat_7dc06544d027b1021841	gvpn	cluster_137fdc7c703d1b0379db	0	False	False
nat_137fdc7c703d1b0379db	gvpn	cluster_137fdc7c703d1b0379db	0	False	True
nat_00857e373ba6458d2397	gvpn	cluster_00857e373ba6458d2397	0	False	True
nat_823d96f8c4b516596394	gvpn	cluster_823d96f8c4b516596394	0	False	True
nat_9c346ea092221109ceee	gvpn	cluster_9c346ea092221109ceee	1	False	True
nat_dbae310253aa128f5396	gvpn	cluster_dbae310253aa128f5396	2	False	True
nat_bd6d641af5173919983b	gvpn	cluster_1027009e86e43030bf4d	2	False	False
nat_579844cb6db93ae5e909	gvpn	cluster_00857e373ba6458d2397	0	False	False
nat_8fb4061b311460a720c1	gvpn	cluster_00857e373ba6458d2397	0	False	False
nat_93c537fc9102a67e551f	gvpn	cluster_823d96f8c4b516596394	0	False	False
nat_fdd333370b4bafa79ad4	gvpn	cluster_057a6e1e55058641b98a	2	False	False
nat_ee215e560b3bde143fef	gvpc	cluster_ee215e560b3bde143fef	0	False	True
nat_acf13dff7d85dd1b4582	gvpn	cluster_00857e373ba6458d2397	0	False	False
nat_46493994355e9e860e13	gvpn	cluster_46493994355e9e860e13	0	False	True
nat_aed11ef7622a58575379	gvpn	cluster_129b73d1f5929eb29158	1	False	False
nat_9af7854b4cc48e7d4db5	gvpn	cluster_9af7854b4cc48e7d4db5	2	False	True
nat_65195e1884dba2d18322	gvpc	cluster_65195e1884dba2d18322	1	False	True
nat_690befef9ed3bae5c820	gvpn	cluster_690befef9ed3bae5c820	0	False	True
nat_c71ec6d271d4048dc5b9	gvpn	cluster_c71ec6d271d4048dc5b9	0	False	True
nat_751560713494d34e3694	gvpc	cluster_751560713494d34e3694	2	False	True
nat_d75b99c1a6e6c7509167	gvpn	cluster_a7e1b39edec953be30ee	1	False	False
nat_7f5329f23c9d650fc5c5	gvpn	cluster_7f5329f23c9d650fc5c5	2	False	True
nat_85c409a21289837d00bb	gvpn	cluster_2bf58038b2e3bdc0bb07	1	False	False
nat_e9eb43811f2330da42df	gvpn	cluster_e9eb43811f2330da42df	0	False	True
nat_8d236d3ac40de77afe2a	gvpn	cluster_8d236d3ac40de77afe2a	0	False	True
nat_f6a69c0e0736bb18b1ef	gvpn	cluster_dbae310253aa128f5396	2	False	False
nat_7e86aa921e43cec15ccd	gvpn	cluster_7e86aa921e43cec15ccd	0	False	True
nat_995571f9bd05bfb87fdc	gvpc	cluster_995571f9bd05bfb87fdc	1	False	True
nat_eedf2d89181613d2065f	gvpn	cluster_0f51e0db355810694385	0	False	False
nat_d357e9d3ead4e202b4ba	gvpn	cluster_7e86aa921e43cec15ccd	0	False	False
nat_d30bf18fe1fcece92677	gvpl	cluster_182237e22095168ab3a7	2	False	False
nat_2bf58038b2e3bdc0bb07	gvpn	cluster_2bf58038b2e3bdc0bb07	1	False	True
nat_ed56784f819f350e1369	gvpn	cluster_2bf58038b2e3bdc0bb07	1	False	False
nat_0f51e0db355810694385	gvpn	cluster_0f51e0db355810694385	0	False	True
nat_69c6a080a2aae0003e51	gvpc	cluster_69c6a080a2aae0003e51	2	False	True
nat_22f569c1a9e2e816964c	gvpl	cluster_182237e22095168ab3a7	2	False	False
nat_395052e88fb76205e294	gvpn	cluster_395052e88fb76205e294	1	False	True
nat_5d52f7cf3edcb56a666d	gvpn	cluster_5d52f7cf3edcb56a666d	2	False	True
nat_fdff8804f037d39bda49	gvpn	cluster_129b73d1f5929eb29158	1	False	False
nat_d1bff6ecbca72522c636	gvpn	cluster_0a4e225cb9c56d6b84d6	0	False	False
nat_4792c6a8a996eedbe2d7	gvpn	cluster_129b73d1f5929eb29158	1	False	False
nat_4c30b2e219c5cb768f04	gvpn	cluster_129b73d1f5929eb29158	1	False	False
nat_057a6e1e55058641b98a	gvpn	cluster_057a6e1e55058641b98a	2	False	True
nat_b36007e4e27659013e8f	gvpn	cluster_057a6e1e55058641b98a	2	False	False
nat_b0bf2354fc5a8c57b484	gvpn	cluster_b0bf2354fc5a8c57b484	1	False	True
nat_72f594d06e4e17a42e99	gvpn	cluster_2bf58038b2e3bdc0bb07	1	False	False
nat_f55b54c09bc9e7d7a61d	gvpn	cluster_1b6894c416dda31f5bf7	0	False	False
nat_fa80a54ef485637ff3b1	gvpn	cluster_072b8a0fb869a02fb8e6	1	False	False
nat_21bdbf3d416d0e908baf	gvpl	cluster_21bdbf3d416d0e908baf	1	False	True
nat_d95288fc3c89b2227500	gvpl	cluster_3cabc956bfd183de1f63	0	False	False
nat_5334628e29495da4bcb2	gvpn	cluster_1027009e86e43030bf4d	2	False	False
nat_bda2bb5bb32dc7505031	gvpl	cluster_744a9d49541c2fd7d2e2	0	False	False
nat_fd09d4b5d781cbc2a021	gvpn	cluster_fd09d4b5d781cbc2a021	0	False	True
nat_e019c232d73b7720272e	gvpn	cluster_e019c232d73b7720272e	0	False	True
nat_a0846e29308f4e862d3d	gvpn	cluster_a0846e29308f4e862d3d	1	False	True
nat_ef1a42f0c1feb987476d	gvpn	cluster_072b8a0fb869a02fb8e6	1	False	False
nat_e82c3c0653b9cb62153b	gvpn	cluster_c6e3c14644f67cebef3e	2	False	False
nat_f2b695930cb506a8b51a	gvpl	cluster_492035bd7857aca04ece	0	False	False
nat_7b0ae4f3bc4e0cb3ce55	gvpn	cluster_224e649efb8f6afb890a	1	False	False
nat_8f2d6eacf54e80641dec	gvpn	cluster_129b73d1f5929eb29158	1	False	False
nat_ebf0f177a20c1a7ceccc	gvpn	cluster_072b8a0fb869a02fb8e6	1	False	False
nat_6a167a94a8e6ee1a149f	gvpl	cluster_492035bd7857aca04ece	0	False	False
nat_8b87e4f22868b02a4a4a	gvpn	cluster_1027009e86e43030bf4d	2	False	False
nat_c6e3c14644f67cebef3e	gvpn	cluster_c6e3c14644f67cebef3e	2	False	True
nat_5b5e99744737ba3e4186	gvpn	cluster_1b6894c416dda31f5bf7	0	False	False
nat_962144a30e3bf82c50c2	gvpn	cluster_129b73d1f5929eb29158	1	False	False
nat_8be2453bae0b87eb4953	gvpn	cluster_8be2453bae0b87eb4953	2	False	True
nat_30b62618e113e3626d42	gvpn	cluster_057a6e1e55058641b98a	2	False	False
nat_0e37face31f27f3afe2e	gvpc	cluster_0e37face31f27f3afe2e	2	False	True
nat_96692d52d60a21dbcddd	gvpn	cluster_96692d52d60a21dbcddd	2	False	True
nat_b06c8e90f724ebf90da9	gvpn	cluster_129b73d1f5929eb29158	1	False	False
nat_ffc430cd837976f6c9f6	gvpc	cluster_ffc430cd837976f6c9f6	2	False	True
nat_d7e97442036033c42d10	gvpn	cluster_129b73d1f5929eb29158	1	False	False
nat_2db9df512db29de5b691	gvpn	cluster_072b8a0fb869a02fb8e6	1	False	False
