sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status
vae_candidate_000348	212f6a89393b8208816b6f63dd208adbd745498682593e5305d2112220a71649	True	False	eos	107	106	True	False	False	False	True	0.03604387003211214	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000349	6575d890619ef3f1e4357c0532a9ae39034e10786370c7295557cfe16d63f9d5	True	False	eos	109	108	True	False	False	False	True	0.08068683281294906	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 71, ""end"": 76, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail
vae_candidate_000350	218f863a4018f0152a697795825e7684d1150762cae6269d30c6c01d7cf4910f	True	False	eos	103	102	True	False	False	False	True	0.04040240787806215	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000351	af712d8bbb96bccc9f4e28901123348845544e87337084f813bff62632e08736	True	False	eos	67	66	True	False	False	False	True	0.04890573599610892	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000352	d5d4d246f94d8513a6076ceac506e7e2424a80d98e545c034ca59d845fa26e74	True	False	eos	73	72	True	False	False	False	True	0.0314583104951014	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000353	53f3c9a0d5ec2d4bf93821a09ceb47309fa25f9eb399447733fc448741b9dda0	True	False	eos	125	124	True	False	False	False	True	0.04824084757935948	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000354	38e2dc077fa752f75426e2f5d9639e2bb1d9f2e7538119ec75f9b9cd842d20b5	True	False	eos	96	95	True	False	False	False	True	0.018767393224240585	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000355	f16c6925f78ed9669373c60926c99c84a8efc4fb4895b4859033e3b8d8d9cd45	True	False	eos	75	74	True	False	False	False	True	0.02533179455714228	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000356	9ad752dd22b3d8d9d5cbf474e11f2eb2f3b6670443252106d7a1d7e63ff71a7a	True	False	eos	112	111	True	False	False	False	True	0.02101357374430465	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000357	3b2acac396d5d5b338a8c14d04d01766c414e5a52e732c0bc0ac2735e9856d5e	True	False	eos	76	75	True	False	False	False	True	0.09471730972677886	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000358	08b3ea34aed08f0b90d8bddea57771d31281c53a246a7c02cd429bb62c3b50fe	True	False	eos	115	114	True	False	False	False	True	0.035253824743281634	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000359	20b78181a37b1a7637137c3e7d87f625707ed7bfaa2d84d536ebee331c5e005a	True	False	eos	107	106	True	False	False	False	True	0.0197276188900687	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000360	23842fd56c1cd2ebcfa198ac878fb93e6a7adff1eef6c5c1d2b20bbb2cda9e94	True	False	eos	175	174	True	False	False	False	True	0.0393584375986762	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000361	a5ccff1ac6eadbce59ee750ef7d2b33c94302d97d6f86ececed886b813269c6c	True	False	eos	86	85	True	False	False	False	True	0.022306712506245288	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000362	1d22ffc52316beb61cc584d1edeeacea9611752a549f5661884daffbcfc0487b	True	False	eos	91	90	True	False	False	False	True	0.024380172368280696	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000363	29a45dd9b8ad4cd14e6493863a74b5c1d8a94a878e8b5a702a7a1bf9bb5ccee9	True	False	eos	126	125	True	False	False	False	True	0.02230956622307435	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000364	b51baa8faae97da6fe2b3c30f179a5a0337377fe8979f9291690c0fc348390e0	True	False	eos	96	95	True	False	False	False	True	0.033779960799430506	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000365	492718b927ff38ff94f9dcfc57e1fcc8df22e83a788e9065508d58361f942bbf	True	False	eos	75	74	True	False	False	False	True	0.051095665657914804	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000366	fae20046d6492f5aa80ea8fdecc78212c41991ca5f84593e8747cf416e6f0c19	True	False	eos	140	139	True	False	False	False	True	0.06341371408652352	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000367	ac3e9268749bb222e0bf26fd04ed5333a2c2382c90856524593e48bee8c06549	True	False	eos	143	142	True	False	False	False	True	0.015328041367447264	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000368	cd4f20fcedbae5ab4787dc5222fa7a19d06cbd77997ab5048babe62abb2879ed	True	False	eos	117	116	True	False	False	False	True	0.021979433673942974	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000369	d67e98b29ce4b6435cd9065738f8131c8ceacda3f53a8ae1f3c8fda5d3536a74	True	False	eos	89	88	True	False	False	False	True	0.01922494914088107	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000370	b4cf44cf242559a543d2f1e6ad461d30bba28248194e90f46e9e771ed52f49f5	True	False	eos	83	82	True	False	False	False	True	0.01854777584822091	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000371	3c784e2f0bad26e9fa7bbeddf56e8895b72cf6275271f3ed5819f9738cc69012	True	False	eos	110	109	True	False	False	False	True	0.02590951252321486	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000372	265eca8ad4b2d58248ad96281d6ff2744dd144d4762c53eef267f9ea8153b36e	True	False	eos	104	103	True	False	False	False	True	0.04055212125567685	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000373	67f2d4fda89cd92223d21e774286ccca22427a9a2df0f8e1d083880fd6d21272	True	False	eos	67	66	True	False	False	False	True	0.10952445349818576	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000374	79824577d9b1d40717513a1e809108f8c0621de2bd69a65159d2d01844b56eb1	True	False	eos	107	106	True	False	False	False	True	0.02219905596833855	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000375	377803da300e6c9f4fc56a523ec12b68bc502b276678d51db96ab74eca8599e3	True	False	eos	140	139	True	False	False	False	True	0.05700088106967156	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000376	8a97167d6ed57b0b023fbc2df42acc3513d05755cc80316028849d0d7a6bc0b5	True	False	eos	111	110	True	False	False	False	True	0.07768405702978357	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000377	99dd4551d5a3df9a03bb825ecad560b9f1e7cf03cdc24bb87e048aff343c1b45	True	False	eos	141	140	True	False	False	False	True	0.01663716314451163	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000378	13de3981d0eae841d8021c46acf96cb239a1b87173d6c62effdc52d0eb369032	True	False	eos	176	175	True	False	False	False	True	0.10417230356025003	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 19, ""end"": 25, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail
vae_candidate_000379	c73588ce9730509f74d9c6a747d3db2ae9b696239673ab5cff72cea5671f1f23	True	False	eos	111	110	True	False	False	False	True	0.03459415526249354	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000380	0d6a473b2d634adaeb9b56203a8c40fe6a2fe13eb106a09f33105d58baaf8426	True	False	eos	88	87	True	False	False	False	True	0.0399639021031314	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000381	869b6060bcc019c189e279171ae249e61df7e2a5b2d280fe44f97563187604ac	True	False	eos	84	83	True	False	False	False	True	0.040995137788062845	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000382	d364580329dd7f7d9766eebab163e972f1173e0b0b82300a6d31ecd2d9599484	True	False	eos	119	118	True	False	False	False	True	0.04208405661890298	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000383	417f0f6a99b3e9a69314a2bf4ee95f4b93c62b547f534eb1422656a206de9ed3	True	False	eos	99	98	True	False	False	False	True	0.010519180778010458	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000384	c013f5eeca6dcba677078a0d4a2b09c91488a2eb37f7ddbedfb3e7b4d5562188	True	False	eos	100	99	True	False	False	False	True	0.03803372474983281	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000385	5e5057d6328b7a066d48fe2b5a5348f73a53c5d31963c6416ba4793a7289a27d	True	False	eos	163	162	True	False	False	False	True	0.02167623547085199	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000386	ce2ecc7818a42d44601cac7cca0384cde8cd4ed7c059872be7766195a5049c81	True	False	eos	159	158	True	False	False	False	True	0.02271087902092936	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000387	b8bb0102ecba502062cbefacd6a070700880b82165ca9a096ddcb014281c8fc9	True	False	eos	110	109	True	False	False	False	True	0.025369360763454373	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 32, ""end"": 37, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	fail
vae_candidate_000388	369e72b6f2a82cec10727c9e67fa5ddc6cf8b37b86623a956a4ea7317d199629	True	False	eos	105	104	True	False	False	False	True	0.032159948370365135	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000389	0b7235f514a39c094b3c68bfe6c4e330a4b1573cd03be04d1a95ce93b8e04203	True	False	eos	61	60	True	False	False	False	True	0.14030408195717003	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000390	a252a43103e0684bf2bb2c5e98ef95262a5e2c08e97347c1dd2023e7804d6f2a	True	False	eos	86	85	True	False	False	False	True	0.02752906781224573	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000391	dac0b9e33b918db1189a69cb69c84e46c452af98a226f0af32a905b23333c987	True	False	eos	96	95	True	False	False	False	True	0.03529880247649757	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000392	4e8a70ad6e156540c6a0c387231accdaa875cfbe73e9950cb13ac80c213bbb2e	True	False	eos	92	91	True	False	False	False	True	0.021026007330579834	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000393	53f748f932a1c53d361e10c70df060ee40f269cd75b597c59bb27e97ed7f81a4	True	False	eos	77	76	True	False	False	False	True	0.08391713254836186	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000394	81866705450dddbb560db4d347772a23eb18165d326543b4008dca0bc91df0e6	True	False	eos	83	82	True	False	False	False	True	0.03571398986475029	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000395	41f404a1de5fd072ebee04bb9cf943ffd169023e1fffd44020911e91d4cf0ad9	True	False	eos	79	78	True	False	False	False	True	0.07978271321870059	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000396	7bff28fefab204192a105d940784004b50cd0ed1837b645bdf4d87027fd427f1	True	False	eos	90	89	True	False	False	False	True	0.012060580500176592	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000397	803f13f3c3b213a7a2eecc0274caf92b69b4216b2c75303ae8b7e6b05055a599	True	False	eos	85	84	True	False	False	False	True	0.020619874280818372	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000398	34f91e06859c7cec4ee9fb0532cbbc79767887cce0251ac91d012eebbefe32bd	True	False	eos	117	116	True	False	False	False	True	0.017103258826925427	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000399	1fc6ef0f5047e9bb2ec01dccf5a76662073cffd2dfad993a2b4ae8287f935860	True	False	eos	95	94	True	False	False	False	True	0.01566895771449188	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000400	cb3d8d4e4e661d1e859d64757586409ced324f77dc91bad2f1e7916b9aa3a25d	True	False	eos	67	66	True	False	False	False	True	0.09419350641919018	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000401	88f7375f0684d82f619e9801dd8842b53af01f7da6de99ce28526624da3f7964	True	False	eos	96	95	True	False	False	False	True	0.0168489753658085	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000402	4172dabb61d428d152ba5aaf8874baa136d008f79c87b157173725165dfcfc8c	True	False	eos	98	97	True	False	False	False	True	0.03590118491260357	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000403	35d5828e388e7ecd56874694ca1aa79b3390e840d5af3771ccd852b1cd7ccaed	True	False	eos	176	175	True	False	False	False	True	0.05663235403506572	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000404	8b66dfb3b4a3e300937c0143aaceac67efc0ed2c832236ed2531f4a36fd4c4b1	True	False	eos	85	84	True	False	False	False	True	0.016654813885591063	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000405	db0354fcfcb9eab02839f7af1483fedcab9c55d7c822aae41659b6dc52809a8b	True	False	eos	87	86	True	False	False	False	True	0.018960420761367357	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
