sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review
vae_candidate_000346	6c7c4bf5df248402b6fc55f9e5a229889fafee26972f860568d08b809a4a94d5	True	False	eos	116	115	True	False	False	False	True	0.020267527957366627	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	115	nat_d1b057f953bd558c0457	"[""nat_d1b057f953bd558c0457"", ""nat_d80e058d93177215aa4b""]"	2	95	280.0	118	92	75	0.8152173913043478	0.8	0.968421052631579	0.6521739130434783	0.34782608695652173	resolved		346	82	True
vae_candidate_000348	212f6a89393b8208816b6f63dd208adbd745498682593e5305d2112220a71649	True	False	eos	107	106	True	False	False	False	True	0.03604387003211214	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	106		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000349	6575d890619ef3f1e4357c0532a9ae39034e10786370c7295557cfe16d63f9d5	True	False	eos	109	108	True	False	False	False	True	0.08068683281294906	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 71, ""end"": 76, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail	108	nat_5d40201e59780a4578e1	"[""nat_5d40201e59780a4578e1"", ""nat_fca422d4ddd5dcd65605""]"	2	95	3.5	116	87	28	0.3218390804597701	0.8055555555555556	0.9157894736842105	0.25925925925925924	0.7407407407407407	resolved		346	25	True
vae_candidate_000350	218f863a4018f0152a697795825e7684d1150762cae6269d30c6c01d7cf4910f	True	False	eos	103	102	True	False	False	False	True	0.04040240787806215	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	102	nat_4b58b860e36e01bdb682	"[""nat_4b58b860e36e01bdb682"", ""nat_8f3e753527c876cd94f0""]"	2	95	228.5	115	82	64	0.7804878048780488	0.803921568627451	0.8631578947368421	0.6274509803921569	0.37254901960784315	resolved		346	83	True
vae_candidate_000351	af712d8bbb96bccc9f4e28901123348845544e87337084f813bff62632e08736	True	False	eos	67	66	True	False	False	False	True	0.04890573599610892	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	66	nat_3cc2cb889cfdbbcaa17b	"[""nat_3cc2cb889cfdbbcaa17b"", ""nat_61a382d08777524701b3"", ""nat_ea5746ec582bf06f4e03""]"	3	72	122.5	76	62	37	0.5967741935483871	0.9393939393939394	0.8611111111111112	0.5138888888888888	0.48611111111111116	resolved		346	56	True
vae_candidate_000352	d5d4d246f94d8513a6076ceac506e7e2424a80d98e545c034ca59d845fa26e74	True	False	eos	73	72	True	False	False	False	True	0.0314583104951014	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	72	nat_9f8db13e803cecc901b7	"[""nat_9f8db13e803cecc901b7"", ""nat_e9d0d8807aee29d8e61c""]"	2	70	239.0	73	69	56	0.8115942028985508	0.9583333333333334	0.9857142857142858	0.7777777777777778	0.2222222222222222	resolved		346	100	True
vae_candidate_000353	53f3c9a0d5ec2d4bf93821a09ceb47309fa25f9eb399447733fc448741b9dda0	True	False	eos	125	124	True	False	False	False	True	0.04824084757935948	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	124		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000354	38e2dc077fa752f75426e2f5d9639e2bb1d9f2e7538119ec75f9b9cd842d20b5	True	False	eos	96	95	True	False	False	False	True	0.018767393224240585	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_215f48254c804f1f2876	"[""nat_215f48254c804f1f2876"", ""nat_3e6bf91c590be6684eed"", ""nat_92d7d81f95603487cd9c"", ""nat_9ca97034ea4d97950343"", ""nat_a7791ad55c70e7fd3462"", ""nat_acb38079c01f07d0de6f"", ""nat_c8490949e18e771ed8c8""]"	7	94	398.0	98	91	88	0.967032967032967	0.9578947368421052	0.9680851063829787	0.9263157894736842	0.0736842105263158	resolved		346	184	True
vae_candidate_000355	f16c6925f78ed9669373c60926c99c84a8efc4fb4895b4859033e3b8d8d9cd45	True	False	eos	75	74	True	False	False	False	True	0.02533179455714228	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	74	nat_0c143ad343586201fcf9	"[""nat_0c143ad343586201fcf9""]"	1	69	224.0	74	69	53	0.7681159420289855	0.9324324324324325	1.0	0.7162162162162162	0.28378378378378377	resolved		346	91	True
vae_candidate_000356	9ad752dd22b3d8d9d5cbf474e11f2eb2f3b6670443252106d7a1d7e63ff71a7a	True	False	eos	112	111	True	False	False	False	True	0.02101357374430465	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	111	nat_05d62502987d9405b8af	"[""nat_05d62502987d9405b8af"", ""nat_38cb7bda240a833d36b3"", ""nat_78005b3dddedd0251b7e"", ""nat_d1b057f953bd558c0457"", ""nat_d92cb9dcfcf48b731b50"", ""nat_dad443e0412ef646de5e""]"	6	95	379.5	111	95	86	0.9052631578947369	0.8558558558558559	1.0	0.7747747747747747	0.22522522522522526	resolved		346	125	True
vae_candidate_000357	3b2acac396d5d5b338a8c14d04d01766c414e5a52e732c0bc0ac2735e9856d5e	True	False	eos	76	75	True	False	False	False	True	0.09471730972677886	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	75	nat_4f811102c58fb8e77080	"[""nat_4f811102c58fb8e77080""]"	1	78	2.0	87	66	19	0.2878787878787879	0.88	0.8461538461538461	0.24358974358974358	0.7564102564102564	resolved		346	1	True
vae_candidate_000358	08b3ea34aed08f0b90d8bddea57771d31281c53a246a7c02cd429bb62c3b50fe	True	False	eos	115	114	True	False	False	False	True	0.035253824743281634	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	114	nat_4a87fc740463a61b2d05	"[""nat_4a87fc740463a61b2d05""]"	1	109	119.0	120	103	46	0.44660194174757284	0.9035087719298246	0.944954128440367	0.40350877192982454	0.5964912280701755	resolved		346	23	True
vae_candidate_000359	20b78181a37b1a7637137c3e7d87f625707ed7bfaa2d84d536ebee331c5e005a	True	False	eos	107	106	True	False	False	False	True	0.0197276188900687	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	106	nat_0077c6cbf903d0b80137	"[""nat_0077c6cbf903d0b80137"", ""nat_1aef09f774a1818b7e24"", ""nat_729a9790a662e92ab379""]"	3	96	285.0	107	95	71	0.7473684210526316	0.8962264150943396	0.9895833333333334	0.6698113207547169	0.33018867924528306	resolved		346	148	True
vae_candidate_000360	23842fd56c1cd2ebcfa198ac878fb93e6a7adff1eef6c5c1d2b20bbb2cda9e94	True	False	eos	175	174	True	False	False	False	True	0.0393584375986762	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	174		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000361	a5ccff1ac6eadbce59ee750ef7d2b33c94302d97d6f86ececed886b813269c6c	True	False	eos	86	85	True	False	False	False	True	0.022306712506245288	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	85	nat_c468502803b4ab5981f1	"[""nat_c468502803b4ab5981f1""]"	1	95	225.5	99	81	59	0.7283950617283951	0.9529411764705882	0.8526315789473684	0.6210526315789474	0.3789473684210526	resolved		346	218	True
vae_candidate_000362	1d22ffc52316beb61cc584d1edeeacea9611752a549f5661884daffbcfc0487b	True	False	eos	91	90	True	False	False	False	True	0.024380172368280696	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	90	nat_a36a3359d46f89a3e9c6	"[""nat_a36a3359d46f89a3e9c6""]"	1	93	200.0	103	80	57	0.7125	0.8888888888888888	0.8602150537634409	0.6129032258064516	0.3870967741935484	resolved		346	191	True
vae_candidate_000363	29a45dd9b8ad4cd14e6493863a74b5c1d8a94a878e8b5a702a7a1bf9bb5ccee9	True	False	eos	126	125	True	False	False	False	True	0.02230956622307435	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	125		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000365	492718b927ff38ff94f9dcfc57e1fcc8df22e83a788e9065508d58361f942bbf	True	False	eos	75	74	True	False	False	False	True	0.051095665657914804	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	74	nat_2dee131e85e06a8f9fdd	"[""nat_2dee131e85e06a8f9fdd""]"	1	76	87.5	88	62	33	0.532258064516129	0.8378378378378378	0.8157894736842105	0.4342105263157895	0.5657894736842105	resolved		346	64	True
vae_candidate_000366	fae20046d6492f5aa80ea8fdecc78212c41991ca5f84593e8747cf416e6f0c19	True	False	eos	140	139	True	False	False	False	True	0.06341371408652352	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	139	nat_15e32a2edd6bff0d0784	"[""nat_15e32a2edd6bff0d0784"", ""nat_438c70c6875cb7fc8740""]"	2	137	32.5	160	116	42	0.3620689655172414	0.8345323741007195	0.8467153284671532	0.302158273381295	0.697841726618705	resolved		346	27	True
vae_candidate_000367	ac3e9268749bb222e0bf26fd04ed5333a2c2382c90856524593e48bee8c06549	True	False	eos	143	142	True	False	False	False	True	0.015328041367447264	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	142		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000368	cd4f20fcedbae5ab4787dc5222fa7a19d06cbd77997ab5048babe62abb2879ed	True	False	eos	117	116	True	False	False	False	True	0.021979433673942974	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	116	nat_e8032b7ad48d42a9adf3	"[""nat_e8032b7ad48d42a9adf3""]"	1	135	285.5	143	108	74	0.6851851851851852	0.9310344827586207	0.8	0.5481481481481482	0.45185185185185184	resolved		346	78	True
vae_candidate_000370	b4cf44cf242559a543d2f1e6ad461d30bba28248194e90f46e9e771ed52f49f5	True	False	eos	83	82	True	False	False	False	True	0.01854777584822091	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	82	nat_6dc60142a293ec7c6dcb	"[""nat_6dc60142a293ec7c6dcb"", ""nat_f87e80c34ba5c8c8909b"", ""nat_fb877ea45a36f28c6227""]"	3	87	227.0	99	70	58	0.8285714285714286	0.8536585365853658	0.8045977011494253	0.6666666666666666	0.33333333333333337	resolved		346	94	True
vae_candidate_000371	3c784e2f0bad26e9fa7bbeddf56e8895b72cf6275271f3ed5819f9738cc69012	True	False	eos	110	109	True	False	False	False	True	0.02590951252321486	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	109	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a"", ""nat_49d3875a5ef4bbb644f9"", ""nat_4b58b860e36e01bdb682"", ""nat_8f3e753527c876cd94f0""]"	4	94	328.5	110	93	80	0.8602150537634409	0.8532110091743119	0.9893617021276596	0.7339449541284404	0.2660550458715596	resolved		346	131	True
vae_candidate_000372	265eca8ad4b2d58248ad96281d6ff2744dd144d4762c53eef267f9ea8153b36e	True	False	eos	104	103	True	False	False	False	True	0.04055212125567685	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	103	nat_215f48254c804f1f2876	"[""nat_215f48254c804f1f2876"", ""nat_8189ed3c9ac18707f549"", ""nat_9ca97034ea4d97950343"", ""nat_c468502803b4ab5981f1""]"	4	94	221.0	105	92	58	0.6304347826086957	0.8932038834951457	0.9787234042553191	0.5631067961165048	0.4368932038834952	resolved		346	154	True
vae_candidate_000373	67f2d4fda89cd92223d21e774286ccca22427a9a2df0f8e1d083880fd6d21272	True	False	eos	67	66	True	False	False	False	True	0.10952445349818576	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	66	nat_08ca607a70bf3998101a	"[""nat_08ca607a70bf3998101a""]"	1	70	4.0	80	56	16	0.2857142857142857	0.8484848484848485	0.8	0.22857142857142856	0.7714285714285715	resolved		346	2	True
vae_candidate_000374	79824577d9b1d40717513a1e809108f8c0621de2bd69a65159d2d01844b56eb1	True	False	eos	107	106	True	False	False	False	True	0.02219905596833855	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	106	nat_1f956fdbc151f2ec0ffb	"[""nat_1f956fdbc151f2ec0ffb"", ""nat_4482775e0979509e45d2"", ""nat_48f4fc548c0153a5775e"", ""nat_69442765a7e1224b0435"", ""nat_a8908cb0d732ddf5c6d4"", ""nat_d07d112598796fe30d76""]"	6	95	327.5	110	91	78	0.8571428571428571	0.8584905660377359	0.9578947368421052	0.7358490566037735	0.26415094339622647	resolved		346	138	True
vae_candidate_000375	377803da300e6c9f4fc56a523ec12b68bc502b276678d51db96ab74eca8599e3	True	False	eos	140	139	True	False	False	False	True	0.05700088106967156	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	139	nat_c74d6e1106797b3a3d0f	"[""nat_c74d6e1106797b3a3d0f""]"	1	133	47.5	160	112	35	0.3125	0.8057553956834532	0.8421052631578947	0.2517985611510791	0.7482014388489209	resolved		346	1	True
vae_candidate_000376	8a97167d6ed57b0b023fbc2df42acc3513d05755cc80316028849d0d7a6bc0b5	True	False	eos	111	110	True	False	False	False	True	0.07768405702978357	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	110		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000377	99dd4551d5a3df9a03bb825ecad560b9f1e7cf03cdc24bb87e048aff343c1b45	True	False	eos	141	140	True	False	False	False	True	0.01663716314451163	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	140	nat_8bfb3056e00dc3525ee8	"[""nat_8bfb3056e00dc3525ee8""]"	1	145	307.0	164	121	80	0.6611570247933884	0.8642857142857143	0.8344827586206897	0.5517241379310345	0.4482758620689655	resolved		346	55	True
vae_candidate_000378	13de3981d0eae841d8021c46acf96cb239a1b87173d6c62effdc52d0eb369032	True	False	eos	176	175	True	False	False	False	True	0.10417230356025003	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 19, ""end"": 25, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail	175	nat_25ee00a9c2b4e74f79dd	"[""nat_25ee00a9c2b4e74f79dd""]"	1	155	58.0	187	143	44	0.3076923076923077	0.8171428571428572	0.9225806451612903	0.25142857142857145	0.7485714285714286	resolved		346	3	True
vae_candidate_000379	c73588ce9730509f74d9c6a747d3db2ae9b696239673ab5cff72cea5671f1f23	True	False	eos	111	110	True	False	False	False	True	0.03459415526249354	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	110	nat_0ccad4d436403131ae6a	"[""nat_0ccad4d436403131ae6a""]"	1	135	133.0	136	109	46	0.42201834862385323	0.990909090909091	0.8074074074074075	0.34074074074074073	0.6592592592592592	resolved		346	3	True
vae_candidate_000380	0d6a473b2d634adaeb9b56203a8c40fe6a2fe13eb106a09f33105d58baaf8426	True	False	eos	88	87	True	False	False	False	True	0.0399639021031314	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	87	nat_75679c0d4db585656573	"[""nat_75679c0d4db585656573""]"	1	92	142.5	104	75	49	0.6533333333333333	0.8620689655172413	0.8152173913043478	0.532608695652174	0.46739130434782605	resolved		346	79	True
vae_candidate_000381	869b6060bcc019c189e279171ae249e61df7e2a5b2d280fe44f97563187604ac	True	False	eos	84	83	True	False	False	False	True	0.040995137788062845	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	83	nat_970873de163a6ff8ee05	"[""nat_970873de163a6ff8ee05""]"	1	88	265.0	88	83	59	0.7108433734939759	1.0	0.9431818181818182	0.6704545454545454	0.3295454545454546	resolved		346	219	True
vae_candidate_000382	d364580329dd7f7d9766eebab163e972f1173e0b0b82300a6d31ecd2d9599484	True	False	eos	119	118	True	False	False	False	True	0.04208405661890298	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	118		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000383	417f0f6a99b3e9a69314a2bf4ee95f4b93c62b547f534eb1422656a206de9ed3	True	False	eos	99	98	True	False	False	False	True	0.010519180778010458	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	98	nat_0077c6cbf903d0b80137	"[""nat_0077c6cbf903d0b80137"", ""nat_1564401f2a553c444667"", ""nat_1aef09f774a1818b7e24"", ""nat_729a9790a662e92ab379""]"	4	96	312.5	105	89	76	0.8539325842696629	0.9081632653061225	0.9270833333333334	0.7755102040816326	0.22448979591836737	resolved		346	158	True
vae_candidate_000384	c013f5eeca6dcba677078a0d4a2b09c91488a2eb37f7ddbedfb3e7b4d5562188	True	False	eos	100	99	True	False	False	False	True	0.03803372474983281	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	99	nat_a8908cb0d732ddf5c6d4	"[""nat_a8908cb0d732ddf5c6d4""]"	1	96	161.0	115	80	44	0.55	0.8080808080808081	0.8333333333333334	0.4444444444444444	0.5555555555555556	resolved		346	9	True
vae_candidate_000385	5e5057d6328b7a066d48fe2b5a5348f73a53c5d31963c6416ba4793a7289a27d	True	False	eos	163	162	True	False	False	False	True	0.02167623547085199	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	162		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000386	ce2ecc7818a42d44601cac7cca0384cde8cd4ed7c059872be7766195a5049c81	True	False	eos	159	158	True	False	False	False	True	0.02271087902092936	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	158		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000387	b8bb0102ecba502062cbefacd6a070700880b82165ca9a096ddcb014281c8fc9	True	False	eos	110	109	True	False	False	False	True	0.025369360763454373	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 32, ""end"": 37, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	fail	109	nat_9fd0842a53e077dc147a	"[""nat_9fd0842a53e077dc147a""]"	1	111	125.0	131	89	44	0.4943820224719101	0.8165137614678899	0.8018018018018018	0.3963963963963964	0.6036036036036037	resolved		346	1	True
