sequence_id	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	raw_token_length	terminated_by_eos	hit_generation_cap	stop_reason	sequence_length	sequence_sha256
vae_candidate_000314	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	313	1.0	0	1.0	313	98	true	false	eos	97	372cebfd14f2b4853f97712ef5d84e6ff244e0696f5c599b1dd111c2f4e6d3a6
vae_candidate_000315	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	314	1.0	0	1.0	314	85	true	false	eos	84	7653da7c932d351b94bca4529f6a95a238123b130160f2f3fe8698c2499290ad
vae_candidate_000316	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	315	1.0	0	1.0	315	86	true	false	eos	85	7fcbb3f92fd5d911b205f86a36ea3b8fc22476fc42d653d514957af66b3d4cab
vae_candidate_000317	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	316	1.0	0	1.0	316	117	true	false	eos	116	e512638eedad2e5ef04f70a47e5925b4e034ce5e23230f9640bc3de2916266e7
vae_candidate_000318	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	317	1.0	0	1.0	317	78	true	false	eos	77	223362a650826c2dd95f99c91da6e42dff55c9bf9583ca2c33674284d36d58b1
vae_candidate_000319	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	318	1.0	0	1.0	318	116	true	false	eos	115	4dfe6c68b85606eab7954a7635f8ece4a0b9c2ab0f8b55d195e21aa13abe0e2c
vae_candidate_000320	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	319	1.0	0	1.0	319	115	true	false	eos	114	f8465627fb7c82fc496902e3f8a5425045bcd12c034be7664152a3eaf609e3b6
vae_candidate_000321	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	320	1.0	0	1.0	320	53	true	false	eos	52	89cead32d622f279ea064aa5b4b8e8da9aee9d5ba5c9500a7e083826b03774c6
vae_candidate_000322	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	321	1.0	0	1.0	321	93	true	false	eos	92	bf617e1234614df2440d1384a02e3c2b414596f15e4b5a59eb36ff73376403cc
vae_candidate_000323	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	322	1.0	0	1.0	322	104	true	false	eos	103	f78454356738b928f9474d0625df5a90a7fc4c7bb128f7946596e8a9aae6c053
vae_candidate_000324	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	323	1.0	0	1.0	323	64	true	false	eos	63	098f58647cfb7d638dcd1770f198f5d37de0636d5033be76f01043d13025633a
vae_candidate_000325	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	324	1.0	0	1.0	324	58	true	false	eos	57	3833f9a7d63d33c831dc06ad69d59b27f9aaa18ab52eadb35b56e7aa2e74b3f3
vae_candidate_000326	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	325	1.0	0	1.0	325	92	true	false	eos	91	df5bc789a357437d93954f2788ba6956f03fdc8c8867d8e38a35fce4cd6863d9
vae_candidate_000327	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	326	1.0	0	1.0	326	97	true	false	eos	96	0216dce265bd39700b6de14cd15249dec76a239e24fc02e84fb2688b8f039a9f
vae_candidate_000328	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	327	1.0	0	1.0	327	96	true	false	eos	95	8ff27967158b297f514e218e5208c67405f0c8bba5aded9c9601291d6e774200
vae_candidate_000329	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	328	1.0	0	1.0	328	86	true	false	eos	85	35bae85d1314c77c0c65e7d7aaf398025d1bd4aba2a8983d407172cb3b78a1fe
vae_candidate_000330	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	329	1.0	0	1.0	329	71	true	false	eos	70	cc478e9a92daa2aac545e99949eb80a76af15a086ae7bef4d2ccf21671187e3e
vae_candidate_000331	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	330	1.0	0	1.0	330	62	true	false	eos	61	ea0b736b6531ae07fa94aac74eae073ffdc13c5a295dc031b73ffed92e1068a5
vae_candidate_000332	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	331	1.0	0	1.0	331	106	true	false	eos	105	12bc2f2f4cce3e2f175e8e129b23f9d1d5a0a528bb9cececb2fb2b5ff819ad61
vae_candidate_000333	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	332	1.0	0	1.0	332	90	true	false	eos	89	0fef11ec80476500b12522a03654b72fc9df5ccf8f4f87cb83166a9f61fa18c2
vae_candidate_000334	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	333	1.0	0	1.0	333	138	true	false	eos	137	28567c0bd7e7ab47943cc928f433bb7419cef7ff3cb484ddc0fd825f20e54c9e
vae_candidate_000335	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	334	1.0	0	1.0	334	111	true	false	eos	110	39b255bee545579d0f8919bda3bff566fd7460bab179fb7d62e6e249e1c2eecc
vae_candidate_000336	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	335	1.0	0	1.0	335	126	true	false	eos	125	4193cbf6dc8ea8b43f4acea92e68ec9c1a084c47a60ee4448d53211b1a496157
vae_candidate_000337	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	336	1.0	0	1.0	336	105	true	false	eos	104	3323558d2ab32a25895db47d78c17f3a3b412d9cbf95fa8b00fd1dd7bf176e40
vae_candidate_000338	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	337	1.0	0	1.0	337	94	true	false	eos	93	198f2e377e821736832cb39fe6060aeb9f974d56ff866f92eda83fb09c7d5835
vae_candidate_000339	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	338	1.0	0	1.0	338	108	true	false	eos	107	0c86596789451a6f04f4a31dbae5e1d4e5dadc7d29fe800d573a4f9da08a8dd8
vae_candidate_000340	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	339	1.0	0	1.0	339	100	true	false	eos	99	89f0be151532801fb4db7abff3569e3340a1518d55b8885d79c91823361aa30f
vae_candidate_000341	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	340	1.0	0	1.0	340	91	true	false	eos	90	da558f76a74559d4a14f632f676c2973eaf1a8d508db0730e220778da7f588d2
vae_candidate_000342	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	341	1.0	0	1.0	341	68	true	false	eos	67	69627a414235bf88e17519ca2fa4ec1310b5359c159effb8c9459a3ceeec6140
vae_candidate_000343	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	342	1.0	0	1.0	342	115	true	false	eos	114	4b7a4c6032651d288d048dc853317da9f4f1b480db5445d0b2184328ef2f3b9e
vae_candidate_000344	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	343	1.0	0	1.0	343	89	true	false	eos	88	a5808e42187afb4f95b1764f4e8e7b2e69abe3e2cc395a96dbcfcd830c3cac7a
vae_candidate_000345	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	344	1.0	0	1.0	344	102	true	false	eos	101	7d4593914292670b3edaef46bc194955019f1ac3bef91e80203b9bbcae52184c
vae_candidate_000346	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	345	1.0	0	1.0	345	116	true	false	eos	115	6c7c4bf5df248402b6fc55f9e5a229889fafee26972f860568d08b809a4a94d5
vae_candidate_000347	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	346	1.0	0	1.0	346	94	true	false	eos	93	9a06335a5626267198cad2956b7fca119cfee5f9765eb03fc0e0f69e492c1bac
vae_candidate_000348	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	347	1.0	0	1.0	347	107	true	false	eos	106	212f6a89393b8208816b6f63dd208adbd745498682593e5305d2112220a71649
vae_candidate_000349	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	348	1.0	0	1.0	348	109	true	false	eos	108	6575d890619ef3f1e4357c0532a9ae39034e10786370c7295557cfe16d63f9d5
vae_candidate_000350	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	349	1.0	0	1.0	349	103	true	false	eos	102	218f863a4018f0152a697795825e7684d1150762cae6269d30c6c01d7cf4910f
vae_candidate_000351	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	350	1.0	0	1.0	350	67	true	false	eos	66	af712d8bbb96bccc9f4e28901123348845544e87337084f813bff62632e08736
vae_candidate_000352	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	351	1.0	0	1.0	351	73	true	false	eos	72	d5d4d246f94d8513a6076ceac506e7e2424a80d98e545c034ca59d845fa26e74
vae_candidate_000353	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	352	1.0	0	1.0	352	125	true	false	eos	124	53f3c9a0d5ec2d4bf93821a09ceb47309fa25f9eb399447733fc448741b9dda0
vae_candidate_000354	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	353	1.0	0	1.0	353	96	true	false	eos	95	38e2dc077fa752f75426e2f5d9639e2bb1d9f2e7538119ec75f9b9cd842d20b5
vae_candidate_000355	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	354	1.0	0	1.0	354	75	true	false	eos	74	f16c6925f78ed9669373c60926c99c84a8efc4fb4895b4859033e3b8d8d9cd45
vae_candidate_000356	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	355	1.0	0	1.0	355	112	true	false	eos	111	9ad752dd22b3d8d9d5cbf474e11f2eb2f3b6670443252106d7a1d7e63ff71a7a
vae_candidate_000357	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	356	1.0	0	1.0	356	76	true	false	eos	75	3b2acac396d5d5b338a8c14d04d01766c414e5a52e732c0bc0ac2735e9856d5e
vae_candidate_000358	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	357	1.0	0	1.0	357	115	true	false	eos	114	08b3ea34aed08f0b90d8bddea57771d31281c53a246a7c02cd429bb62c3b50fe
vae_candidate_000359	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	358	1.0	0	1.0	358	107	true	false	eos	106	20b78181a37b1a7637137c3e7d87f625707ed7bfaa2d84d536ebee331c5e005a
vae_candidate_000360	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	359	1.0	0	1.0	359	175	true	false	eos	174	23842fd56c1cd2ebcfa198ac878fb93e6a7adff1eef6c5c1d2b20bbb2cda9e94
vae_candidate_000361	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	360	1.0	0	1.0	360	86	true	false	eos	85	a5ccff1ac6eadbce59ee750ef7d2b33c94302d97d6f86ececed886b813269c6c
vae_candidate_000362	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	361	1.0	0	1.0	361	91	true	false	eos	90	1d22ffc52316beb61cc584d1edeeacea9611752a549f5661884daffbcfc0487b
vae_candidate_000363	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	362	1.0	0	1.0	362	126	true	false	eos	125	29a45dd9b8ad4cd14e6493863a74b5c1d8a94a878e8b5a702a7a1bf9bb5ccee9
vae_candidate_000364	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	363	1.0	0	1.0	363	96	true	false	eos	95	b51baa8faae97da6fe2b3c30f179a5a0337377fe8979f9291690c0fc348390e0
