sequence_id	sequence_sha256	sequence_length	pf00741_status	pf00741_score	pf00741_sequence_score	pf00741_coverage	best_family	best_family_score	second_family	second_family_score	family_margin	best_model_coverage	best_query_coverage	family_status	classification_reason	gvpa_score	gvpj_score	control_type	expected_family	fold	parent_id
nat_8991e9e4bd357d9288ea	8991e9e4bd357d9288ea6d9ba3cd490a82edbaebd3e9af08dbef6bff864b7842	86	pass	56.7	57.0	1.0	gvpj	96.8	gvpa	132.9	-36.10000000000001	0.7105263157894737	0.9069767441860465	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.9	96.8	natural_heldout	gvpa	0	nat_8991e9e4bd357d9288ea
nat_a4cf355a2019efa6dd79	a4cf355a2019efa6dd79abf348a9cb7991530977cacc4b9050ec4e66250bb49b	86	pass	56.7	57.0	1.0	gvpj	95.0	gvpa	132.9	-37.900000000000006	0.6578947368421053	0.8604651162790697	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.9	95.0	natural_heldout	gvpa	0	nat_a4cf355a2019efa6dd79
nat_f34d4928fe982f4cb0ec	f34d4928fe982f4cb0ecf452e0985f42ef9f58486a727d3528b2d1cc7a2dba3f	86	pass	56.7	57.0	1.0	gvpj	95.1	gvpa	133.2	-38.099999999999994	0.6578947368421053	0.8604651162790697	gvpa_gvpj_ambiguous	insufficient_competitive_margin	133.2	95.1	natural_heldout	gvpa	0	nat_f34d4928fe982f4cb0ec
nat_9ec7201d98ae2ffcf074	9ec7201d98ae2ffcf07447a15a44a817abbd19328a09fa7d6c31e1d1bc8b898e	72	pass	58.0	58.3	1.0			gvpa	120.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	120.8	87.7	natural_heldout	gvpa	0	nat_9ec7201d98ae2ffcf074
nat_45ceddea54f47745a1ad	45ceddea54f47745a1ad9c65097c2d122a4bd298292f81068539903e0cbdd579	72	pass	63.1	63.4	1.0			gvpa	126.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	126.1	91.0	natural_heldout	gvpa	0	nat_45ceddea54f47745a1ad
nat_e68eef3564e74af35e4a	e68eef3564e74af35e4a9a9b10e8b223ea3ff4b8fc1758ad6ef917d929493e04	87	pass	45.2	45.2	1.0	gvpj	76.4	gvpa	117.4	-41.0	0.6228070175438597	0.7931034482758621	gvpa_gvpj_ambiguous	insufficient_competitive_margin	117.4	76.4	natural_heldout	gvpa	0	nat_e68eef3564e74af35e4a
nat_243a30af717d5651d5fa	243a30af717d5651d5faa4134b52c94ba27cbaf36cee25267a21eee2dd07a50c	87	pass	55.4	55.7	1.0	gvpj	97.5	gvpa	133.3	-35.80000000000001	0.7017543859649122	0.8850574712643678	gvpa_gvpj_ambiguous	insufficient_competitive_margin	133.3	97.5	natural_heldout	gvpa	0	nat_243a30af717d5651d5fa
nat_1b1d36a4acc8ad9c6342	1b1d36a4acc8ad9c634280ce855361980429c335a77298c0c9f374d476b863c2	86	pass	56.7	57.0	1.0	gvpj	95.0	gvpa	133.0	-38.0	0.6578947368421053	0.8604651162790697	gvpa_gvpj_ambiguous	insufficient_competitive_margin	133.0	95.0	natural_heldout	gvpa	0	nat_1b1d36a4acc8ad9c6342
nat_c5a5f8d3e0297c749df7	c5a5f8d3e0297c749df71e201b09661efa435db12251191f1fed09764031bff7	87	pass	59.2	59.7	1.0	gvpj	91.3	gvpa	124.2	-32.900000000000006	0.6140350877192983	0.8045977011494253	gvpa_gvpj_ambiguous	insufficient_competitive_margin	124.2	91.3	natural_heldout	gvpa	0	nat_c5a5f8d3e0297c749df7
nat_62aec584cfcef3208e2b	62aec584cfcef3208e2bbf0b8b84eb77c80c150d76415e09c97366ed3433727b	86	pass	56.7	57.0	1.0	gvpj	94.1	gvpa	132.6	-38.5	0.6578947368421053	0.8604651162790697	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.6	94.1	natural_heldout	gvpa	0	nat_62aec584cfcef3208e2b
nat_626bf126ff6a42e860e1	626bf126ff6a42e860e1c20b32f28779f549346c7554d3694e519c08b6d8a44f	86	pass	56.7	57.0	1.0	gvpj	94.9	gvpa	132.9	-38.0	0.6578947368421053	0.8604651162790697	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.9	94.9	natural_heldout	gvpa	0	nat_626bf126ff6a42e860e1
nat_6eb7664db70304cf0f2b	6eb7664db70304cf0f2ba846d31c4d016d07d8bebedb70ce52fe5ab7167e72cd	88	pass	57.1	57.4	1.0	gvpj	95.7	gvpa	133.0	-37.3	0.6666666666666666	0.8522727272727273	gvpa_gvpj_ambiguous	insufficient_competitive_margin	133.0	95.7	natural_heldout	gvpa	0	nat_6eb7664db70304cf0f2b
nat_8a3f5134cee921bb3c9c	8a3f5134cee921bb3c9c52886319cab5bcf48238743cad7d934892854cbdd111	86	pass	56.7	57.0	1.0	gvpj	97.9	gvpa	134.3	-36.400000000000006	0.6929824561403509	0.9069767441860465	gvpa_gvpj_ambiguous	insufficient_competitive_margin	134.3	97.9	natural_heldout	gvpa	0	nat_8a3f5134cee921bb3c9c
nat_f82305b37f1af32ad1a0	f82305b37f1af32ad1a04e0eccf669dd82743a244d7785717f85da95bc6b510c	72	pass	58.2	58.7	1.0			gvpa	123.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	123.7	88.1	natural_heldout	gvpa	0	nat_f82305b37f1af32ad1a0
nat_b145d41f03ca300fa852	b145d41f03ca300fa852173eb3cdba892b1458c61bb76d2c54aaf6738abff0fb	72	pass	59.9	60.3	1.0			gvpa	126.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	126.9	89.5	natural_heldout	gvpa	0	nat_b145d41f03ca300fa852
nat_44be345e568ee6f5e906	44be345e568ee6f5e906d1708940c01f4f899fd301577fbe466b983faec9e1ff	72	pass	61.0	61.4	1.0			gvpa	124.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	124.7	88.0	natural_heldout	gvpa	0	nat_44be345e568ee6f5e906
nat_fd5c322037d42e8f890c	fd5c322037d42e8f890cbb82759a0d998e5c4641f19585fd53d898e2e93c048a	72	pass	63.8	64.1	1.0	gvpj	92.0	gvpa	125.3	-33.3	0.6052631578947368	0.9444444444444444	gvpa_gvpj_ambiguous	insufficient_competitive_margin	125.3	92.0	natural_heldout	gvpa	0	nat_fd5c322037d42e8f890c
nat_f872efd67a56d21a6340	f872efd67a56d21a6340bfb63ed39bd3859d02d8cef7923a1fc7a47592530824	72	pass	63.8	64.1	1.0	gvpj	92.6	gvpa	126.3	-33.7	0.6052631578947368	0.9444444444444444	gvpa_gvpj_ambiguous	insufficient_competitive_margin	126.3	92.6	natural_heldout	gvpa	0	nat_f872efd67a56d21a6340
nat_0c568d3a5b09c7ed2240	0c568d3a5b09c7ed22406d3295924ff2d54a5753d8971e812d702ca3e9f83638	72	pass	60.3	60.6	1.0			gvpa	125.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	125.9	89.5	natural_heldout	gvpa	0	nat_0c568d3a5b09c7ed2240
nat_d71bd42b79fe4d801a01	d71bd42b79fe4d801a018917a7a99157b39016a64db58d59d1c12c9993255219	72	pass	59.5	59.8	1.0			gvpa	125.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	125.3	88.3	natural_heldout	gvpa	0	nat_d71bd42b79fe4d801a01
nat_e2b9c94c60da4c449a4d	e2b9c94c60da4c449a4d77e69aa77b7d21974537c85530de7782f648b2a3f592	72	pass	60.8	61.1	1.0			gvpa	126.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	126.6	90.2	natural_heldout	gvpa	0	nat_e2b9c94c60da4c449a4d
nat_dda877b0008607a0fc71	dda877b0008607a0fc715bf1e261281865393b5cd3d35f1e590e3af5d6480f76	72	pass	63.2	63.4	1.0	gvpj	92.0	gvpa	125.4	-33.400000000000006	0.6140350877192983	0.9583333333333334	gvpa_gvpj_ambiguous	insufficient_competitive_margin	125.4	92.0	natural_heldout	gvpa	0	nat_dda877b0008607a0fc71
nat_63f804d4a54dfefdba01	63f804d4a54dfefdba015fb519002e2a18c1a59eb52185176714701bf8e756f4	66	pass	61.6	61.8	1.0			gvpa	123.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	123.8	91.2	natural_heldout	gvpa	0	nat_63f804d4a54dfefdba01
nat_f31ef9ed0a87f1bcd7f1	f31ef9ed0a87f1bcd7f16380f5c67a3c99ab66cda4b11e28e567896af35c10fb	72	pass	61.8	62.1	1.0			gvpa	125.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	125.6	91.1	natural_heldout	gvpa	0	nat_f31ef9ed0a87f1bcd7f1
nat_ab18ddbecb739bae7c0a	ab18ddbecb739bae7c0a720dfd55228c92afa153cc615fda38c1f4a95b049f96	86	pass	56.7	57.0	1.0	gvpj	95.0	gvpa	132.9	-37.900000000000006	0.6578947368421053	0.8604651162790697	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.9	95.0	natural_heldout	gvpa	0	nat_ab18ddbecb739bae7c0a
nat_12c980f97c4e594a42de	12c980f97c4e594a42de307ad5e2bf831d28aa2d1c3ee50ad7cc558e691838f2	74	pass	54.0	54.4	1.0			gvpa	114.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	114.8	82.3	natural_heldout	gvpa	0	nat_12c980f97c4e594a42de
nat_867df19266611b1dd32b	867df19266611b1dd32b5cfc5f295c4f1197d03d3e66704596b1abb14590c684	91	pass	59.0	59.4	1.0	gvpj	94.3	gvpa	130.3	-36.000000000000014	0.6754385964912281	0.8461538461538461	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.3	94.3	natural_heldout	gvpa	0	nat_867df19266611b1dd32b
nat_a1131689eff9ccc2bc1c	a1131689eff9ccc2bc1cb9c6417b27251120988628db25efce7ae158aaecf416	70	pass	59.5	59.9	1.0			gvpa	119.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	119.5	84.5	natural_heldout	gvpa	0	nat_a1131689eff9ccc2bc1c
nat_875b3015b17030bcf076	875b3015b17030bcf076a0d5b1a999e347b40931a5afd4181a01724d96df1a26	88	pass	54.6	54.6	1.0	gvpj	92.9	gvpa	129.5	-36.599999999999994	0.6578947368421053	0.8522727272727273	gvpa_gvpj_ambiguous	insufficient_competitive_margin	129.5	92.9	natural_heldout	gvpa	0	nat_875b3015b17030bcf076
nat_18bfe7ce20a3a4013554	18bfe7ce20a3a401355454477c1f073f04b59f469ac2d9df5f1ed69eb2d9c755	72	pass	63.2	63.5	1.0	gvpj	91.5	gvpa	125.5	-34.0	0.6140350877192983	0.9583333333333334	gvpa_gvpj_ambiguous	insufficient_competitive_margin	125.5	91.5	natural_heldout	gvpa	0	nat_18bfe7ce20a3a4013554
nat_7f3ba3408331f0b52ea1	7f3ba3408331f0b52ea131a525ffc53c066b11342bed7104933209e9082f117d	71	pass	56.2	56.5	1.0			gvpa	120.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	120.2	87.0	natural_heldout	gvpa	0	nat_7f3ba3408331f0b52ea1
nat_4cc577e850a35b25573f	4cc577e850a35b25573fdd4685c9092e5ddc258f28461dd166070db0f5864ff5	72	pass	63.2	63.5	1.0	gvpj	90.8	gvpa	124.2	-33.400000000000006	0.6052631578947368	0.9444444444444444	gvpa_gvpj_ambiguous	insufficient_competitive_margin	124.2	90.8	natural_heldout	gvpa	0	nat_4cc577e850a35b25573f
nat_7192aa1b5c4b0d0cb215	7192aa1b5c4b0d0cb215f2b6466c63d14778b4ab192afa70b3d3c296e8d425c1	72	pass	61.1	61.6	1.0			gvpa	126.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	126.3	89.3	natural_heldout	gvpa	0	nat_7192aa1b5c4b0d0cb215
nat_a2a7b780c74df6bd950e	a2a7b780c74df6bd950e44b846f19e8dbd13d6566314074bf2069ba9d093ab3a	72	pass	61.7	62.0	1.0			gvpa	124.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	124.6	90.1	natural_heldout	gvpa	0	nat_a2a7b780c74df6bd950e
nat_603ba2fccd34d2e3b142	603ba2fccd34d2e3b1429d174e372373f06492d7f3553e69d462d07c41147e20	72	pass	60.1	60.4	1.0			gvpa	121.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	121.7	86.4	natural_heldout	gvpa	0	nat_603ba2fccd34d2e3b142
nat_dc38a4313453d819bde4	dc38a4313453d819bde4cf5c13a9015df0365250c7779284ec96a6da68c2fab4	73	pass	57.2	57.5	1.0			gvpa	125.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	125.1	89.1	natural_heldout	gvpa	0	nat_dc38a4313453d819bde4
nat_c5e6ef219282f46a04ba	c5e6ef219282f46a04ba0c1236dbe13f1f5258f89b8b8388ff9b4297e927ce07	72	pass	60.8	61.1	1.0			gvpa	122.9		0.0	0.0	unsupported	no_qualified_subfamily_hit	122.9	89.1	natural_heldout	gvpa	0	nat_c5e6ef219282f46a04ba
nat_fd56bd8ca14d2ea7647f	fd56bd8ca14d2ea7647f290be8b1edb2369bcfca88d88fa3e71f73703a94129c	72	pass	56.1	56.6	1.0			gvpa	126.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	126.0	86.8	natural_heldout	gvpa	0	nat_fd56bd8ca14d2ea7647f
nat_0c143ad343586201fcf9	0c143ad343586201fcf9a3504764a20810d30e8d1de52807930145512c74f4c8	69	pass	59.8	60.2	1.0			gvpa	118.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	118.1	81.7	natural_heldout	gvpa	0	nat_0c143ad343586201fcf9
nat_ed971bf96974483cf1a5	ed971bf96974483cf1a58b8e6709b204cbc1eaef21cea873ae25620378ddb316	72	pass	61.6	61.9	1.0			gvpa	127.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	127.7	91.1	natural_heldout	gvpa	0	nat_ed971bf96974483cf1a5
nat_63042e294eae0d141b5c	63042e294eae0d141b5c2883dc58873a4850b5a7ac4fd2bddfe220e7ceec9eab	72	pass	57.9	58.2	0.9743589743589743	gvpj	86.6	gvpa	120.3	-33.7	0.6140350877192983	0.9583333333333334	gvpa_gvpj_ambiguous	insufficient_competitive_margin	120.3	86.6	natural_heldout	gvpa	0	nat_63042e294eae0d141b5c
nat_2f457cd3e21794d77204	2f457cd3e21794d7720477e14ef21b463dec89f8fc2edf315a7f973c9d51295a	68	pass	59.7	60.0	1.0			gvpa	125.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	125.1	90.1	natural_heldout	gvpa	0	nat_2f457cd3e21794d77204
nat_66d41021d88e3bf58bdc	66d41021d88e3bf58bdc5253af151a5177a49b38fef6d6e436acc727d44a35db	71	pass	60.5	60.8	1.0	gvpj	91.7	gvpa	126.4	-34.7	0.6052631578947368	0.9436619718309859	gvpa_gvpj_ambiguous	insufficient_competitive_margin	126.4	91.7	natural_heldout	gvpa	0	nat_66d41021d88e3bf58bdc
nat_5601498c9a93902562db	5601498c9a93902562dbe611c5f41da9acf56aa8cf535802ef5a687a6a3351bc	71	pass	61.7	61.9	1.0	gvpj	93.5	gvpa	128.9	-35.400000000000006	0.6052631578947368	0.9436619718309859	gvpa_gvpj_ambiguous	insufficient_competitive_margin	128.9	93.5	natural_heldout	gvpa	0	nat_5601498c9a93902562db
nat_fa70cf643277a18d9353	fa70cf643277a18d935304889b37715601a4c4d526cd2d051282507269ca3e0a	63	pass	61.0	61.2	1.0			gvpa	121.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	121.3	88.4	natural_heldout	gvpa	0	nat_fa70cf643277a18d9353
nat_0ba4bde6653115be1dd4	0ba4bde6653115be1dd4ecf31dd944288d9302b06a4eb7109abd4386bc4e28f6	72	pass	60.3	60.8	1.0			gvpa	126.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	126.0	89.9	natural_heldout	gvpa	0	nat_0ba4bde6653115be1dd4
nat_de4f0d0b434811184abb	de4f0d0b434811184abb8b052f38372135b3400cefcaf1e93db2f3dce59657e3	86	pass	56.2	56.6	1.0	gvpj	92.6	gvpa	130.1	-37.5	0.7105263157894737	0.9069767441860465	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.1	92.6	natural_heldout	gvpa	0	nat_de4f0d0b434811184abb
nat_cb58ba6802b0f699eec6	cb58ba6802b0f699eec63a9ac0dc87bf4b9d2ad2e5912e9f70a9a019ed1c42c4	72	pass	60.8	61.1	1.0			gvpa	123.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	123.7	88.6	natural_heldout	gvpa	0	nat_cb58ba6802b0f699eec6
nat_ec1d66f4985b18dd0226	ec1d66f4985b18dd022643b17cee09b8a11441bc394c817d409b1c43b43b7833	72	pass	60.6	60.9	1.0			gvpa	123.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	123.5	87.7	natural_heldout	gvpa	0	nat_ec1d66f4985b18dd0226
nat_668321baf55f7bfbdc1b	668321baf55f7bfbdc1bee20fef9252620fb0636f55bb6ea2d0270fc58855c37	72	pass	60.2	60.5	1.0			gvpa	122.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	122.1	88.6	natural_heldout	gvpa	0	nat_668321baf55f7bfbdc1b
nat_6166ab1a17ac507a42bf	6166ab1a17ac507a42bf2742e59eb2fe7c145df2825dd7f29f5a819b362fb620	72	pass	56.6	57.0	1.0			gvpa	122.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	122.4	86.7	natural_heldout	gvpa	0	nat_6166ab1a17ac507a42bf
nat_39a0d637b9f5ad86efbf	39a0d637b9f5ad86efbf915ef25aeec70bdfae190f5763f82185e981d19d440d	86	pass	55.5	55.8	1.0	gvpj	95.0	gvpa	132.8	-37.80000000000001	0.6666666666666666	0.8837209302325582	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.8	95.0	natural_heldout	gvpa	0	nat_39a0d637b9f5ad86efbf
nat_646d43372f49b1be4f56	646d43372f49b1be4f561d502ed08bd9b4bee0104bba22dc9998d9d831069bc5	92	pass	59.2	59.6	1.0	gvpj	95.7	gvpa	130.5	-34.8	0.7192982456140351	0.8913043478260869	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.5	95.7	natural_heldout	gvpa	0	nat_646d43372f49b1be4f56
nat_6fee2e0959e28f7ad2d6	6fee2e0959e28f7ad2d6a6b8e1a180ea8cf86b5d7f2e7d0625a0d9b4d1c7c3b5	96	pass	59.1	59.5	1.0	gvpj	95.7	gvpa	131.5	-35.8	0.6491228070175439	0.7708333333333334	gvpa_gvpj_ambiguous	insufficient_competitive_margin	131.5	95.7	natural_heldout	gvpa	0	nat_6fee2e0959e28f7ad2d6
nat_9587ffd39bd2d85bd5ef	9587ffd39bd2d85bd5ef1b9a5ae86d45dd30e6a82d024d71e35f3b6b7b313f1e	83	pass	58.2	58.6	1.0	gvpj	92.5	gvpa	130.3	-37.80000000000001	0.6491228070175439	0.8674698795180723	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.3	92.5	natural_heldout	gvpa	0	nat_9587ffd39bd2d85bd5ef
nat_2708b2500f3eefced6c0	2708b2500f3eefced6c03a2e849c6957074512fb0f014e8343be33cf184f5066	69	pass	59.9	60.3	1.0			gvpa	121.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	121.3	85.0	natural_heldout	gvpa	0	nat_2708b2500f3eefced6c0
nat_444b2346dad8b8d36df2	444b2346dad8b8d36df26a3c5f4c05fe76772f974e7bcd020fa19b6132e0ca44	71	pass	59.4	59.7	1.0	gvpj	92.0	gvpa	128.5	-36.5	0.6052631578947368	0.9436619718309859	gvpa_gvpj_ambiguous	insufficient_competitive_margin	128.5	92.0	natural_heldout	gvpa	0	nat_444b2346dad8b8d36df2
nat_d1ffe3160c1f85b8feb9	d1ffe3160c1f85b8feb9318303c3242b1b3f5affb5de3b3a2fc2ab8444879755	68	pass	57.8	58.3	1.0			gvpa	120.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	120.1	83.1	natural_heldout	gvpa	0	nat_d1ffe3160c1f85b8feb9
nat_ccf96d6a6ed62483f79a	ccf96d6a6ed62483f79acd8fe73ca53375ccdbff2e5eb7b13fb254638c377970	72	pass	51.4	51.7	1.0	gvpj	89.0	gvpa	124.8	-35.8	0.6140350877192983	0.9583333333333334	gvpa_gvpj_ambiguous	insufficient_competitive_margin	124.8	89.0	natural_heldout	gvpa	0	nat_ccf96d6a6ed62483f79a
nat_d1371fd7814fe8dbe69e	d1371fd7814fe8dbe69eebdaac7dc0d6ec9407eaf3a1e47a77080b7271904c05	86	pass	56.7	57.0	1.0	gvpj	94.2	gvpa	132.6	-38.39999999999999	0.6491228070175439	0.8372093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.6	94.2	natural_heldout	gvpa	0	nat_d1371fd7814fe8dbe69e
nat_e6ab93f7efc7fc3ffe18	e6ab93f7efc7fc3ffe18f7c1b0f81b303e89607fc39babd5044a943fc09e239c	72	pass	61.0	61.3	0.9743589743589743	gvpj	89.1	gvpa	122.7	-33.60000000000001	0.6140350877192983	0.9583333333333334	gvpa_gvpj_ambiguous	insufficient_competitive_margin	122.7	89.1	natural_heldout	gvpa	0	nat_e6ab93f7efc7fc3ffe18
nat_2132a9e0b250f93ef073	2132a9e0b250f93ef0736ebabe690b8824688eaa43ca2b5f13031813d3be336a	71	pass	58.5	58.8	1.0	gvpj	88.5	gvpa	122.8	-34.3	0.6052631578947368	0.9436619718309859	gvpa_gvpj_ambiguous	insufficient_competitive_margin	122.8	88.5	natural_heldout	gvpa	0	nat_2132a9e0b250f93ef073
nat_9b4ea9dc72fc9d6476a6	9b4ea9dc72fc9d6476a60eecf72e56bd632d462e769dd90487b525a2b38d7cbc	71	pass	55.7	56.0	1.0	gvpj	87.4	gvpa	124.2	-36.8	0.6052631578947368	0.9436619718309859	gvpa_gvpj_ambiguous	insufficient_competitive_margin	124.2	87.4	natural_heldout	gvpa	0	nat_9b4ea9dc72fc9d6476a6
nat_2684144e3e1bc2f66f34	2684144e3e1bc2f66f34bd3471bdb834271f9c778f2e790ef6ac290001111f5f	71	pass	59.5	59.8	1.0	gvpj	90.1	gvpa	127.8	-37.7	0.6052631578947368	0.9436619718309859	gvpa_gvpj_ambiguous	insufficient_competitive_margin	127.8	90.1	natural_heldout	gvpa	0	nat_2684144e3e1bc2f66f34
nat_1589f15763a3b3a0bf84	1589f15763a3b3a0bf84fa15f5e9fc045cbb657d2ccfbf4019554b877d7df49c	61	pass	61.9	62.1	1.0			gvpa	116.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	116.5	85.6	natural_heldout	gvpa	0	nat_1589f15763a3b3a0bf84
nat_6eb103ed851a261f0454	6eb103ed851a261f0454e5c7b5e46eddc554e5c21ab07bb46777bd1462e56f2c	69	pass	54.6	55.0	0.9743589743589743			gvpa	114.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	114.1	78.0	natural_heldout	gvpa	0	nat_6eb103ed851a261f0454
nat_1833721e1724827de2bb	1833721e1724827de2bbb52fb85e65c97bb94592de7b309d46c4c68f6e8d83e3	71	pass	55.0	55.3	1.0	gvpj	89.7	gvpa	125.2	-35.5	0.6052631578947368	0.9436619718309859	gvpa_gvpj_ambiguous	insufficient_competitive_margin	125.2	89.7	natural_heldout	gvpa	0	nat_1833721e1724827de2bb
nat_561df1cd0484632cdef6	561df1cd0484632cdef61edba8ed8260b6efcc92409542cfb77187c7e22588b6	66	pass	61.6	61.8	1.0			gvpa	126.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	126.5	92.1	natural_heldout	gvpa	0	nat_561df1cd0484632cdef6
nat_09f47a4c9a94b657ae7d	09f47a4c9a94b657ae7d1fd6a904d0e1860e493a6747ea8b5847a6bee1457ba9	87	pass	46.2	46.2	1.0	gvpj	77.4	gvpa	115.6	-38.19999999999999	0.6052631578947368	0.8045977011494253	gvpa_gvpj_ambiguous	insufficient_competitive_margin	115.6	77.4	natural_heldout	gvpa	0	nat_09f47a4c9a94b657ae7d
nat_70e619942db9ffc2c9b7	70e619942db9ffc2c9b76b5fbe40eb0e3d554fa5d8f39c38d915e4afa6068257	86	pass	55.9	56.3	1.0	gvpj	96.9	gvpa	134.1	-37.19999999999999	0.7105263157894737	0.9069767441860465	gvpa_gvpj_ambiguous	insufficient_competitive_margin	134.1	96.9	natural_heldout	gvpa	0	nat_70e619942db9ffc2c9b7
nat_51d4aa4718d4ddd20574	51d4aa4718d4ddd20574d29630496ae709e65d5bca511963ce0250a9c5527def	85	pass	56.0	56.3	1.0	gvpj	91.3	gvpa	130.5	-39.2	0.6491228070175439	0.8470588235294118	gvpa_gvpj_ambiguous	insufficient_competitive_margin	130.5	91.3	natural_heldout	gvpa	0	nat_51d4aa4718d4ddd20574
nat_261427cf6474f66e5844	261427cf6474f66e5844d86d152c1d1da25033923e42ade13bf24ba1363a06e2	100	pass	41.5	41.9	1.0	gvpj	75.5	gvpa	113.9	-38.400000000000006	0.6228070175438597	0.7	gvpa_gvpj_ambiguous	insufficient_competitive_margin	113.9	75.5	natural_heldout	gvpa	0	nat_261427cf6474f66e5844
nat_a182ae3bb53ca39deed1	a182ae3bb53ca39deed17650eea46611759fd6620025359944037de10519f372	87	pass	57.1	57.4	1.0	gvpj	96.1	gvpa	132.6	-36.5	0.6754385964912281	0.8735632183908046	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.6	96.1	natural_heldout	gvpa	0	nat_a182ae3bb53ca39deed1
nat_9c6b2526a0bb2c4a36c1	9c6b2526a0bb2c4a36c1e2117cf4711ff4b2b937b14c53f1e3da2df9ee87de56	92	pass	51.7	52.1	1.0	gvpj	93.6	gvpa	126.8	-33.2	0.7543859649122807	0.9456521739130435	gvpa_gvpj_ambiguous	insufficient_competitive_margin	126.8	93.6	natural_heldout	gvpa	0	nat_9c6b2526a0bb2c4a36c1
nat_f6ebacfa83a4d005159e	f6ebacfa83a4d005159e272ad7f53fde298c79600bbb46fde8ccdfb6f03f9f61	72	pass	56.3	56.6	1.0			gvpa	126.0		0.0	0.0	unsupported	no_qualified_subfamily_hit	126.0	90.2	natural_heldout	gvpa	0	nat_f6ebacfa83a4d005159e
nat_cace8f7ec0f10f4823d0	cace8f7ec0f10f4823d0ae9dea12552172553751f3f14cb0f92c2a762afd5089	86	pass	56.7	57.0	1.0	gvpj	94.1	gvpa	132.5	-38.400000000000006	0.6578947368421053	0.8604651162790697	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.5	94.1	natural_heldout	gvpa	0	nat_cace8f7ec0f10f4823d0
nat_01217a4061546de4f423	01217a4061546de4f4235a8a9191a5971150e578f09e8c10e17c47b603704344	86	pass	58.0	58.4	1.0	gvpj	97.2	gvpa	134.2	-36.999999999999986	0.6578947368421053	0.8604651162790697	gvpa_gvpj_ambiguous	insufficient_competitive_margin	134.2	97.2	natural_heldout	gvpa	0	nat_01217a4061546de4f423
nat_d067ede25f6c0516a956	d067ede25f6c0516a95636ce1ba39bb7c9af60934aa1be5c02f93f76c57f8d13	86	pass	55.5	55.9	1.0	gvpj	93.8	gvpa	131.5	-37.7	0.6578947368421053	0.872093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	131.5	93.8	natural_heldout	gvpa	0	nat_d067ede25f6c0516a956
nat_09086542d4cbb738c598	09086542d4cbb738c598ac64846bcf11b99d89bf5548d9cd131ec5c41c15d981	86	pass	55.5	55.8	1.0	gvpj	94.8	gvpa	132.5	-37.7	0.6578947368421053	0.872093023255814	gvpa_gvpj_ambiguous	insufficient_competitive_margin	132.5	94.8	natural_heldout	gvpa	0	nat_09086542d4cbb738c598
