sequence_id	sequence_sha256	cluster_id	length	release_status	reasons	source_accessions
nat_c8490949e18e771ed8c8	c8490949e18e771ed8c8c54d9d56b4da4a1f8d86dfa0370f486346aacacdb834	cluster_00058845722df3ede422	94	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_049924581.1;WP_049924581|gvpA|protein
nat_94cdaea6b1db7bfe983f	94cdaea6b1db7bfe983fd9e26f2c34a76d5b03114834feeda1e1a352b8bbdd5a	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_049920063.1;WP_049920063|gvpA|protein
nat_78005b3dddedd0251b7e	78005b3dddedd0251b7e469f41fbcd8bf829877f05128bcc7791ccfc6e66686e	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_049889998.1;WP_049889998|gvpA|protein
nat_448d52f7c380acd65350	448d52f7c380acd653509b909b66c6ae1230252cfa74026dcde3b1a46691dd4a	cluster_1e070d0d2387bb202235	76	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_048122675.1;WP_048122675|gvpA|protein
nat_f603a0bdb36b55f44821	f603a0bdb36b55f4482180fa3867f971263919a815b902f3c22fbd72cd37faeb	cluster_1e070d0d2387bb202235	76	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_048122673.1;WP_048122673|gvpA|protein
nat_3cc2cb889cfdbbcaa17b	3cc2cb889cfdbbcaa17bf78c8d1d3f4b5ca85aeafe19b48a7f83e9cfd59ead9f	cluster_0da4fc315e8c5fa1925f	72	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_021056303.1;WP_021056303|gvpA|protein
nat_b5ccff48f879b7cc34ad	b5ccff48f879b7cc34ad8f5c36b63b1a1bb528349643c9b217bca4d7298417d4	cluster_00058845722df3ede422	92	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_019991572.1;WP_019991572|gvpA|protein
nat_32d58e5d24419efe5e0e	32d58e5d24419efe5e0e2d345df828191c6edfe2f9e053ecf19a879f70d4d31e	cluster_0da4fc315e8c5fa1925f	76	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_015408777.1;WP_015408777|gvpA|protein
nat_b14dbbd56a14a6238029	b14dbbd56a14a62380290dac535357a72a6641c6900bc8a641d3956ff85a3938	cluster_00058845722df3ede422	93	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_015322023.1;WP_015322023|gvpA|protein
nat_842bc418f0682cd2a9c8	842bc418f0682cd2a9c8df6c49ea422dbc803155124a6846d7a60d9d83a8a90e	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_013878361.1;WP_013878361|gvpA|protein
nat_d5d6f3cedb33fb3328b6	d5d6f3cedb33fb3328b601b229fc76346413f748702fa12fdf520f8cdc8519e2	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_012996341.1;WP_012996341|gvpA|protein
nat_30c8db5b2a48ec02340b	30c8db5b2a48ec02340b2ce6c673667f0e2f4cfc8b42d7c7d20367dd7f71507f	cluster_00058845722df3ede422	94	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_012944239.1;WP_012944239|gvpA|protein
nat_69442765a7e1224b0435	69442765a7e1224b043564331c6a208751a6131dc80765ddc7035960ee05acfe	cluster_00058845722df3ede422	96	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_012943535.1;WP_012943535|gvpA|protein
nat_90e82772d308676c7556	90e82772d308676c75568c0c440d84add6c49bafb1f3bedb28a64fca998175f4	cluster_0da4fc315e8c5fa1925f	74	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_011695264.1;WP_011695264|gvpA|protein
nat_8f5ca23cd23d0262e12b	8f5ca23cd23d0262e12ba17fdf7f59af0af7fbfbf872d5e03a508e72d66e5cf7	cluster_0da4fc315e8c5fa1925f	76	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_011695263.1;WP_011695263|gvpA|protein
nat_a4ce46bc0db75edd2892	a4ce46bc0db75edd289273c61df2447a16f7eaa54328c95a55ded723eb926a9b	cluster_1e070d0d2387bb202235	76	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_011305365.1;WP_011305365|gvpA|protein
nat_1564401f2a553c444667	1564401f2a553c4446671309877ae8049b5a83a474fb16f11935710b111eab15	cluster_00058845722df3ede422	96	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QRV14613|gvpA|protein;WP_008894730.1;WP_008894730|gvpA|protein
nat_5d40201e59780a4578e1	5d40201e59780a4578e1d59e27b596d8b7ecbc64ed4cc25e82feb3008c524ad8	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QRV13836|gvpA|protein;WP_008893968.1;WP_008893968|gvpA|protein
nat_718f9add2c10ca08b4a5	718f9add2c10ca08b4a575acf96abc0dcfd73ebbeae7c2909b168d955ffc5d3f	cluster_320fa412f1f1ad675d12	87	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_008417043.1;WP_008417043|gvpA|protein
nat_0101bc590c89813c161a	0101bc590c89813c161ae168ca4f86007d01c01c36444a15865973f349d0339a	cluster_00058845722df3ede422	94	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_008159420.1;WP_008159420|gvpA|protein
nat_c0d8f1302fa41452efbc	c0d8f1302fa41452efbc27f0da36de9737dad5583e87b081c35fdb231d1dfb9e	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_008012794.1;WP_008012794|gvpA|protein
nat_6dc60142a293ec7c6dcb	6dc60142a293ec7c6dcbc27c09b6bd4ab18fe21e29a4c461e5c54fe81310b371	cluster_04e4c15b93bd18832d36	87	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_007982669.1;WP_007982669|gvpA|protein
nat_3d7fc725cd17cf23a73c	3d7fc725cd17cf23a73cdd2fb181a785b4c0ce2fd640f88c1f716c829b659260	cluster_00058845722df3ede422	97	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_007704306.1;WP_007704306|gvpA|protein
nat_729a9790a662e92ab379	729a9790a662e92ab3799a9b33c364191eba685ca2792cdf185ac1d3fb9631ce	cluster_00058845722df3ede422	96	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_007260761.1;WP_007260761|gvpA|protein
nat_215f48254c804f1f2876	215f48254c804f1f2876885b96f7a1981396e0fb0da219049cbad3c376111fab	cluster_00058845722df3ede422	94	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_007109509.1;WP_007109509|gvpA|protein
nat_62bc5089576517d5fad1	62bc5089576517d5fad1f755bd6f0eda8ed64f4dc9ca1f0cd5ab9ed08b8ae872	cluster_00058845722df3ede422	93	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_006432777.1;WP_006432777|gvpA|protein
nat_8189ed3c9ac18707f549	8189ed3c9ac18707f54985fd1f832186b5ab06ffd03b98d13b6a5a880b456e0a	cluster_00058845722df3ede422	94	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	QCW02244|gvpA|protein;WP_006184742.1;WP_006184742|gvpA|protein;XJC71161|gvpA|protein
nat_168a7720be25950ce7a5	168a7720be25950ce7a56e347f224374ee278a9197375f2b7d12fea4130f8457	cluster_00058845722df3ede422	94	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WMT07372|gvpA|protein;WMT08004|gvpA|protein;WP_006182094.1;WP_006182094|gvpA|protein
nat_c468502803b4ab5981f1	c468502803b4ab5981f1302a02b554d7384ecf63ec65dfc34a329984ff234ccc	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_006168082.1;WP_006168082|gvpA|protein
nat_d07d112598796fe30d76	d07d112598796fe30d761bb0dee53a532c60b6f2660ff50f32e5608f27b8723f	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_006108429.1;WP_006108429|gvpA|protein
nat_dad443e0412ef646de5e	dad443e0412ef646de5e1ae6b2283ed6666f0e42f2690ca0f566cbd01cf47c41	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_006088519.1;WP_006088519|gvpA|protein
nat_145768217677e4dfa78e	145768217677e4dfa78ed5dde6674fe0ca135ad06080e9e3798a31edb3c3e23c	cluster_04e4c15b93bd18832d36	78	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_006056149.1;WP_006056149|gvpA|protein
nat_1f956fdbc151f2ec0ffb	1f956fdbc151f2ec0ffb1f0d512e8c72eb59659a79d6fdd4047293e97fad8dda	cluster_00058845722df3ede422	95	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_005580866.1;WP_005580866|gvpA|protein
nat_00058845722df3ede422	00058845722df3ede42246221d3dd0d68e42ec4d53ca2d5b48576007b95adbfe	cluster_00058845722df3ede422	94	provisional_training_eligible	annotation_and_out_of_cluster_evidence_agree;no_known_cluster_conflict	WP_005558079.1;WP_005558079|gvpA|protein
nat_044b97bbcc6fc75d19af	044b97bbcc6fc75d19af1c5b8afe151ed6a3515841f784c5b7b639e655a343cd	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_190432663.1;WP_190432663|gvpA|protein
nat_0d7970548e5a353c52b0	0d7970548e5a353c52b0e8b1402d238f57b6b050f0a0b7636b28b3769e24464a	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_190377542.1;WP_190377542|gvpA|protein
nat_1bf14199f279ca97cc94	1bf14199f279ca97cc940b885b8a0780eec9fbdfabd31100b7af7dd87ccb4885	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WJW69745|gvpA|protein;WP_341471618.1;WP_341471618|gvpA|protein
nat_2549c61eaa1c68f79257	2549c61eaa1c68f7925735451d0233352fadb592c390b0c9932c51733d5a24e6	cluster_00eda75e8d86c0000a3e	86	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_159869007.1;WP_159869007|gvpA|protein
nat_142752963930eab74d74	142752963930eab74d74d4bcaff60e47ff770976c838c012b58dcaa26d2a4fea	cluster_00eda75e8d86c0000a3e	90	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_071272787.1;WP_071272787|gvpA|protein;XFC41964|gvpA|protein;XSD50275|gvpA|protein;XSD59666|gvpA|protein;XSD65228|gvpA|protein
nat_8758b934790f5784ea1b	8758b934790f5784ea1bb3e8292ad80d63fd591ca944350e77de7212284d0934	cluster_044b97bbcc6fc75d19af	74	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_141589788.1;WP_141589788|gvpA|protein
nat_a4cf355a2019efa6dd79	a4cf355a2019efa6dd79abf348a9cb7991530977cacc4b9050ec4e66250bb49b	cluster_00eda75e8d86c0000a3e	86	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WKG32706|gvpA|protein;WP_301862454.1;WP_301862454|gvpA|protein
nat_f34d4928fe982f4cb0ec	f34d4928fe982f4cb0ecf452e0985f42ef9f58486a727d3528b2d1cc7a2dba3f	cluster_0844cfaee9f234d540b5	86	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_034265327.1;WP_034265327|gvpA|protein;XOV15352|gvpA|protein
nat_9ec7201d98ae2ffcf074	9ec7201d98ae2ffcf07447a15a44a817abbd19328a09fa7d6c31e1d1bc8b898e	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_054464971.1;WP_054464971|gvpA|protein;XCM39888|gvpA|protein
nat_e68eef3564e74af35e4a	e68eef3564e74af35e4a9a9b10e8b223ea3ff4b8fc1758ad6ef917d929493e04	cluster_09f47a4c9a94b657ae7d	87	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_070877683.1;WP_070877683|gvpA|protein
nat_1b1d36a4acc8ad9c6342	1b1d36a4acc8ad9c634280ce855361980429c335a77298c0c9f374d476b863c2	cluster_00eda75e8d86c0000a3e	86	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_057244326.1;WP_057244326|gvpA|protein
nat_c5a5f8d3e0297c749df7	c5a5f8d3e0297c749df71e201b09661efa435db12251191f1fed09764031bff7	cluster_00eda75e8d86c0000a3e	87	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WCM16343|gvpA|protein;WP_019393985.1;WP_019393985|gvpA|protein;WRU95777|gvpA|protein;XKJ32019|gvpA|protein;YCA44208|gvpA|protein
nat_62aec584cfcef3208e2b	62aec584cfcef3208e2bbf0b8b84eb77c80c150d76415e09c97366ed3433727b	cluster_00eda75e8d86c0000a3e	86	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WDW07190|gvpA|protein;WP_014459198.1;WP_014459198|gvpA|protein;XDK73095|gvpA|protein
nat_6eb7664db70304cf0f2b	6eb7664db70304cf0f2ba846d31c4d016d07d8bebedb70ce52fe5ab7167e72cd	cluster_00eda75e8d86c0000a3e	88	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	CAI8753086|gvpA|protein;CAI8857418|gvpA|protein;QSF26095|gvpA|protein;QSF35097|gvpA|protein;QSF37353|gvpA|protein;QSX18853|gvpA|protein;QTL47841|gvpA|protein;UKJ79035|gvpA|protein;UMZ31398|gvpA|protein;UOO43216|gvpA|protein;UPK51856|gvpA|protein;USD14638|gvpA|protein;USL22888|gvpA|protein;USL28896|gvpA|protein;USL34532|gvpA|protein;USL40760|gvpA|protein;UYO23584|gvpA|protein;UYP09876|gvpA|protein;UYT86703|gvpA|protein;UYV51233|gvpA|protein;WDC86709|gvpA|protein;WDL86580|gvpA|protein;WDM35819|gvpA|protein;WDW07187|gvpA|protein;WEA42582|gvpA|protein;WP_013057997.1;WP_013057997|gvpA|protein;YBV88864|gvpA|protein
nat_7c1ee34913e269628b61	7c1ee34913e269628b618a114cee0c9a5db90412949ae6bff681672ba1b795b8	cluster_21fd512873a52dc47991	92	quarantined	mixed_annotation_cluster	CAI8757356|gvpA|protein;CAI8853375|gvpA|protein;QSF26034|gvpA|protein;QSF37287|gvpA|protein;QSX18786|gvpA|protein;UKJ78968|gvpA|protein;UMZ31330|gvpA|protein;USL22818|gvpA|protein;USL28827|gvpA|protein;USL34462|gvpA|protein;UYO23513|gvpA|protein;WDC86638|gvpA|protein;WDM35885|gvpA|protein;WEZ34040|gvpA|protein;WEZ61013|gvpA|protein;WJW97685|gvpA|protein;WPL45820|gvpA|protein;WP_013057921.1;WP_013057921|gvpA|protein;WWT03907|gvpA|protein;WZV52330|gvpA|protein;XBN97583|gvpA|protein;XGR39714|gvpA|protein;XGR55727|gvpA|protein;XLF48677|gvpA|protein;XOK74111|gvpA|protein;XON68150|gvpA|protein;XSD05814|gvpA|protein;XSD11229|gvpA|protein;XSD26991|gvpA|protein;XSD36462|gvpA|protein;XSZ30721|gvpA|protein;XVG47440|gvpA|protein;YBV88797|gvpA|protein;YCA96685|gvpA|protein
nat_f82305b37f1af32ad1a0	f82305b37f1af32ad1a04e0eccf669dd82743a244d7785717f85da95bc6b510c	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_283753117.1;WP_283753117|gvpA|protein
nat_b145d41f03ca300fa852	b145d41f03ca300fa852173eb3cdba892b1458c61bb76d2c54aaf6738abff0fb	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WOD38711|gvpA|protein;WP_193963479.1;WP_193963479|gvpA|protein
nat_44be345e568ee6f5e906	44be345e568ee6f5e906d1708940c01f4f899fd301577fbe466b983faec9e1ff	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WNZ23275|gvpA|protein;WP_036004549.1;WP_036004549|gvpA|protein;XPM56436|gvpA|protein
nat_fd5c322037d42e8f890c	fd5c322037d42e8f890cbb82759a0d998e5c4641f19585fd53d898e2e93c048a	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_253707812.1;WP_253707812|gvpA|protein
nat_f872efd67a56d21a6340	f872efd67a56d21a6340bfb63ed39bd3859d02d8cef7923a1fc7a47592530824	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WOJ88512|gvpA|protein;WP_123176516.1;WP_123176516|gvpA|protein
nat_0c568d3a5b09c7ed2240	0c568d3a5b09c7ed22406d3295924ff2d54a5753d8971e812d702ca3e9f83638	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_190643620.1;WP_190643620|gvpA|protein
nat_d71bd42b79fe4d801a01	d71bd42b79fe4d801a018917a7a99157b39016a64db58d59d1c12c9993255219	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	QKD81256|gvpA|protein;WOB42702|gvpA|protein;WP_068510916.1;WP_068510916|gvpA|protein
nat_e2b9c94c60da4c449a4d	e2b9c94c60da4c449a4d77e69aa77b7d21974537c85530de7782f648b2a3f592	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_015171018.1;WP_015171018|gvpA|protein
nat_dda877b0008607a0fc71	dda877b0008607a0fc715bf1e261281865393b5cd3d35f1e590e3af5d6480f76	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_301077186.1;WP_301077186|gvpA|protein
nat_63f804d4a54dfefdba01	63f804d4a54dfefdba015fb519002e2a18c1a59eb52185176714701bf8e756f4	cluster_1589f15763a3b3a0bf84	66	quarantined	mixed_annotation_cluster	WP_290603055|gvpA|protein
nat_f31ef9ed0a87f1bcd7f1	f31ef9ed0a87f1bcd7f16380f5c67a3c99ab66cda4b11e28e567896af35c10fb	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_287130436.1;WP_287130436|gvpA|protein
nat_ab18ddbecb739bae7c0a	ab18ddbecb739bae7c0a720dfd55228c92afa153cc615fda38c1f4a95b049f96	cluster_00eda75e8d86c0000a3e	86	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_071272778.1;WP_071272778|gvpA|protein;XSD50278|gvpA|protein
nat_12c980f97c4e594a42de	12c980f97c4e594a42de307ad5e2bf831d28aa2d1c3ee50ad7cc558e691838f2	cluster_044b97bbcc6fc75d19af	74	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_191265777.1;WP_191265777|gvpA|protein
nat_867df19266611b1dd32b	867df19266611b1dd32b5cfc5f295c4f1197d03d3e66704596b1abb14590c684	cluster_00eda75e8d86c0000a3e	91	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_067726060.1;WP_067726060|gvpA|protein
nat_875b3015b17030bcf076	875b3015b17030bcf076a0d5b1a999e347b40931a5afd4181a01724d96df1a26	cluster_00eda75e8d86c0000a3e	88	quarantined	mixed_annotation_cluster;nearest_gvpa_to_unresolved_negative_cluster;unresolved_negative_cluster	WP_307394734.1;WP_307394734|gvpA|protein
nat_18bfe7ce20a3a4013554	18bfe7ce20a3a401355454477c1f073f04b59f469ac2d9df5f1ed69eb2d9c755	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_304892876.1;WP_304892876|gvpA|protein
nat_7f3ba3408331f0b52ea1	7f3ba3408331f0b52ea131a525ffc53c066b11342bed7104933209e9082f117d	cluster_044b97bbcc6fc75d19af	71	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_304839272.1;WP_304839272|gvpA|protein
nat_4cc577e850a35b25573f	4cc577e850a35b25573fdd4685c9092e5ddc258f28461dd166070db0f5864ff5	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_304825881.1;WP_304825881|gvpA|protein
nat_7192aa1b5c4b0d0cb215	7192aa1b5c4b0d0cb215f2b6466c63d14778b4ab192afa70b3d3c296e8d425c1	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WAL59275|gvpA|protein;WP_268609013.1;WP_268609013|gvpA|protein
nat_a2a7b780c74df6bd950e	a2a7b780c74df6bd950e44b846f19e8dbd13d6566314074bf2069ba9d093ab3a	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	QVL47596|gvpA|protein;QVL49910|gvpA|protein;WP_120798278.1;WP_120798278|gvpA|protein
nat_603ba2fccd34d2e3b142	603ba2fccd34d2e3b1429d174e372373f06492d7f3553e69d462d07c41147e20	cluster_044b97bbcc6fc75d19af	72	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_295540625.1;WP_295540625|gvpA|protein
nat_dc38a4313453d819bde4	dc38a4313453d819bde4cf5c13a9015df0365250c7779284ec96a6da68c2fab4	cluster_044b97bbcc6fc75d19af	73	quarantined	mixed_annotation_cluster;unresolved_negative_cluster	WP_295448790.1;WP_295448790|gvpA|protein
