sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review	domain_review_status	domain_warning_reasons	pf00741_hit_segments	non_target_hit_count	domain_architecture	tm_review_status	tm_segment_count	tm_segments_1based_inclusive	c_review_reasons	c_manual_review	domain_status	domain_score	domain_evalue	sequence_evalue	sequence_score	model_coverage	domain_pass	constraint_score	hmm_from	hmm_to	alignment_from	alignment_to	conserved_sites_total	conserved_sites_covered	conserved_sites_matched	conservation_coverage	conservation_score	closest_reference_id	closest_reference_pident	closest_reference_effective_identity	closest_reference_query_coverage	closest_reference_target_coverage	closest_reference_evalue	nearest_candidate_id	nearest_candidate_identity	nearest_candidate_distance	domain_evaluated	novelty_score	uniqueness_score	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	sequence_length	score_ready	score_exclusion_reason	ranking_eligible	exclusion_reason
vae_candidate_000336	4193cbf6dc8ea8b43f4acea92e68ec9c1a084c47a60ee4448d53211b1a496157	True	False	eos	126	125	True	False	False	False	True	0.0388989969158	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	125	nat_c74d6e1106797b3a3d0f	"[""nat_c74d6e1106797b3a3d0f""]"	1	133	139	150	108	51	0.472222222222	0.864	0.812030075188	0.383458646617	0.616541353383	resolved		346	9	True	no_extra_domain_evidence		1	0	PF00741:10-45	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	335	1	0	1	335	125			False	family_not_supported_gvpa
vae_candidate_000337	3323558d2ab32a25895db47d78c17f3a3b412d9cbf95fa8b00fd1dd7bf176e40	True	False	eos	105	104	True	False	False	False	True	0.0547346044385	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	104	nat_200ecff40f6b83ca60f9	"[""nat_200ecff40f6b83ca60f9"", ""nat_42d774e2b731f8e5de6a"", ""nat_fc382b09fdd1c909c75c""]"	3	93	45	113	84	35	0.416666666667	0.807692307692	0.903225806452	0.336538461538	0.663461538462	resolved		346	22	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	336	1	0	1	336	104			False	family_not_supported_gvpa
vae_candidate_000338	198f2e377e821736832cb39fe6060aeb9f974d56ff866f92eda83fb09c7d5835	True	False	eos	94	93	True	False	False	False	True	0.0167405470687	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	93	nat_a9c10692b45d32f772b4	"[""nat_a9c10692b45d32f772b4"", ""nat_c0d8f1302fa41452efbc""]"	2	95	418	97	91	90	0.989010989011	0.978494623656	0.957894736842	0.947368421053	0.0526315789474	resolved		346	183	True	no_extra_domain_evidence		1	0	PF00741:14-52	no_extra_tm_evidence	0		base:manual_review	True	detected	60	1.5e-18	1.1e-18	60.4	1	True	0.9836065574	1	39	14	52	23	23	23	1	1	nat_9ca97034ea4d97950343	0.98876	0.936166383	0.9569892473	0.9468085106	1.72e-60	vae_candidate_000399	0.9042589362	0.09574106383	True	0.0526315789474		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	337	1	0	1	337	93	True		True	
vae_candidate_000339	0c86596789451a6f04f4a31dbae5e1d4e5dadc7d29fe800d573a4f9da08a8dd8	True	False	eos	108	107	True	False	False	False	True	0.0366816896909	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	107		[]	0											unresolved	no_reliable_reference	346	0	True	manual_review	multiple_pf00741_segments	2	0	PF00741:7-46;PF00741:47-82	no_extra_tm_evidence	0		base:manual_review;domain:multiple_pf00741_segments	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	338	1	0	1	338	107			False	family_not_supported_gvpa
vae_candidate_000340	89f0be151532801fb4db7abff3569e3340a1518d55b8885d79c91823361aa30f	True	False	eos	100	99	True	False	False	False	True	0.0263567696933	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	99	nat_842bc418f0682cd2a9c8	"[""nat_842bc418f0682cd2a9c8"", ""nat_a49cfe7d33cec22c3905"", ""nat_a7791ad55c70e7fd3462""]"	3	95	226	105	89	57	0.640449438202	0.89898989899	0.936842105263	0.575757575758	0.424242424242	resolved		346	158	True	no_extra_domain_evidence		1	0	PF00741:19-57	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	339	1	0	1	339	99			False	family_not_supported_gvpa
vae_candidate_000341	da558f76a74559d4a14f632f676c2973eaf1a8d508db0730e220778da7f588d2	True	False	eos	91	90	True	False	False	False	True	0.0285891378948	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	90	nat_b3561a1e0242e2259486	"[""nat_b3561a1e0242e2259486""]"	1	76	207.5	92	74	57	0.77027027027	0.822222222222	0.973684210526	0.633333333333	0.366666666667	resolved		346	192	True	no_extra_domain_evidence		1	0	PF00741:15-54	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	340	1	0	1	340	90			False	family_not_supported_gvpa
vae_candidate_000342	69627a414235bf88e17519ca2fa4ec1310b5359c159effb8c9459a3ceeec6140	True	False	eos	68	67	True	False	False	False	True	0.0613822347816	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	67	nat_3cc2cb889cfdbbcaa17b	"[""nat_3cc2cb889cfdbbcaa17b"", ""nat_61a382d08777524701b3""]"	2	72	126.5	80	59	42	0.71186440678	0.880597014925	0.819444444444	0.583333333333	0.416666666667	resolved		346	52	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	341	1	0	1	341	67			False	family_not_supported_gvpa
vae_candidate_000343	4b7a4c6032651d288d048dc853317da9f4f1b480db5445d0b2184328ef2f3b9e	True	False	eos	115	114	True	False	False	False	True	0.018095055352	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	114	nat_461115b7000bfd74f566	"[""nat_461115b7000bfd74f566"", ""nat_833a1708482ad34125e2""]"	2	96	249	118	92	63	0.684782608696	0.80701754386	0.958333333333	0.552631578947	0.447368421053	resolved		346	37	True	no_extra_domain_evidence		1	0	PF00741:8-46	no_extra_tm_evidence	0		base:manual_review	True	detected	58.5	4.1e-18	2.7e-18	59.1	1	True	0.8524590164	1	39	8	46	23	23	23	1	1	nat_942bc0624c6f9016a403	0.56452	0.5185220741	1	0.9185185185	3.77e-38	vae_candidate_000273	0.6052605263	0.3947394737	True	0.447368421053		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	342	1	0	1	342	114	False	unresolved_metric_or_insufficient_pair_coverage	False	insufficient_scoring_evidence
vae_candidate_000344	a5808e42187afb4f95b1764f4e8e7b2e69abe3e2cc395a96dbcfcd830c3cac7a	True	False	eos	89	88	True	False	False	False	True	0.0249259252953	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	88	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a""]"	1	94	348	94	88	78	0.886363636364	1	0.936170212766	0.829787234043	0.170212765957	resolved		346	201	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	56.4	1.9e-17	1.4e-17	56.8	1	True	0.7131147541	1	39	12	50	23	23	22	1	0.9565217391	nat_9ba949b2aab9e2be6898	0.82418	0.7894776842	1	0.9578947368	4.17e-46	vae_candidate_000266	0.80899	0.19101	True	0.170212765957		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	343	1	0	1	343	88	True		True	
vae_candidate_000345	7d4593914292670b3edaef46bc194955019f1ac3bef91e80203b9bbcae52184c	True	False	eos	102	101	True	False	False	False	True	0.0294417100585	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	101	nat_d5d6f3cedb33fb3328b6	"[""nat_d5d6f3cedb33fb3328b6""]"	1	95	275.5	108	88	65	0.738636363636	0.871287128713	0.926315789474	0.643564356436	0.356435643564	resolved		346	153	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	57	1.2e-17	6.6e-18	57.9	1	True	0.7295081967	1	39	12	50	23	23	22	1	0.9565217391	nat_5d40201e59780a4578e1	0.62	0.6138613861	0.9900990099	1	6.08e-37	vae_candidate_000948	0.63462	0.36538	True	0.356435643564		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	344	1	0	1	344	101	True		True	
vae_candidate_000346	6c7c4bf5df248402b6fc55f9e5a229889fafee26972f860568d08b809a4a94d5	True	False	eos	116	115	True	False	False	False	True	0.0202675279574	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	115	nat_d1b057f953bd558c0457	"[""nat_d1b057f953bd558c0457"", ""nat_d80e058d93177215aa4b""]"	2	95	280	118	92	75	0.815217391304	0.8	0.968421052632	0.652173913043	0.347826086957	resolved		346	82	True	no_extra_domain_evidence		1	0	PF00741:25-63	no_extra_tm_evidence	0		base:manual_review	True	detected	61.1	6.6e-19	4.5e-19	61.6	1	True	0.9918032787	1	39	25	63	23	23	22	1	0.9565217391	nat_7ee1d64f80049d71603c	0.63964	0.6173916522	0.9652173913	1	8.65e-37	vae_candidate_000574	0.6521711304	0.3478288696	True	0.347826086957		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	345	1	0	1	345	115	False	unresolved_metric_or_insufficient_pair_coverage	False	insufficient_scoring_evidence
vae_candidate_000347	9a06335a5626267198cad2956b7fca119cfee5f9765eb03fc0e0f69e492c1bac	True	False	eos	94	93	True	False	False	False	True	0.0243279788995	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	93	nat_dad443e0412ef646de5e	"[""nat_dad443e0412ef646de5e""]"	1	95	259	99	89	62	0.696629213483	0.956989247312	0.936842105263	0.652631578947	0.347368421053	resolved		346	182	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	57.2	1.1e-17	7.7e-18	57.7	1	True	0.7540983607	1	39	11	49	23	23	22	1	0.9565217391	nat_78005b3dddedd0251b7e	0.67416	0.6315814737	0.9569892473	0.9368421053	1.4e-30	vae_candidate_000070	0.6344073118	0.3655926882	True	0.347368421053		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	346	1	0	1	346	93	True		True	
vae_candidate_000348	212f6a89393b8208816b6f63dd208adbd745498682593e5305d2112220a71649	True	False	eos	107	106	True	False	False	False	True	0.0360438700321	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	106		[]	0											unresolved	no_reliable_reference	346	0	True	no_extra_domain_evidence		1	0	PF00741:9-37	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	347	1	0	1	347	106			False	family_not_supported_gvpa
vae_candidate_000349	6575d890619ef3f1e4357c0532a9ae39034e10786370c7295557cfe16d63f9d5	True	False	eos	109	108	True	False	False	False	True	0.0806868328129	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 71, ""end"": 76, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail	108	nat_5d40201e59780a4578e1	"[""nat_5d40201e59780a4578e1"", ""nat_fca422d4ddd5dcd65605""]"	2	95	3.5	116	87	28	0.32183908046	0.805555555556	0.915789473684	0.259259259259	0.740740740741	resolved		346	25	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	348	1	0	1	348	108			False	family_not_supported_gvpa
vae_candidate_000350	218f863a4018f0152a697795825e7684d1150762cae6269d30c6c01d7cf4910f	True	False	eos	103	102	True	False	False	False	True	0.0404024078781	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	102	nat_4b58b860e36e01bdb682	"[""nat_4b58b860e36e01bdb682"", ""nat_8f3e753527c876cd94f0""]"	2	95	228.5	115	82	64	0.780487804878	0.803921568627	0.863157894737	0.627450980392	0.372549019608	resolved		346	83	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	349	1	0	1	349	102			False	family_not_supported_gvpa
vae_candidate_000351	af712d8bbb96bccc9f4e28901123348845544e87337084f813bff62632e08736	True	False	eos	67	66	True	False	False	False	True	0.0489057359961	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	66	nat_3cc2cb889cfdbbcaa17b	"[""nat_3cc2cb889cfdbbcaa17b"", ""nat_61a382d08777524701b3"", ""nat_ea5746ec582bf06f4e03""]"	3	72	122.5	76	62	37	0.596774193548	0.939393939394	0.861111111111	0.513888888889	0.486111111111	resolved		346	56	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	350	1	0	1	350	66			False	family_not_supported_gvpa
vae_candidate_000352	d5d4d246f94d8513a6076ceac506e7e2424a80d98e545c034ca59d845fa26e74	True	False	eos	73	72	True	False	False	False	True	0.0314583104951	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	72	nat_9f8db13e803cecc901b7	"[""nat_9f8db13e803cecc901b7"", ""nat_e9d0d8807aee29d8e61c""]"	2	70	239	73	69	56	0.811594202899	0.958333333333	0.985714285714	0.777777777778	0.222222222222	resolved		346	100	True	no_extra_domain_evidence		1	0	PF00741:10-48	no_extra_tm_evidence	0		base:manual_review	True	detected	60.2	1.2e-18	9.8e-19	60.5	1	True	0.9836065574	1	39	10	48	23	23	22	1	0.9565217391	nat_9f8db13e803cecc901b7	0.90164	0.7638894444	0.8472222222	0.8714285714	1.8e-33	vae_candidate_000318	0.6623411688	0.3376588312	True	0.222222222222		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	351	1	0	1	351	72	False	unresolved_metric_or_insufficient_pair_coverage	False	insufficient_scoring_evidence
vae_candidate_000353	53f3c9a0d5ec2d4bf93821a09ceb47309fa25f9eb399447733fc448741b9dda0	True	False	eos	125	124	True	False	False	False	True	0.0482408475794	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	124		[]	0											unresolved	no_reliable_reference	346	0	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	352	1	0	1	352	124			False	family_not_supported_gvpa
vae_candidate_000354	38e2dc077fa752f75426e2f5d9639e2bb1d9f2e7538119ec75f9b9cd842d20b5	True	False	eos	96	95	True	False	False	False	True	0.0187673932242	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_215f48254c804f1f2876	"[""nat_215f48254c804f1f2876"", ""nat_3e6bf91c590be6684eed"", ""nat_92d7d81f95603487cd9c"", ""nat_9ca97034ea4d97950343"", ""nat_a7791ad55c70e7fd3462"", ""nat_acb38079c01f07d0de6f"", ""nat_c8490949e18e771ed8c8""]"	7	94	398	98	91	88	0.967032967033	0.957894736842	0.968085106383	0.926315789474	0.0736842105263	resolved		346	184	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	58.9	3.1e-18	2.3e-18	59.3	1	True	0.868852459	1	39	12	50	23	23	23	1	1	nat_c8490949e18e771ed8c8	0.89474	0.89474	1	1	3.72e-51	vae_candidate_000967	0.8526294737	0.1473705263	True	0.0736842105263		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	353	1	0	1	353	95	True		True	
vae_candidate_000355	f16c6925f78ed9669373c60926c99c84a8efc4fb4895b4859033e3b8d8d9cd45	True	False	eos	75	74	True	False	False	False	True	0.0253317945571	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	74	nat_0c143ad343586201fcf9	"[""nat_0c143ad343586201fcf9""]"	1	69	224	74	69	53	0.768115942029	0.932432432432	1	0.716216216216	0.283783783784	resolved		346	91	True	no_extra_domain_evidence		1	0	PF00741:12-46	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	354	1	0	1	354	74			False	family_not_supported_gvpa
vae_candidate_000356	9ad752dd22b3d8d9d5cbf474e11f2eb2f3b6670443252106d7a1d7e63ff71a7a	True	False	eos	112	111	True	False	False	False	True	0.0210135737443	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	111	nat_05d62502987d9405b8af	"[""nat_05d62502987d9405b8af"", ""nat_38cb7bda240a833d36b3"", ""nat_78005b3dddedd0251b7e"", ""nat_d1b057f953bd558c0457"", ""nat_d92cb9dcfcf48b731b50"", ""nat_dad443e0412ef646de5e""]"	6	95	379.5	111	95	86	0.905263157895	0.855855855856	1	0.774774774775	0.225225225225	resolved		346	125	True	no_extra_domain_evidence		1	0	PF00741:14-55	no_extra_tm_evidence	0		base:manual_review	True	detected	43.4	2.3e-13	7.2e-14	45	1	True	0.1803278689	1	39	14	55	23	23	23	1	1	nat_d1b057f953bd558c0457	0.86598	0.7567572973	0.8738738739	1	2.39e-43	vae_candidate_000841	0.7297295495	0.2702704505	True	0.225225225225		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	355	1	0	1	355	111	True		True	
