sequence_id	split	cluster_id	length	sequence_sha256	source_path	source_id	source_header	annotation_support	family_verification_status
ref_000424	train	cluster_000198	93	4138c2817c5b6dca65ea4991f26a8a58b0a6d5287da125ce6caec306e7a7834d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_211555852|gvpA|protein	WP_211555852|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000425	train	cluster_000348	74	8758b934790f5784ea1bb3e8292ad80d63fd591ca944350e77de7212284d0934	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_141589788|gvpA|protein	WP_141589788|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000426	train	cluster_000246	87	6f2cfd5f0d50c7aee582a35496301ee7cfc650c797f9102a4b8033ef3e64c4fa	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_035412262|gvpA|protein	WP_035412262|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000427	train	cluster_000228	86	8991e9e4bd357d9288ea6d9ba3cd490a82edbaebd3e9af08dbef6bff864b7842	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_034764902|gvpA|protein	WP_034764902|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000428	test	cluster_000210	86	a4cf355a2019efa6dd79abf348a9cb7991530977cacc4b9050ec4e66250bb49b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_301862454|gvpA|protein	WP_301862454|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000429	validation	cluster_000342	73	9d49465af66327a747b8d94fae055fdf4e4ddc64425957ec791010c5514e900e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_292781623|gvpA|protein	WP_292781623|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000430	train	cluster_000267	86	f34d4928fe982f4cb0ecf452e0985f42ef9f58486a727d3528b2d1cc7a2dba3f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_034265327|gvpA|protein	WP_034265327|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000431	validation	cluster_000342	72	9ec7201d98ae2ffcf07447a15a44a817abbd19328a09fa7d6c31e1d1bc8b898e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_054464971|gvpA|protein	WP_054464971|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000432	train	cluster_000318	72	45ceddea54f47745a1ad9c65097c2d122a4bd298292f81068539903e0cbdd579	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_009626980|gvpA|protein	WP_009626980|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000433	train	cluster_000228	89	bd681cfbd78ed763b9df5c426f960ada866da90b156367c3292b56b3e72ef7d3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_070879557|gvpA|protein	WP_070879557|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000434	train	cluster_000247	87	e68eef3564e74af35e4a9a9b10e8b223ea3ff4b8fc1758ad6ef917d929493e04	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_070877683|gvpA|protein	WP_070877683|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000435	validation	cluster_000255	87	243a30af717d5651d5faa4134b52c94ba27cbaf36cee25267a21eee2dd07a50c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_062232702|gvpA|protein	WP_062232702|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000436	train	cluster_000267	86	1b1d36a4acc8ad9c634280ce855361980429c335a77298c0c9f374d476b863c2	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_057244326|gvpA|protein	WP_057244326|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000437	train	cluster_000241	88	e0205c427b560fb5fab631d1ec5ed63cc8c0aa7c7b755485941791546cbc6805	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_032087041|gvpA|protein	WP_032087041|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000438	train	cluster_000201	92	21fd512873a52dc47991989d4a44dcc25431d3e22a3b8e5d29da536fa12bac79	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_029714942|gvpA|protein	WP_029714942|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000439	train	cluster_000256	87	c5a5f8d3e0297c749df71e201b09661efa435db12251191f1fed09764031bff7	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_019393985|gvpA|protein	WP_019393985|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000440	train	cluster_000267	86	62aec584cfcef3208e2bbf0b8b84eb77c80c150d76415e09c97366ed3433727b	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_014459198|gvpA|protein	WP_014459198|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000441	test	cluster_000210	86	626bf126ff6a42e860e1c20b32f28779f549346c7554d3694e519c08b6d8a44f	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_013058000|gvpA|protein	WP_013058000|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000442	train	cluster_000200	88	6eb7664db70304cf0f2ba846d31c4d016d07d8bebedb70ce52fe5ab7167e72cd	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_013057997|gvpA|protein	WP_013057997|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000443	train	cluster_000201	92	7c1ee34913e269628b618a114cee0c9a5db90412949ae6bff681672ba1b795b8	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_013057921|gvpA|protein	WP_013057921|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000444	test	cluster_000390	70	aca6770bcb5a580c4c2ac6637a904e7b633ef4df91ea3eb56d8c300998abf82c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_278028173|gvpA|protein	WP_278028173|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000445	train	cluster_000228	86	8a3f5134cee921bb3c9c52886319cab5bcf48238743cad7d934892854cbdd111	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_258264475|gvpA|protein	WP_258264475|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000446	train	cluster_000391	70	3f956a2c7b90437404b414f68a0c290ad3faf7be1a5a024f647a75176008e10a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_100366348|gvpA|protein	WP_100366348|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000447	train	cluster_000090	108	195e3e4467c2240660f2c932c17f63ea5a91241ecee4427e5dad56a814f41b3c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_319354971|gvpA|protein	WP_319354971|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000448	train	cluster_000148	113	f34be8e95fff2a8624d1f28f4dd841dd297d9322c8cce48e5f486a925efd6df0	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_319354943|gvpA|protein	WP_319354943|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000449	validation	cluster_000342	73	8aa5636b24c4e602865a552806a5f0342b48ae13c8da1912f7c694d2353dbcfe	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_073640805|gvpA|protein	WP_073640805|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000450	train	cluster_000318	72	f82305b37f1af32ad1a04e0eccf669dd82743a244d7785717f85da95bc6b510c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_283753117|gvpA|protein	WP_283753117|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000451	validation	cluster_000342	72	b145d41f03ca300fa852173eb3cdba892b1458c61bb76d2c54aaf6738abff0fb	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_193963479|gvpA|protein	WP_193963479|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000452	validation	cluster_000342	72	44be345e568ee6f5e906d1708940c01f4f899fd301577fbe466b983faec9e1ff	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_036004549|gvpA|protein	WP_036004549|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000453	train	cluster_000334	72	fd5c322037d42e8f890cbb82759a0d998e5c4641f19585fd53d898e2e93c048a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_253707812|gvpA|protein	WP_253707812|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000454	train	cluster_000334	72	f872efd67a56d21a6340bfb63ed39bd3859d02d8cef7923a1fc7a47592530824	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_123176516|gvpA|protein	WP_123176516|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000455	train	cluster_000318	72	0c568d3a5b09c7ed22406d3295924ff2d54a5753d8971e812d702ca3e9f83638	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_190643620|gvpA|protein	WP_190643620|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000456	validation	cluster_000342	72	d71bd42b79fe4d801a018917a7a99157b39016a64db58d59d1c12c9993255219	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_068510916|gvpA|protein	WP_068510916|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000457	validation	cluster_000342	72	e2b9c94c60da4c449a4d77e69aa77b7d21974537c85530de7782f648b2a3f592	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_015171018|gvpA|protein	WP_015171018|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000458	train	cluster_000359	72	dda877b0008607a0fc715bf1e261281865393b5cd3d35f1e590e3af5d6480f76	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_301077186|gvpA|protein	WP_301077186|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000459	train	cluster_000318	66	63f804d4a54dfefdba015fb519002e2a18c1a59eb52185176714701bf8e756f4	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_290603055|gvpA|protein	WP_290603055|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000460	train	cluster_000226	72	f31ef9ed0a87f1bcd7f16380f5c67a3c99ab66cda4b11e28e567896af35c10fb	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_287130436|gvpA|protein	WP_287130436|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000461	train	cluster_000376	70	29752096fb51cc573566c94e21ddee0921c9c57323cf37953e3e169fafe49253	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_184385022|gvpA|protein	WP_184385022|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000462	test	cluster_000210	86	ab18ddbecb739bae7c0a720dfd55228c92afa153cc615fda38c1f4a95b049f96	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_071272778|gvpA|protein	WP_071272778|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000463	train	cluster_000348	74	12c980f97c4e594a42de307ad5e2bf831d28aa2d1c3ee50ad7cc558e691838f2	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_191265777|gvpA|protein	WP_191265777|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000464	train	cluster_000213	91	867df19266611b1dd32b5cfc5f295c4f1197d03d3e66704596b1abb14590c684	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_067726060|gvpA|protein	WP_067726060|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000465	train	cluster_000389	70	a1131689eff9ccc2bc1cb9c6417b27251120988628db25efce7ae158aaecf416	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_018390783|gvpA|protein	WP_018390783|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000466	train	cluster_000229	88	875b3015b17030bcf076a0d5b1a999e347b40931a5afd4181a01724d96df1a26	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_307394734|gvpA|protein	WP_307394734|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000467	train	cluster_000308	72	18bfe7ce20a3a401355454477c1f073f04b59f469ac2d9df5f1ed69eb2d9c755	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_304892876|gvpA|protein	WP_304892876|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000468	validation	cluster_000382	71	7f3ba3408331f0b52ea131a525ffc53c066b11342bed7104933209e9082f117d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_304839272|gvpA|protein	WP_304839272|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000469	train	cluster_000359	72	4cc577e850a35b25573fdd4685c9092e5ddc258f28461dd166070db0f5864ff5	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_304825881|gvpA|protein	WP_304825881|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000470	train	cluster_000211	72	7192aa1b5c4b0d0cb215f2b6466c63d14778b4ab192afa70b3d3c296e8d425c1	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_268609013|gvpA|protein	WP_268609013|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000471	train	cluster_000359	72	a2a7b780c74df6bd950e44b846f19e8dbd13d6566314074bf2069ba9d093ab3a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_120798278|gvpA|protein	WP_120798278|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000472	test	cluster_000364	72	603ba2fccd34d2e3b1429d174e372373f06492d7f3553e69d462d07c41147e20	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_295540625|gvpA|protein	WP_295540625|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000473	train	cluster_000323	75	40a9ee2f296e1edcfbc272724aa2827573dacc3b2079d6c96e6da9eaaff72a2c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_298916699|gvpA|protein	WP_298916699|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000474	train	cluster_000211	62	ffe402200c35408734624cdf77db492d9f2756a9c6eb3dd610b96d01c197f010	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_295613139|gvpA|protein	WP_295613139|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000475	train	cluster_000359	59	1e293b4cbe670455f7f8a800cee3e09eec812c1e8a7734b881c6106066db3309	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_295606775|gvpA|protein	WP_295606775|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000476	train	cluster_000362	73	dc38a4313453d819bde4cf5c13a9015df0365250c7779284ec96a6da68c2fab4	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_295448790|gvpA|protein	WP_295448790|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000477	train	cluster_000362	72	c5e6ef219282f46a04ba0c1236dbe13f1f5258f89b8b8388ff9b4297e927ce07	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_295391135|gvpA|protein	WP_295391135|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000478	train	cluster_000226	90	193a805604225b70bf9bc1f62baee1c0a20bc1bab4c8d87149ab2e36e52f70a1	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_293160100|gvpA|protein	WP_293160100|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000479	train	cluster_000211	90	483476b5bde91cbf3a74f1c315847ab317de2944d9b90dd6cefb7cd4eb9d8ddc	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_293126616|gvpA|protein	WP_293126616|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000480	validation	cluster_000342	72	fd56bd8ca14d2ea7647f290be8b1edb2369bcfca88d88fa3e71f73703a94129c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_293124005|gvpA|protein	WP_293124005|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000481	train	cluster_000211	89	22ac9928a6c3fbaf8f7c8dae481ee31de9db75644aa3346d57ce80383dbdf4d6	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_293100807|gvpA|protein	WP_293100807|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000482	train	cluster_000226	90	f5a522a905abb21e46c2eb43460f8b92d149cceded3f2f0c651539e57cc92243	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_293087767|gvpA|protein	WP_293087767|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000483	train	cluster_000226	90	607f897bd5b7dd1b1fbe8a536309e7984377382c6445bb1164342f9298ee574c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_293061633|gvpA|protein	WP_293061633|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000484	train	cluster_000409	69	0c143ad343586201fcf9a3504764a20810d30e8d1de52807930145512c74f4c8	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_291003874|gvpA|protein	WP_291003874|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000485	train	cluster_000318	72	ed971bf96974483cf1a58b8e6709b204cbc1eaef21cea873ae25620378ddb316	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_190553740|gvpA|protein	WP_190553740|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000486	validation	cluster_000312	72	63042e294eae0d141b5c2883dc58873a4850b5a7ac4fd2bddfe220e7ceec9eab	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_163833110|gvpA|protein	WP_163833110|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000487	train	cluster_000168	98	b09a8337edbf59a7c5c366497f4a539d08db637110ecd96131eec6f501ce3d61	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_289215673|gvpA|protein	WP_289215673|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000488	train	cluster_000318	62	f23561e6e1591a764c152cb943827e18ac9929ba20aab72913f891d580b9c56c	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_287999814|gvpA|protein	WP_287999814|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000489	train	cluster_000318	68	2f457cd3e21794d7720477e14ef21b463dec89f8fc2edf315a7f973c9d51295a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_287703642|gvpA|protein	WP_287703642|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000490	train	cluster_000318	71	66d41021d88e3bf58bdc5253af151a5177a49b38fef6d6e436acc727d44a35db	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_287674806|gvpA|protein	WP_287674806|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000491	train	cluster_000318	71	5601498c9a93902562dbe611c5f41da9acf56aa8cf535802ef5a687a6a3351bc	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_287627019|gvpA|protein	WP_287627019|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000492	train	cluster_000211	59	fff3fdcc3af814966f5bf1119daf90d2f9adae5efc6d8efd86dfdda6c1724b28	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_288140785|gvpA|protein	WP_288140785|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000493	train	cluster_000211	63	fa70cf643277a18d935304889b37715601a4c4d526cd2d051282507269ca3e0a	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_287973455|gvpA|protein	WP_287973455|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000494	validation	cluster_000342	72	0ba4bde6653115be1dd4ecf31dd944288d9302b06a4eb7109abd4386bc4e28f6	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_287280996|gvpA|protein	WP_287280996|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000495	test	cluster_000280	86	de4f0d0b434811184abb8b052f38372135b3400cefcaf1e93db2f3dce59657e3	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_102414373|gvpA|protein	WP_102414373|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000496	train	cluster_000308	72	cb58ba6802b0f699eec63a9ac0dc87bf4b9d2ad2e5912e9f70a9a019ed1c42c4	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_052562317|gvpA|protein	WP_052562317|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000497	validation	cluster_000312	72	ec1d66f4985b18dd022643b17cee09b8a11441bc394c817d409b1c43b43b7833	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_052562316|gvpA|protein	WP_052562316|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000498	train	cluster_000417	65	2a643259fb5c627e5a760a12d39c8bffca7b0f2759fb11752e71477163859744	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_285442166|gvpA|protein	WP_285442166|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000499	validation	cluster_000368	72	668321baf55f7bfbdc1bee20fef9252620fb0636f55bb6ea2d0270fc58855c37	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_165053833|gvpA|protein	WP_165053833|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000500	train	cluster_000395	70	9adb2cc7f37ad19f8e0f5ef3b30905c0f4090471c3ec259b3fddc7492bfe73aa	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_277442832|gvpA|protein	WP_277442832|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000501	validation	cluster_000342	72	6166ab1a17ac507a42bf2742e59eb2fe7c145df2825dd7f29f5a819b362fb620	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_271944488|gvpA|protein	WP_271944488|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000502	train	cluster_000281	86	39a0d637b9f5ad86efbf915ef25aeec70bdfae190f5763f82185e981d19d440d	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_283077690|gvpA|protein	WP_283077690|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000503	train	cluster_000160	92	646d43372f49b1be4f561d502ed08bd9b4bee0104bba22dc9998d9d831069bc5	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_281974780|gvpA|protein	WP_281974780|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000504	train	cluster_000160	96	6fee2e0959e28f7ad2d6a6b8e1a180ea8cf86b5d7f2e7d0625a0d9b4d1c7c3b5	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_281658544|gvpA|protein	WP_281658544|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000505	train	cluster_000282	83	9587ffd39bd2d85bd5ef1b9a5ae86d45dd30e6a82d024d71e35f3b6b7b313f1e	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_225064982|gvpA|protein	WP_225064982|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_000506	test	cluster_000381	69	2708b2500f3eefced6c03a2e849c6957074512fb0f014e8343be33cf184f5066	data/raw/t05/gvpa/GvpA_RefSeq.fasta	WP_097650585|gvpA|protein	WP_097650585|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
